Quantitation Report - 2,,,,,,,,,,,,,
,,,,,,,,,,,,,
MS Integ Params:,,Known_IPLs_Marine_11_14_2018,,,,Quant Time:,11/16/2018 2:27:23 PM,,,,,,
117,,,9.65,738.62423,,,,0.09,,,,FALSE,
117,,,N/F,755.65078,N/F,,,N/F,,,,FALSE,
118,PG-DAG-34:1,,9.93,745.50141,4863959,N/A,,0.37,,,,FALSE,
118,,,9.92,762.52796,,,,0.36,,,,FALSE,
118,,,9.93,767.48336,,,,0.37,,,,FALSE,
119,DGTA-21:0,,9.29,558.43643,8641,N/A,,-0.28,,,,FALSE,
119,,,9.14,575.46298,,,,-0.43,,,,FALSE,
119,,,9.47,580.41837,,,,-0.10,,,,FALSE,
120,DGTA-34:2,,9.66,736.60858,1303751,N/A,,0.07,,,,FALSE,
120,,,9.51,758.59052,,,,-0.08,,,,FALSE,
120,,,N/F,753.63513,N/F,,,N/F,,,,FALSE,
121,PME-DAG-34:2,,9.53,730.53813,48450,N/A,,-0.06,,,,FALSE,
121,,,9.76,747.56468,,,,0.17,,,,FALSE,
121,,,9.67,752.52008,,,,0.08,,,,FALSE,
122,C16PA,,9.67,688.48878,1568,N/A,,0.05,,,,FALSE,
122,,,9.73,671.46223,,,,0.11,,,,FALSE,
122,,,10.01,693.44417,,,,0.39,,,,FALSE,
123,DGTA-34:4,,9.62,732.57728,864455,N/A,,0.00,,,,FALSE,
123,,,9.27,749.60383,,,,-0.35,,,,FALSE,
123,,,10.03,754.55922,,,,0.41,,,,FALSE,
124,PME-DAG-33:1,,N/F,718.53813,N/F,N/F,,N/F,,,,FALSE,
124,,,N/F,735.56468,N/F,,,N/F,,,,FALSE,
124,,,N/F,740.52008,N/F,,,N/F,,,,FALSE,
125,DGTA-30:0,,9.81,684.57728,1902420,N/A,,0.17,,,,FALSE,
125,,,9.73,701.60383,,,,0.09,,,,FALSE,
125,,,9.20,706.55922,,,,-0.44,,,,FALSE,
126,C16PME,,9.64,706.53813,10517,N/A,,-0.01,,,,FALSE,
126,,,9.70,728.52008,,,,0.05,,,,FALSE,
126,,,9.93,723.56468,,,,0.28,,,,FALSE,
127,C16-PE,,9.72,692.52248,273312,N/A,,0.06,,,,FALSE,
127,,,9.22,714.50443,,,,-0.44,,,,FALSE,
127,,,9.17,709.54903,,,,-0.49,,,,FALSE,
128,DGTS-19:0,,9.24,530.40513,1692,N/A,,-0.42,,,,FALSE,
128,,,N/F,547.43168,N/F,,,N/F,,,,FALSE,
128,,,9.50,552.38707,,,,-0.16,,,,FALSE,
129,PME-DAG-30:0,,9.76,678.50683,197034,N/A,,0.06,,,,FALSE,
129,,,9.73,700.48878,,,,0.03,,,,FALSE,
129,,,9.20,695.53338,,,,-0.50,,,,FALSE,
130,DGTA-30:1,,9.78,682.56163,2554265,N/A,,0.07,,,,FALSE,
130,,,9.79,704.54357,,,,0.08,,,,FALSE,
130,,,N/F,699.58818,N/F,,,N/F,,,,FALSE,
131,PME-DAG-31:0,,9.72,692.52248,77844,N/A,,-0.02,,,,FALSE,
131,,,9.71,714.50443,,,,-0.03,,,,FALSE,
131,,,9.99,709.54903,,,,0.25,,,,FALSE,
132,PG-DAG-36:1,,9.88,792.57491,699103,N/A,,0.05,,,,FALSE,
132,,,9.82,775.54836,,,,-0.01,,,,FALSE,
132,,,9.81,797.53031,,,,-0.02,,,,FALSE,
133,DGTA-29:0,,9.84,670.56163,1169049,N/A,,0.00,,,,FALSE,
133,,,9.80,687.58818,,,,-0.04,,,,FALSE,
133,,,N/F,692.54357,N/F,,,N/F,,,,FALSE,
134,PME-DEG-36:5,,10.16,710.5483,433,N/A,,0.32,,,,FALSE,
134,,,N/F,727.57485,N/F,,,N/F,,,,FALSE,
134,,,N/F,732.53025,N/F,,,N/F,,,,FALSE,
135,PG-DAG-36:2,,9.88,792.57491,699103,N/A,,0.03,,,,FALSE,
135,,,9.82,775.54836,,,,-0.03,,,,FALSE,
135,,,9.81,797.53031,,,,-0.04,,,,FALSE,
136,PME-DAG-29:4,,N/F,656.42858,N/F,N/A,,N/F,,,,FALSE,
136,,,9.92,673.45513,,,,0.07,,,,FALSE,
136,,,9.89,678.41053,,,,0.04,,,,FALSE,
137,PG-DAG-35:1,,9.69,785.53031,583605,N/A,,-0.17,,,,FALSE,
137,,,10.29,763.54836,,,,0.43,,,,FALSE,
137,,,9.50,780.57491,,,,-0.36,,,,FALSE,
138,DGTA-28:0,,9.88,656.54598,6070675,N/A,,0.01,,,,FALSE,
138,,,9.83,673.57253,,,,-0.04,,,,FALSE,
138,,,9.87,678.52792,,,,0.00,,,,FALSE,
139,PG-DAG-35:2,,9.90,778.55926,105862,N/A,,0.02,,,,FALSE,
139,,,9.66,783.51466,,,,-0.22,,,,FALSE,
139,,,10.31,761.53271,,,,0.43,,,,FALSE,
140,PG-DAG-34:2,,9.91,764.54361,6543357,N/A,,0.02,,,,FALSE,
140,,,9.89,747.51706,,,,0.00,,,,FALSE,
140,,,9.89,769.49901,,,,0.00,,,,FALSE,
141,PG-DAG-30:1,,10.07,693.47011,2288698,N/A,,0.17,,,,FALSE,
141,,,10.06,710.49666,,,,0.16,,,,FALSE,
141,,,10.07,715.45206,,,,0.17,,,,FALSE,
142,PG-DAG-34:3,,9.92,762.52796,4863959,N/A,,0.02,,,,FALSE,
142,,,9.93,745.50141,,,,0.03,,,,FALSE,
142,,,9.93,767.48336,,,,0.03,,,,FALSE,
143,C16-PG,,9.93,745.49901,2970238,N/A,,-0.02,,,,FALSE,
143,,,9.92,762.52556,,,,-0.03,,,,FALSE,
143,,,9.93,767.48095,,,,-0.02,,,,FALSE,
144,PME-DAG-21:0,,N/F,552.36598,N/F,N/A,,N/F,,,,FALSE,
144,,,9.50,569.39253,,,,-0.45,,,,FALSE,
144,,,N/F,574.34793,N/F,,,N/F,,,,FALSE,
145,PG-DAG-37:2,,10.18,789.56401,1707421,N/A,,0.22,,,,FALSE,
145,,,9.81,806.59056,,,,-0.15,,,,FALSE,
145,,,10.32,811.54596,,,,0.36,,,,FALSE,
146,PG-DAG-32:1,,9.98,738.52796,4106930,N/A,,-0.01,,,,FALSE,
146,,,9.97,721.50141,,,,-0.02,,,,FALSE,
146,,,9.96,743.48336,,,,-0.03,,,,FALSE,
147,PG-DEG-37:0,,9.69,757.57418,8507,N/A,,-0.32,,,,FALSE,
147,,,9.61,774.60073,,,,-0.40,,,,FALSE,
147,,,9.61,779.55613,,,,-0.40,,,,FALSE,
148,PG-DAG-32:0,,9.99,740.54361,1551613,N/A,,-0.03,,,,FALSE,
148,,,9.93,745.49901,,,,-0.09,,,,FALSE,
148,,,9.99,723.51706,,,,-0.03,,,,FALSE,
149,PME-DAG-38:2,,10.47,786.60073,4300516,N/A,,0.45,,,,FALSE,
149,,,10.13,803.62728,,,,0.11,,,,FALSE,
149,,,10.35,808.58268,,,,0.33,,,,FALSE,
150,PE-DEG-25:4,,N/F,558.3918,N/F,N/F,,N/F,,,,FALSE,
150,,,N/F,575.41835,N/F,,,N/F,,,,FALSE,
150,,,N/F,580.37375,N/F,,,N/F,,,,FALSE,
151,PG-DAG-33:1,,9.97,752.54361,437783,N/A,,-0.06,,,,FALSE,
151,,,9.95,735.51706,,,,-0.08,,,,FALSE,
151,,,9.80,757.49901,,,,-0.23,,,,FALSE,
152,PG-DAG-36:5,,9.89,769.50141,6501243,N/A,,-0.17,,,,FALSE,
152,,,9.78,786.52796,,,,-0.28,,,,FALSE,
152,,,9.79,791.48336,,,,-0.27,,,,FALSE,
153,SQDG-31:0,,N/F,781.51302,N/F,N/A,,N/F,,,,FALSE,
153,,,10.44,798.53957,,,,0.38,,,,FALSE,
153,,,10.42,803.49497,,,,0.36,,,,FALSE,
154,PME-DEG-33:0,,N/F,678.5796,N/F,N/F,,N/F,,,,FALSE,
154,,,N/F,695.60615,N/F,,,N/F,,,,FALSE,
154,,,N/F,700.56155,N/F,,,N/F,,,,FALSE,
155,PME-DAG-37:2,,10.53,772.58508,1040235,N/A,,0.41,,,,FALSE,
155,,,10.32,789.61163,,,,0.20,,,,FALSE,
155,,,10.37,794.56703,,,,0.25,,,,FALSE,
156,PC-38:1,,10.37,800.52248,349961,N/A,,0.18,,,,FALSE,
156,,,9.98,817.54903,,,,-0.21,,,,FALSE,
156,,,10.61,822.50443,,,,0.42,,,,FALSE,
157,SQ-DAG,,10.28,834.53957,1106994,N/A,,-0.01,,,,FALSE,
157,,,10.53,851.56612,,,,0.24,,,,FALSE,
157,,,10.10,856.52152,,,,-0.19,,,,FALSE,
158,PC-ARCHAEOL,,N/F,818.7361,N/F,N/F,,N/F,,,,FALSE,
158,,,N/F,835.76265,N/F,,,N/F,,,,FALSE,
158,,,N/F,840.71805,N/F,,,N/F,,,,FALSE,
159,PME-DAG-36:2,,10.40,775.59598,10228314,N/A,,0.06,,,,FALSE,
159,,,10.57,758.56943,,,,0.23,,,,FALSE,
159,,,10.41,780.55138,,,,0.07,,,,FALSE,
160,PE-AR,,10.40,776.68915,412858,N/A,,0.03,,,,FALSE,
160,,,N/F,793.7157,N/F,,,N/F,,,,FALSE,
160,,,10.39,798.6711,,,,0.02,,,,FALSE,
161,SQDG-32:1,,10.32,810.53957,4577927,N/A,,-0.05,,,,FALSE,
161,,,10.34,815.49497,,,,-0.03,,,,FALSE,
161,,,10.69,793.51302,,,,0.32,,,,FALSE,
162,C21-PC,,10.55,874.72593,9312,N/A,,0.09,,,,FALSE,
162,,,N/F,891.75248,N/F,,,N/F,,,,FALSE,
162,,,10.20,896.70788,,,,-0.26,,,,FALSE,
163,PG-DAG-41:4,,10.34,841.59531,16526,N/A,,-0.12,,,,FALSE,
163,,,10.82,858.62186,,,,0.36,,,,FALSE,
163,,,10.27,863.57726,,,,-0.19,,,,FALSE,
164,SQDG-32:0,,10.11,795.52867,3997072,N/A,,-0.36,,,,FALSE,
164,,,10.36,812.55522,,,,-0.11,,,,FALSE,
164,,,10.35,817.51062,,,,-0.12,,,,FALSE,
165,PC-38:6,,10.32,806.56943,24005833,N/A,,-0.17,,,,FALSE,
165,,,10.17,823.59598,,,,-0.32,,,,FALSE,
165,,,10.31,828.55138,,,,-0.18,,,,FALSE,
166,PC-38:2,,10.25,824.52008,1047425,N/A,,-0.27,,,,FALSE,
166,,,10.40,802.53813,,,,-0.12,,,,FALSE,
166,,,10.13,819.56468,,,,-0.39,,,,FALSE,
167,DGCC-33:0,,10.54,742.61914,1365035,N/A,,0.00,,,,FALSE,
167,,,10.44,764.60109,,,,-0.10,,,,FALSE,
167,,,10.46,759.64569,,,,-0.08,,,,FALSE,
168,PC-44:12,,10.47,878.56943,3735,N/A,,-0.07,,,,FALSE,
168,,,N/F,895.59598,N/F,,,N/F,,,,FALSE,
168,,,N/F,900.55138,N/F,,,N/F,,,,FALSE,
169,PC-39:5,,10.46,822.60073,3039885,N/A,,-0.09,,,,FALSE,
169,,,10.47,839.62728,,,,-0.08,,,,FALSE,
169,,,10.45,844.58268,,,,-0.10,,,,FALSE,
170,PC-40:9,,10.09,850.53573,819035,N/A,,-0.46,,,,FALSE,
170,,,10.31,828.55378,,,,-0.24,,,,FALSE,
170,,,10.52,845.58033,,,,-0.03,,,,FALSE,
171,PC-42:11,,10.16,852.55378,2396482,N/A,,-0.39,,,,FALSE,
171,,,10.32,869.58033,,,,-0.23,,,,FALSE,
171,,,10.16,874.53573,,,,-0.39,,,,FALSE,
172,SQDG-34:5,,10.32,813.48172,1161383,N/A,,-0.23,,,,FALSE,
172,,,10.20,830.50827,,,,-0.35,,,,FALSE,
172,,,10.30,835.46367,,,,-0.25,,,,FALSE,
173,PC-40:10,,10.24,826.53813,1784444,N/A,,-0.32,,,,FALSE,
173,,,10.21,843.56468,,,,-0.35,,,,FALSE,
173,,,10.25,848.52008,,,,-0.31,,,,FALSE,
174,PC-38:5,,10.79,808.58508,1008470,N/A,,0.21,,,,FALSE,
174,,,10.16,825.61163,,,,-0.42,,,,FALSE,
174,,,10.26,830.56703,,,,-0.32,,,,FALSE,
175,PC-31:0,,10.76,742.53573,4819889,N/A,,0.17,,,,FALSE,
175,,,10.76,720.55378,,,,0.17,,,,FALSE,
175,,,10.72,737.58033,,,,0.13,,,,FALSE,
176,PC-36:5,,10.41,780.55378,8301408,N/A,,-0.19,,,,FALSE,
176,,,10.19,797.58033,,,,-0.41,,,,FALSE,
176,,,10.40,802.53573,,,,-0.20,,,,FALSE,
177,PG-DEG-38:2,,N/F,775.62113,N/F,N/A,,N/F,,,,FALSE,
177,,,10.85,792.64768,,,,0.22,,,,FALSE,
177,,,N/F,797.60308,N/F,,,N/F,,,,FALSE,
178,PC-32:0,,10.70,734.56943,10118555,N/A,,0.06,,,,FALSE,
178,,,10.59,756.55138,,,,-0.05,,,,FALSE,
178,,,10.66,751.59598,,,,0.02,,,,FALSE,
179,C16-PC,,10.70,734.56943,10118555,N/A,,0.05,,,,FALSE,
179,,,10.59,756.55138,,,,-0.06,,,,FALSE,
179,,,10.66,751.59598,,,,0.01,,,,FALSE,
180,DGCC-32:0,,10.57,728.60349,29802457,N/A,,-0.08,,,,FALSE,
180,,,10.53,745.63004,,,,-0.12,,,,FALSE,
180,,,10.47,750.58544,,,,-0.18,,,,FALSE,
181,SQDG-28:0,,10.62,756.49262,12607090,N/A,,-0.03,,,,FALSE,
181,,,10.60,761.44802,,,,-0.05,,,,FALSE,
181,,,10.60,739.46607,,,,-0.05,,,,FALSE,
182,SQDG-34:1,,10.56,821.54432,914757,N/A,,-0.12,,,,FALSE,
182,,,10.21,838.57087,,,,-0.47,,,,FALSE,
182,,,10.21,843.52627,,,,-0.47,,,,FALSE,
183,SQDG-29:0,,10.20,753.48172,555536,N/A,,-0.49,,,,FALSE,
183,,,10.55,770.50827,,,,-0.14,,,,FALSE,
183,,,10.57,775.46367,,,,-0.12,,,,FALSE,
184,SQDG-44:12,,N/F,943.55997,N/F,N/A,,N/F,,,,FALSE,
184,,,10.33,960.58652,,,,-0.36,,,,FALSE,
184,,,N/F,965.54192,N/F,,,N/F,,,,FALSE,
185,DGCC-29:0,,10.52,686.55654,6244531,N/A,,-0.18,,,,FALSE,
185,,,10.65,703.58309,,,,-0.05,,,,FALSE,
185,,,10.58,708.53849,,,,-0.12,,,,FALSE,
186,DGCC-28:0,,10.73,672.54089,3809051,N/A,,0.02,,,,FALSE,
186,,,10.50,689.56744,,,,-0.21,,,,FALSE,
186,,,10.61,694.52284,,,,-0.10,,,,FALSE,
187,PC-28:0,,10.87,678.50683,21825811,N/A,,0.15,,,,FALSE,
187,,,10.83,695.53338,,,,0.11,,,,FALSE,
187,,,10.87,700.48878,,,,0.15,,,,FALSE,
188,PC-33:2,,10.64,744.55378,837670,N/A,,-0.08,,,,FALSE,
188,,,10.37,761.58033,,,,-0.35,,,,FALSE,
188,,,10.47,766.53573,,,,-0.25,,,,FALSE,
189,PE-DEG-28:0,,N/F,608.50135,N/F,N/F,,N/F,,,,FALSE,
189,,,N/F,625.5279,N/F,,,N/F,,,,FALSE,
189,,,N/F,630.4833,N/F,,,N/F,,,,FALSE,
190,SQDG-32:5,,10.51,785.45042,170491,N/A,,-0.21,,,,FALSE,
190,,,10.34,802.47697,,,,-0.38,,,,FALSE,
190,,,10.53,807.43237,,,,-0.19,,,,FALSE,
191,SQDG-36:0,,10.38,851.59128,38650,N/A,,-0.34,,,,FALSE,
191,,,11.16,868.61782,,,,0.44,,,,FALSE,
191,,,10.88,873.57322,,,,0.16,,,,FALSE,
192,SQDG-38:3,,10.60,873.57563,56040,N/A,,-0.12,,,,FALSE,
192,,,10.38,890.60217,,,,-0.34,,,,FALSE,
192,,,10.49,895.55757,,,,-0.23,,,,FALSE,
193,SQDG-38:4,,10.95,871.55997,3536,N/A,,0.23,,,,FALSE,
193,,,11.08,888.58652,,,,0.36,,,,FALSE,
193,,,N/F,893.54192,N/F,,,N/F,,,,FALSE,
194,SQDG-42:11,,10.52,917.54432,926,N/A,,-0.20,,,,FALSE,
194,,,N/F,934.57087,N/F,,,N/F,,,,FALSE,
194,,,N/F,939.52627,N/F,,,N/F,,,,FALSE,
195,SQDG-34:2,,10.63,819.52867,1058462,N/A,,-0.10,,,,FALSE,
195,,,10.24,836.55522,,,,-0.49,,,,FALSE,
195,,,10.91,841.51062,,,,0.18,,,,FALSE,
196,SQDG-34:3,,10.36,839.49497,1692030,N/A,,-0.37,,,,FALSE,
196,,,10.35,817.51302,,,,-0.38,,,,FALSE,
196,,,10.28,834.53957,,,,-0.45,,,,FALSE,
197,SQDG-34:4,,10.34,815.49737,929760,N/A,,-0.39,,,,FALSE,
197,,,11.14,832.52392,,,,0.41,,,,FALSE,
197,,,10.33,837.47932,,,,-0.40,,,,FALSE,
198,PC-32:1,,10.66,732.55378,9280802,N/A,,-0.08,,,,FALSE,
198,,,10.51,749.58033,,,,-0.23,,,,FALSE,
198,,,10.55,754.53573,,,,-0.19,,,,FALSE,
199,PC-30:0,,10.79,706.53813,26734754,N/A,,0.04,,,,FALSE,
199,,,10.78,728.52008,,,,0.03,,,,FALSE,
199,,,10.78,723.56468,,,,0.03,,,,FALSE,
200,PC-33:1,,10.64,746.56943,1408442,N/A,,-0.11,,,,FALSE,
200,,,N/F,763.59598,N/F,,,N/F,,,,FALSE,
200,,,10.55,768.55138,,,,-0.20,,,,FALSE,
201,SQDG-30:0,,10.49,789.47932,19650319,N/A,,-0.26,,,,FALSE,
201,,,10.80,767.49737,,,,0.05,,,,FALSE,
201,,,10.49,784.52392,,,,-0.26,,,,FALSE,
202,SQDG-36:2,,10.46,847.55997,7926,N/A,,-0.31,,,,FALSE,
202,,,11.02,864.58652,,,,0.25,,,,FALSE,
202,,,10.33,869.54192,,,,-0.44,,,,FALSE,
203,DGCC-30:0,,10.64,700.57219,9581167,N/A,,-0.14,,,,FALSE,
203,,,10.63,717.59874,,,,-0.15,,,,FALSE,
203,,,10.55,722.55414,,,,-0.23,,,,FALSE,
204,PC-31:1,,10.72,718.53813,1290809,N/A,,-0.08,,,,FALSE,
204,,,N/F,735.56468,N/F,,,N/F,,,,FALSE,
204,,,10.58,740.52008,,,,-0.22,,,,FALSE,
205,PC-37:6,,10.38,792.55378,1935495,N/A,,-0.42,,,,FALSE,
205,,,10.32,809.58033,,,,-0.48,,,,FALSE,
205,,,10.58,814.53573,,,,-0.22,,,,FALSE,
206,PC-29:0,,10.82,692.52248,6314080,N/A,,0.01,,,,FALSE,
206,,,10.83,714.50443,,,,0.02,,,,FALSE,
206,,,10.79,709.54903,,,,-0.02,,,,FALSE,
207,SQDG-32:2,,N/F,791.49737,N/F,N/A,,N/F,,,,FALSE,
207,,,10.32,808.52392,,,,-0.49,,,,FALSE,
207,,,10.32,813.47932,,,,-0.49,,,,FALSE,
208,SQDG-34:9,,N/F,805.41912,N/F,N/F,,N/F,,,,FALSE,
208,,,N/F,822.44567,N/F,,,N/F,,,,FALSE,
208,,,N/F,827.40107,N/F,,,N/F,,,,FALSE,
209,DGCC-27:0,,10.79,658.52524,200827,N/A,,-0.04,,,,FALSE,
209,,,10.73,675.55179,,,,-0.10,,,,FALSE,
209,,,10.67,680.50719,,,,-0.16,,,,FALSE,
210,PC-36:1,,10.49,788.61638,1692427,N/A,,-0.36,,,,FALSE,
210,,,10.74,805.64293,,,,-0.11,,,,FALSE,
210,,,10.41,810.59833,,,,-0.44,,,,FALSE,
211,DGCC-26:0,,10.85,644.50959,222522,N/A,,-0.01,,,,FALSE,
211,,,10.61,661.53614,,,,-0.25,,,,FALSE,
211,,,10.73,666.49154,,,,-0.13,,,,FALSE,
212,PC-33:6,,10.78,736.49118,20059,N/A,,-0.11,,,,FALSE,
212,,,N/F,753.51773,N/F,,,N/F,,,,FALSE,
212,,,11.33,758.47313,,,,0.44,,,,FALSE,
213,PC-27:0,,10.93,664.49118,880970,N/A,,0.03,,,,FALSE,
213,,,10.88,681.51773,,,,-0.02,,,,FALSE,
213,,,10.95,686.47313,,,,0.05,,,,FALSE,
214,PC-32:6,,10.76,739.50208,16331,N/A,,-0.15,,,,FALSE,
214,,,10.61,722.47553,,,,-0.30,,,,FALSE,
214,,,10.57,744.45748,,,,-0.34,,,,FALSE,
215,DGCC-31:1,,10.58,712.57219,193931,N/A,,-0.34,,,,FALSE,
215,,,N/F,729.59874,N/F,,,N/F,,,,FALSE,
215,,,N/F,734.55414,N/F,,,N/F,,,,FALSE,
216,PE-DAG/AEG-36:2,,10.64,744.55378,817412,N/A,,-0.29,,,,FALSE,
216,,,N/F,761.58033,N/F,,,N/F,,,,FALSE,
216,,,10.47,766.53573,,,,-0.46,,,,FALSE,
217,PE-DEG-27:4,,10.89,586.4231,36409,N/A,,-0.05,,,,FALSE,
217,,,N/F,603.44965,N/F,,,N/F,,,,FALSE,
217,,,N/F,608.40505,N/F,,,N/F,,,,FALSE,
218,PC-35:1,,10.65,762.60073,1601271,N/A,,-0.30,,,,FALSE,
218,,,N/F,779.62728,N/F,,,N/F,,,,FALSE,
218,,,10.47,784.58268,,,,-0.48,,,,FALSE,
219,PE-DAG/AEG-35:1,,10.66,732.55378,9280802,N/A,,-0.30,,,,FALSE,
219,,,10.51,749.58033,,,,-0.45,,,,FALSE,
219,,,10.55,754.53573,,,,-0.41,,,,FALSE,
220,PC-35:0,,10.47,786.59833,2654347,N/A,,-0.50,,,,FALSE,
220,,,10.77,764.61638,,,,-0.20,,,,FALSE,
220,,,N/F,781.64293,N/F,,,N/F,,,,FALSE,
221,PC-36:10,,N/F,770.47553,N/F,N/A,,N/F,,,,FALSE,
221,,,10.85,787.50208,,,,-0.12,,,,FALSE,
221,,,N/F,792.45748,N/F,,,N/F,,,,FALSE,
222,PE-DAG/AEG-31:1,,10.81,676.49118,376468,N/A,,-0.17,,,,FALSE,
222,,,10.75,698.47313,,,,-0.23,,,,FALSE,
222,,,10.57,693.51773,,,,-0.41,,,,FALSE,
223,PE-DAG/AEG-31:2,,10.50,674.47553,26020,N/A,,-0.48,,,,FALSE,
223,,,10.50,691.50208,,,,-0.48,,,,FALSE,
223,,,10.51,696.45748,,,,-0.47,,,,FALSE,
224,PE-DAG/AEG-33:2,,10.76,702.50683,455100,N/A,,-0.22,,,,FALSE,
224,,,10.62,724.48878,,,,-0.36,,,,FALSE,
224,,,10.51,719.53338,,,,-0.47,,,,FALSE,
225,PC-34:4,,10.55,754.53813,1977998,N/A,,-0.44,,,,FALSE,
225,,,10.59,771.56468,,,,-0.40,,,,FALSE,
225,,,11.42,776.52008,,,,0.43,,,,FALSE,
226,PE-DAG/AEG-29:1,,11.40,648.45988,39620,N/A,,0.41,,,,FALSE,
226,,,10.56,665.48643,,,,-0.43,,,,FALSE,
226,,,N/F,670.44183,N/F,,,N/F,,,,FALSE,
227,PE-DAG/AEG-30:0,,10.93,664.49118,927117,N/A,,-0.06,,,,FALSE,
227,,,10.95,686.47313,,,,-0.04,,,,FALSE,
227,,,10.88,681.51773,,,,-0.11,,,,FALSE,
228,PE-DAG/AEG-30:1,,11.07,662.47553,147871,N/A,,0.08,,,,FALSE,
228,,,11.07,684.45748,,,,0.08,,,,FALSE,
228,,,N/F,679.50208,N/F,,,N/F,,,,FALSE,
229,PE-DAG/AEG-31:0,,10.87,678.50683,21833545,N/A,,-0.12,,,,FALSE,
229,,,10.83,695.53338,,,,-0.16,,,,FALSE,
229,,,10.87,700.48878,,,,-0.12,,,,FALSE,
230,PE-DAG/AEG-32:0,,10.76,690.50683,448500,N/A,,-0.23,,,,FALSE,
230,,,10.91,712.48878,,,,-0.08,,,,FALSE,
230,,,N/F,707.53338,N/F,,,N/F,,,,FALSE,
231,PE-DAG/AEG-32:1,,11.00,688.49118,48927,N/A,,0.01,,,,FALSE,
231,,,10.89,710.47313,,,,-0.10,,,,FALSE,
231,,,N/F,705.51773,N/F,,,N/F,,,,FALSE,
232,PE-DAG/AEG-38:6,,10.66,764.52248,345366,N/A,,-0.33,,,,FALSE,
232,,,10.74,781.54903,,,,-0.25,,,,FALSE,
232,,,10.83,786.50443,,,,-0.16,,,,FALSE,
233,PE-DAG/AEG-40:6,,10.86,792.55378,44789,N/A,,-0.13,,,,FALSE,
233,,,10.51,809.58033,,,,-0.48,,,,FALSE,
233,,,10.58,814.53573,,,,-0.41,,,,FALSE,
234,PE-DAG/AEG-40:7,,10.60,790.53813,159560,N/A,,-0.39,,,,FALSE,
234,,,10.86,807.56468,,,,-0.13,,,,FALSE,
234,,,N/F,812.52008,N/F,,,N/F,,,,FALSE,
235,PE-DAG/AEG-44:12,,N/F,836.52248,N/F,N/A,,N/F,,,,FALSE,
235,,,11.37,853.54903,,,,0.38,,,,FALSE,
235,,,N/F,858.50443,N/F,,,N/F,,,,FALSE,
236,PE-DEG-35:3,,N/F,700.56395,N/F,N/F,,N/F,,,,FALSE,
236,,,N/F,717.5905,N/F,,,N/F,,,,FALSE,
236,,,N/F,722.5459,N/F,,,N/F,,,,FALSE,
237,PE-DAG/AEG-29:0,,11.00,650.47553,419962,N/A,,0.00,,,,FALSE,
237,,,11.01,672.45748,,,,0.01,,,,FALSE,
237,,,10.92,667.50208,,,,-0.08,,,,FALSE,
238,PE-DAG/AEG-34:1,,10.79,706.53813,26725072,N/A,,-0.21,,,,FALSE,
238,,,10.78,723.56468,,,,-0.22,,,,FALSE,
238,,,10.78,728.52008,,,,-0.22,,,,FALSE,
239,PE-DAG/AEG-34:2,,10.91,716.52248,238694,N/A,,-0.09,,,,FALSE,
239,,,10.91,716.52248,,,,-0.06,,,,FALSE,
239,,,10.76,738.50443,,,,-0.21,,,,FALSE,
239,,,N/F,733.54903,N/F,,,N/F,,,,FALSE,
239,,,10.76,738.50443,,,,-0.24,,,,FALSE,
239,,,N/F,733.54903,N/F,,,N/F,,,,FALSE,
240,PE-DEG-24:3,,N/F,546.3918,N/F,N/F,,N/F,,,,FALSE,
240,,,N/F,563.41835,N/F,,,N/F,,,,FALSE,
240,,,N/F,568.37375,N/F,,,N/F,,,,FALSE,
241,PE-DAG/AEG-35:4,,10.65,726.50683,732657,N/A,,-0.37,,,,FALSE,
241,,,11.26,743.53338,,,,0.24,,,,FALSE,
241,,,10.60,748.48878,,,,-0.42,,,,FALSE,
242,PE-DAG/AEG-28:0,,11.41,636.45988,134302,N/A,,0.38,,,,FALSE,
242,,,10.97,653.48643,,,,-0.06,,,,FALSE,
242,,,10.84,658.44183,,,,-0.19,,,,FALSE,
243,PE-DAG/AEG-35:2,,10.67,730.53813,1603661,N/A,,-0.36,,,,FALSE,
243,,,N/F,747.56468,N/F,,,N/F,,,,FALSE,
243,,,10.85,752.52008,,,,-0.18,,,,FALSE,
244,PC-33:5,,10.84,738.50683,33938,N/A,,-0.20,,,,FALSE,
244,,,10.86,755.53338,,,,-0.18,,,,FALSE,
244,,,10.73,760.48878,,,,-0.31,,,,FALSE,
245,PC-33:0,,10.70,748.58508,1449410,N/A,,-0.35,,,,FALSE,
245,,,10.60,765.61163,,,,-0.45,,,,FALSE,
245,,,10.67,770.56703,,,,-0.38,,,,FALSE,
246,PE-DEG-30:0,,N/F,636.53265,N/F,N/F,,N/F,,,,FALSE,
246,,,N/F,653.5592,N/F,,,N/F,,,,FALSE,
246,,,N/F,658.5146,N/F,,,N/F,,,,FALSE,
247,SQDG-30:1,,10.82,765.48172,5674,N/A,,-0.38,,,,FALSE,
247,,,11.00,782.50827,,,,-0.20,,,,FALSE,
247,,,11.27,787.46367,,,,0.07,,,,FALSE,
248,PC-DEG-26:0,,10.91,622.4231,2201,N/A,,-0.30,,,,FALSE,
248,,,N/F,639.44965,N/F,,,N/F,,,,FALSE,
248,,,11.35,644.40505,,,,0.14,,,,FALSE,
249,PE-DAG/AEG-33:1,,10.76,704.52248,3610103,N/A,,-0.45,,,,FALSE,
249,,,N/F,721.54903,N/F,,,N/F,,,,FALSE,
