Quantitation Report,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Lab Name:,OGL,,,,,,,,,,,,,,,,
Instrument:,QEFocus,,,,,,,,Method:,Known_IPLs_Marine_11_14_2018_Known_IPLs_Marine_11_14_2018,,,,,,,
User:,Thermo,,,,,,,,,Known_IPLs_Marine_11_14_2018,,,,,,,
Batch:,Known_IPLs_Marine_11_14_2018,,,,,,,,Cali File:,Known_IPLs_Marine_11_14_2018.calx,,,,,,,
,,,,,,,,,,,,,,,,,
Vial Pos,,Sample ID,,File Name,,Level,,Sample Name,,File Date,,Comment,,,,,
MGDG-36:5,,2.38,,794.5793457,,16414,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:5,,2.58,,799.5363159,,16414,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-19:2,,2.48,,549.3609619,,21457,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-19:2,,2.9,,566.3903198,,21457,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-19:2,,3.09,,571.3479004,,21457,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-19:2,,3.49,,549.3630371,,21457,Linear,0.000, ,N/A,,N/A,,,,,4
MGDG-19:2,,2.9,,566.3903198,,21457,Linear,0.000, ,N/A,,N/A,,,,,5
MGDG-19:2,,3.09,,571.3479004,,21457,Linear,0.000, ,N/A,,N/A,,,,,6
MGDG,,3.74,,775.538208,,6900516,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG,,3.17,,792.5623169,,6900516,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG,,3.16,,797.519165,,6900516,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-34:1,,3.21,,772.5947266,,12188156,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-34:1,,3.21,,755.5661011,,12188156,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-34:1,,3.21,,777.5514526,,12188156,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-36:8,,3.26,,771.5014648,,16459442,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:8,,3.24,,788.5280151,,16459442,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:8,,3.23,,793.4865723,,16459442,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-36:9,,3.3,,769.4865112,,56147452,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:9,,3.28,,786.5137939,,56147452,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:9,,3.28,,791.4693604,,56147452,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-30:1,,3.38,,718.5454712,,289963406,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:1,,3.39,,723.5003662,,289963406,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:1,,3.38,,701.5192261,,289963406,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-36:10,,3.34,,784.4977417,,69379701,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:10,,3.33,,767.4699707,,69379701,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:10,,3.34,,789.4532471,,69379701,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-28:0,,3.49,,692.5307617,,43254466,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-28:0,,3.48,,697.4862061,,43254466,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-28:0,,3.49,,675.5050659,,43254466,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-34:5,,3.34,,747.5068359,,11487062,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-34:5,,3.3,,764.5286255,,11487062,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-34:5,,3.3,,769.4865112,,11487062,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-36:4,,3.64,,779.5697632,,1613598,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:4,,3.16,,796.5942993,,1613598,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:4,,3.17,,801.5502319,,1613598,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-32:1,,3.28,,749.5177002,,19576659,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-32:1,,3.27,,727.534729,,19576659,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-32:1,,3.3,,744.5610352,,19576659,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-34:7,,3.39,,743.4718018,,37331059,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-34:7,,3.32,,760.4978638,,37331059,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-34:7,,3.32,,765.4540405,,37331059,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-36:2,,3.15,,800.6265259,,2097532,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:2,,3.58,,805.579895,,2097532,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:2,,N/F,,N/F,,2097532,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-37:3,,3.56,,814.6429443,,116185,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-37:3,,N/F,,N/F,,116185,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-37:3,,N/F,,N/F,,116185,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-32:2,,3.33,,742.5443726,,10996886,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-32:2,,3.85,,725.5193481,,10996886,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-32:2,,3.33,,747.5021973,,10996886,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-33:0,,3.26,,760.5928345,,867651,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-33:0,,N/F,,N/F,,867651,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-33:0,,N/F,,N/F,,867651,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-31:0,,3.32,,734.5764771,,1357753,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-31:0,,3.72,,739.5350952,,1357753,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-31:0,,N/F,,N/F,,1357753,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-32:0,,3.29,,729.5495605,,43401991,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-32:0,,3.28,,746.5767212,,43401991,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-32:0,,3.27,,751.5326538,,43401991,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-31:1,,3.37,,732.5604248,,8584205,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-31:1,,N/F,,N/F,,8584205,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-31:1,,N/F,,N/F,,8584205,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-36:0,,3.52,,804.6572876,,173813,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:0,,N/F,,N/F,,173813,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-36:0,,N/F,,N/F,,173813,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-28:1,,3.5,,673.4887085,,15426516,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-28:1,,3.51,,690.5160522,,15426516,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-28:1,,3.5,,695.4718018,,15426516,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-30:2,,3.41,,699.5072021,,20384514,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:2,,3.43,,716.5302124,,20384514,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:2,,3.42,,721.4868164,,20384514,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-30:3,,3.48,,697.4862061,,11811396,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:3,,3.45,,714.5148315,,11811396,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:3,,3.47,,719.4709473,,11811396,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-30:0,,3.87,,720.5637207,,12034790,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:0,,3.85,,725.5193481,,12034790,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:0,,3.32,,703.5346069,,12034790,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-27:2,,4.02,,676.5019531,,3782,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-27:2,,N/F,,N/F,,3782,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-27:2,,N/F,,N/F,,3782,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-24:0,,4.59,,619.4387207,,338794,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-24:0,,4.88,,636.4653931,,338794,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-24:0,,4.25,,641.4262695,,338794,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-24:0,,4.59,,619.4387207,,338794,Linear,0.000, ,N/A,,N/A,,,,,4
MGDG-24:0,,4.88,,636.4653931,,338794,Linear,0.000, ,N/A,,N/A,,,,,5
MGDG-24:0,,4.25,,641.4262695,,338794,Linear,0.000, ,N/A,,N/A,,,,,6
Gly-Cer-22:2,,6.08,,586.4318237,,9068,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-Cer-22:2,,N/F,,N/F,,9068,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-Cer-22:2,,N/F,,N/F,,9068,Linear,0.000, ,N/F,,N/F,,,,,3
Gly-dGly-DAG-13:2,,6.91,,607.293335,,2399,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-dGly-DAG-13:2,,N/F,,N/F,,2399,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-dGly-DAG-13:2,,N/F,,N/F,,2399,Linear,0.000, ,N/F,,N/F,,,,,3
Gly-dGly-DAG-15:2,,7.2,,635.3242188,,4214,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-dGly-DAG-15:2,,N/F,,N/F,,4214,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-dGly-DAG-15:2,,N/F,,N/F,,4214,Linear,0.000, ,N/F,,N/F,,,,,3
Gly-Cer-25:6,,7.32,,592.3860474,,5485,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-Cer-25:6,,7.95,,609.4137573,,5485,Linear,0.000, ,N/A,,N/A,,,,,2
Gly-Cer-25:6,,N/F,,N/F,,5485,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-40:1,,7.59,,822.7178955,,2320415,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-40:1,,N/F,,N/F,,2320415,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-40:1,,N/F,,N/F,,2320415,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:2,,7.63,,784.6061401,,8262214,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:2,,7.63,,762.6210938,,8262214,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:2,,7.65,,779.6543579,,8262214,Linear,0.000, ,N/A,,N/A,,,,,3
Gly-Cer-21:6,,7.76,,564.3552246,,8595,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-Cer-21:6,,7.91,,581.3816528,,8595,Linear,0.000, ,N/A,,N/A,,,,,2
Gly-Cer-21:6,,N/F,,N/F,,8595,Linear,0.000, ,N/F,,N/F,,,,,3
1-GLC-CER,,7.6,,728.6032104,,282875,Linear,0.000, ,N/A,,N/A,,,,,1
1-GLC-CER,,7.87,,750.5866089,,282875,Linear,0.000, ,N/A,,N/A,,,,,3
1-GLC-CER,,N/F,,N/F,,282875,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:4,,7.63,,758.5908203,,6646315,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:4,,7.63,,780.5750732,,6646315,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:4,,N/F,,N/F,,6646315,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-38:0,,7.6,,786.6229248,,4639756,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:0,,7.6,,808.6090088,,4639756,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:0,,7.6,,786.6229248,,4639756,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-38:0,,7.6,,808.6090088,,4639756,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-38:0,,N/F,,N/F,,4639756,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-38:0,,N/F,,N/F,,4639756,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-33:1,,7.69,,746.590271,,43082173,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-33:1,,7.72,,724.6062622,,43082173,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-33:1,,7.66,,741.6385498,,43082173,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:2,,7.7,,736.6056519,,35740762,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:2,,7.7,,736.6056519,,35740762,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:2,,7.63,,758.5908203,,35740762,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:2,,8.07,,753.6373291,,35740762,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:2,,8.07,,753.6373291,,35740762,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:2,,7.63,,758.5908203,,35740762,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-38:5,,7.6,,786.6229248,,2319878,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:5,,7.6,,808.6090088,,2319878,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:5,,N/F,,N/F,,2319878,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:1,,7.74,,710.5906982,,53335660,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:1,,7.7,,732.5749512,,53335660,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:1,,7.71,,727.6230469,,53335660,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:5,,7.63,,772.6049805,,38757,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:5,,7.22,,794.5922241,,38757,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:5,,N/F,,N/F,,38757,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:6,,7.68,,754.559021,,2356398,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:6,,7.62,,771.5911865,,2356398,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:6,,7.6,,776.5432129,,2356398,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS,,7.78,,712.6051636,,9860867,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS,,7.68,,734.5900269,,9860867,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS,,7.73,,729.6315308,,9860867,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:4,,7.7,,732.5749512,,12657420,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:4,,7.68,,754.559021,,12657420,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:4,,7.72,,749.6055908,,12657420,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-30:1,,7.81,,682.5605469,,11256627,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:1,,7.75,,704.5440063,,11256627,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:1,,7.73,,699.5915527,,11256627,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:5,,7.66,,756.5750122,,14209703,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:5,,7.66,,756.5750122,,14209703,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:5,,7.63,,773.6055298,,14209703,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:5,,7.62,,778.5608521,,14209703,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-36:5,,7.66,,756.5750122,,14209703,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-36:5,,7.63,,773.6055298,,14209703,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-36:5,,7.62,,778.5608521,,14209703,Linear,0.000, ,N/A,,N/A,,,,,7
DGTS-36:5,,7.63,,773.6055298,,14209703,Linear,0.000, ,N/A,,N/A,,,,,8
DGTS-36:5,,7.62,,778.5608521,,14209703,Linear,0.000, ,N/A,,N/A,,,,,9
DGTS-31:0,,7.78,,698.5908813,,10828660,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:0,,7.78,,715.616333,,10828660,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:0,,7.74,,720.5726318,,10828660,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:0,,7.84,,670.5610962,,8282189,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:0,,7.81,,687.5855103,,8282189,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:0,,7.79,,692.5450439,,8282189,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:0,,7.72,,740.6363525,,31090538,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:0,,7.7,,757.6640625,,31090538,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:0,,7.7,,738.6211548,,31090538,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:0,,8.11,,755.6483154,,31090538,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:0,,8.11,,760.6090088,,31090538,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:0,,7.63,,762.6210938,,31090538,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-34:1,,7.7,,738.6211548,,62469400,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:1,,7.62,,760.6066284,,62469400,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:1,,7.7,,738.6211548,,62469400,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:1,,7.84,,755.654541,,62469400,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:1,,8.11,,755.6483154,,62469400,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:1,,7.62,,760.6066284,,62469400,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-34:3,,7.68,,734.5900269,,11289198,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:3,,8.02,,751.6217651,,11289198,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:3,,7.66,,756.5750122,,11289198,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-35:1,,7.66,,750.6220093,,1499982,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-35:1,,8.06,,767.6532593,,1499982,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-35:1,,7.63,,772.6049805,,1499982,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-39:1,,7.6,,808.7003784,,24053,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-39:1,,7.54,,825.7329102,,24053,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-39:1,,7.45,,830.6814575,,24053,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-28:1,,7.84,,654.5301514,,4606045,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:1,,7.8,,676.5137939,,4606045,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:1,,7.62,,671.5579834,,4606045,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:2,,7.62,,778.6526489,,225392,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:2,,7.71,,795.6855469,,225392,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-37:2,,7.6,,800.6398315,,225392,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-30:0,,7.81,,684.5756226,,12309110,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:0,,7.75,,706.5595703,,12309110,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:0,,7.78,,701.6003418,,12309110,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:3,,7.62,,760.6066284,,11677018,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:3,,7.63,,777.6379395,,11677018,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:3,,7.62,,782.5897217,,11677018,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:5,,7.72,,730.5588989,,6162499,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:5,,7.68,,752.5441284,,6162499,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:5,,N/F,,N/F,,6162499,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:6,,7.7,,728.5436401,,3873061,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:6,,7.63,,745.5761719,,3873061,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:6,,7.65,,750.5300293,,3873061,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-28:0,,7.87,,656.5455322,,20841529,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:0,,7.84,,673.5701294,,20841529,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:0,,7.82,,678.5296631,,20841529,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:0,,7.78,,712.6051636,,9860528,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:0,,7.73,,729.6315308,,9860528,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:0,,7.68,,734.5900269,,9860528,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:1,,7.62,,794.6843872,,731811,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:1,,7.62,,811.71698,,731811,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-38:1,,7.54,,816.6710815,,731811,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-26:2,,8.2,,624.4854736,,18267,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:2,,8.36,,641.5112915,,18267,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-26:2,,7.9,,646.4674072,,18267,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:2,,7.74,,708.5750732,,10296567,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:2,,8.14,,725.605835,,10296567,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:2,,7.72,,730.5588989,,10296567,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,7.83,,729.5377808,,2683,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:8,,8.35,,734.4936523,,2683,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,N/F,,N/F,,2683,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-27:0,,7.91,,642.5306396,,5684894,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-27:0,,7.87,,659.5544434,,5684894,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-27:0,,7.85,,664.5144653,,5684894,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:3,,7.75,,706.5595703,,6532336,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:3,,7.89,,723.5897217,,6532336,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:3,,7.7,,728.5436401,,6532336,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-26:0,,7.94,,628.515625,,3618544,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:0,,7.91,,645.5394287,,3618544,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-26:0,,7.89,,650.4997559,,3618544,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,7.81,,668.5450439,,2137927,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:1,,8.33,,685.5751953,,2137927,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:1,,7.79,,690.5292969,,2137927,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:6,,7.59,,770.5912476,,74198,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:6,,8.4,,792.5749512,,74198,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:6,,N/F,,N/F,,74198,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:4,,7.75,,704.5440063,,5064507,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:4,,7.73,,721.5761108,,5064507,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:4,,7.73,,726.5284424,,5064507,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-26:0,,8.35,,639.4228516,,6129,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-26:0,,8.29,,656.4524536,,6129,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-26:0,,7.73,,661.4066162,,6129,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:1,,7.63,,780.6680908,,57218,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:1,,N/F,,N/F,,57218,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-37:1,,N/F,,N/F,,57218,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-35:0,,7.68,,752.6372681,,3424435,Linear,0.000, ,N/A,,N/A,,,,,1
