Quantitation Report - 2,,,,,,,,,,,,,
,,,,,,,,,,,,,
MS Integ Params:,,Known_IPLs_Marine_11_14_2018,,,,Quant Time:,11/16/2018 2:27:23 PM,,,,,,
Quant Method:,,Known_IPLs_Marine_11_14_2018_Known_IPLs_Marine_11_14_2018,,,,Data File:,QEF1634_OG40_T5-250-2-7_SC,,,,,,
Title:,,Assay name,,,,Acq On:,8/1/2018 4:43:32 AM,,,,,,
Last Update:,,11/16/2018 2:22:51 PM,,,,Sample:,,,,,,,
Data Acq Method:,,IPL_BEHamide_FullMS,,,,Comment:,,,,,,,
Operator:,,Thermo,,,,Vial:,RD3,,,,,,
Instrument:,,QEFocus,,,,Multiplr:,1.000,,,,,,
Response Via:,,Known_IPLs_Marine_11_14_2018.calx,,,,Quant Results File:,C:\TraceFinderData\4.0\Projects\IPLs\Known_IPLs_Marine_11_14_2018\Data\QEF1634_OG40_T5-250-2-7_SC.rsx,,,,,, 
,,,,,,,,,,,,,
Internal Standards,,,,,,,,,,,,,
,,,,,,,,,,,,,
#,Compound Name,,RT,Quan Peak,Response,Conc,Units,Dev (min),,,Flags,Manual Flag,
,,,,,,,,,,,,,
No data,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Surrogates,,,,,,,,,,,,,
,,,,,,,,,,,,,
#,Compound Name,,RT,Quan Peak,Response,Conc,Units,Dev (min),Spike Amt,Recovery,Flags,Manual Flag,
,,,,,,,,,,,,,
No data,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Target Compounds,,,,,,,,,,,,,
,,,,,,,,,,,,,
#,Compound Name,,RT,Quan Peak,Response,Conc,Units,Dev (min),,,Flags,Manual Flag,
201,,,10.49,784.52392,,,,-0.26,,,,FALSE,
202,SQDG-36:2,,N/F,847.55997,N/F,N/A,,N/F,,,,FALSE,
202,,,10.75,864.58652,,,,-0.02,,,,FALSE,
202,,,N/F,869.54192,N/F,,,N/F,,,,FALSE,
203,DGCC-30:0,,10.63,700.57219,1313218,N/A,,-0.15,,,,FALSE,
203,,,10.60,717.59874,,,,-0.18,,,,FALSE,
203,,,10.50,722.55414,,,,-0.28,,,,FALSE,
204,PC-31:1,,10.74,718.53813,506721,N/A,,-0.06,,,,FALSE,
204,,,N/F,735.56468,N/F,,,N/F,,,,FALSE,
204,,,11.00,740.52008,,,,0.20,,,,FALSE,
205,PC-37:6,,10.38,792.55378,29449,N/A,,-0.42,,,,FALSE,
205,,,10.68,809.58033,,,,-0.12,,,,FALSE,
205,,,11.06,814.53573,,,,0.26,,,,FALSE,
206,PC-29:0,,10.83,692.52248,1114017,N/A,,0.02,,,,FALSE,
206,,,10.83,714.50443,,,,0.02,,,,FALSE,
206,,,10.78,709.54903,,,,-0.03,,,,FALSE,
207,SQDG-32:2,,N/F,791.49737,N/F,N/A,,N/F,,,,FALSE,
207,,,10.35,808.52392,,,,-0.46,,,,FALSE,
207,,,10.34,813.47932,,,,-0.47,,,,FALSE,
208,SQDG-34:9,,N/F,805.41912,N/F,N/F,,N/F,,,,FALSE,
208,,,N/F,822.44567,N/F,,,N/F,,,,FALSE,
208,,,N/F,827.40107,N/F,,,N/F,,,,FALSE,
209,DGCC-27:0,,10.80,658.52524,1342187,N/A,,-0.03,,,,FALSE,
209,,,10.74,675.55179,,,,-0.09,,,,FALSE,
209,,,10.56,680.50719,,,,-0.27,,,,FALSE,
210,PC-36:1,,10.54,788.61638,110220,N/A,,-0.31,,,,FALSE,
210,,,N/F,805.64293,N/F,,,N/F,,,,FALSE,
210,,,10.35,810.59833,,,,-0.50,,,,FALSE,
211,DGCC-26:0,,10.85,644.50959,461410,N/A,,-0.01,,,,FALSE,
211,,,10.81,661.53614,,,,-0.05,,,,FALSE,
211,,,10.72,666.49154,,,,-0.14,,,,FALSE,
212,PC-33:6,,N/F,736.49118,N/F,N/A,,N/F,,,,FALSE,
212,,,10.68,753.51773,,,,-0.21,,,,FALSE,
212,,,11.25,758.47313,,,,0.36,,,,FALSE,
213,PC-27:0,,10.92,664.49118,1371278,N/A,,0.02,,,,FALSE,
213,,,10.86,681.51773,,,,-0.04,,,,FALSE,
213,,,10.93,686.47313,,,,0.03,,,,FALSE,
214,PC-32:6,,10.98,739.50208,967,N/A,,0.07,,,,FALSE,
214,,,N/F,722.47553,N/F,,,N/F,,,,FALSE,
214,,,N/F,744.45748,N/F,,,N/F,,,,FALSE,
215,DGCC-31:1,,10.56,712.57219,152851,N/A,,-0.36,,,,FALSE,
215,,,N/F,729.59874,N/F,,,N/F,,,,FALSE,
215,,,N/F,734.55414,N/F,,,N/F,,,,FALSE,
216,PE-DAG/AEG-36:2,,10.63,744.55378,232785,N/A,,-0.30,,,,FALSE,
216,,,N/F,761.58033,N/F,,,N/F,,,,FALSE,
216,,,10.95,766.53573,,,,0.02,,,,FALSE,
217,PE-DEG-27:4,,N/F,586.4231,N/F,N/F,,N/F,,,,FALSE,
217,,,N/F,603.44965,N/F,,,N/F,,,,FALSE,
217,,,N/F,608.40505,N/F,,,N/F,,,,FALSE,
218,PC-35:1,,10.57,762.60073,336788,N/A,,-0.38,,,,FALSE,
218,,,N/F,779.62728,N/F,,,N/F,,,,FALSE,
218,,,10.53,784.58268,,,,-0.42,,,,FALSE,
219,PE-DAG/AEG-35:1,,10.68,732.55378,1066848,N/A,,-0.28,,,,FALSE,
219,,,11.24,749.58033,,,,0.28,,,,FALSE,
219,,,10.67,754.53573,,,,-0.29,,,,FALSE,
220,PC-35:0,,10.53,786.59833,328193,N/A,,-0.44,,,,FALSE,
220,,,10.80,764.61638,,,,-0.17,,,,FALSE,
220,,,N/F,781.64293,N/F,,,N/F,,,,FALSE,
221,PC-36:10,,10.65,770.47553,945,N/A,,-0.32,,,,FALSE,
221,,,11.39,787.50208,,,,0.42,,,,FALSE,
221,,,N/F,792.45748,N/F,,,N/F,,,,FALSE,
222,PE-DAG/AEG-31:1,,10.81,676.49118,89349,N/A,,-0.17,,,,FALSE,
222,,,11.07,698.47313,,,,0.09,,,,FALSE,
222,,,11.38,693.51773,,,,0.40,,,,FALSE,
223,PE-DAG/AEG-31:2,,11.10,674.47553,973,N/A,,0.12,,,,FALSE,
223,,,N/F,691.50208,N/F,,,N/F,,,,FALSE,
223,,,N/F,696.45748,N/F,,,N/F,,,,FALSE,
224,PE-DAG/AEG-33:2,,10.97,702.50683,72747,N/A,,-0.01,,,,FALSE,
224,,,11.01,724.48878,,,,0.03,,,,FALSE,
224,,,11.23,719.53338,,,,0.25,,,,FALSE,
225,PC-34:4,,10.95,754.53813,34435,N/A,,-0.04,,,,FALSE,
225,,,10.67,771.56468,,,,-0.32,,,,FALSE,
225,,,N/F,776.52008,N/F,,,N/F,,,,FALSE,
226,PE-DAG/AEG-29:1,,11.39,648.45988,47281,N/A,,0.40,,,,FALSE,
226,,,10.77,665.48643,,,,-0.22,,,,FALSE,
226,,,N/F,670.44183,N/F,,,N/F,,,,FALSE,
227,PE-DAG/AEG-30:0,,10.92,664.49118,1371278,N/A,,-0.07,,,,FALSE,
227,,,10.93,686.47313,,,,-0.06,,,,FALSE,
227,,,10.86,681.51773,,,,-0.13,,,,FALSE,
228,PE-DAG/AEG-30:1,,11.07,662.47553,90090,N/A,,0.08,,,,FALSE,
228,,,11.18,684.45748,,,,0.19,,,,FALSE,
228,,,N/F,679.50208,N/F,,,N/F,,,,FALSE,
229,PE-DAG/AEG-31:0,,10.88,678.50683,1910748,N/A,,-0.11,,,,FALSE,
229,,,10.82,695.53338,,,,-0.17,,,,FALSE,
229,,,10.88,700.48878,,,,-0.11,,,,FALSE,
230,PE-DAG/AEG-32:0,,10.99,690.50683,226276,N/A,,0.00,,,,FALSE,
230,,,11.02,712.48878,,,,0.03,,,,FALSE,
230,,,N/F,707.53338,N/F,,,N/F,,,,FALSE,
231,PE-DAG/AEG-32:1,,10.98,688.49118,57762,N/A,,-0.01,,,,FALSE,
231,,,10.97,710.47313,,,,-0.02,,,,FALSE,
231,,,N/F,705.51773,N/F,,,N/F,,,,FALSE,
232,PE-DAG/AEG-38:6,,N/F,764.52248,N/F,N/A,,N/F,,,,FALSE,
232,,,10.81,781.54903,,,,-0.18,,,,FALSE,
232,,,N/F,786.50443,N/F,,,N/F,,,,FALSE,
233,PE-DAG/AEG-40:6,,10.81,792.55378,14288,N/A,,-0.18,,,,FALSE,
233,,,10.68,809.58033,,,,-0.31,,,,FALSE,
233,,,11.06,814.53573,,,,0.07,,,,FALSE,
234,PE-DAG/AEG-40:7,,N/F,790.53813,N/F,N/A,,N/F,,,,FALSE,
234,,,N/F,807.56468,N/F,,,N/F,,,,FALSE,
234,,,10.56,812.52008,,,,-0.43,,,,FALSE,
235,PE-DAG/AEG-44:12,,N/F,836.52248,N/F,N/A,,N/F,,,,FALSE,
235,,,N/F,853.54903,N/F,,,N/F,,,,FALSE,
235,,,10.86,858.50443,,,,-0.13,,,,FALSE,
236,PE-DEG-35:3,,10.54,700.56395,1385,N/A,,-0.45,,,,FALSE,
236,,,10.99,717.5905,,,,0.00,,,,FALSE,
236,,,N/F,722.5459,N/F,,,N/F,,,,FALSE,
237,PE-DAG/AEG-29:0,,10.98,650.47553,1099253,N/A,,-0.02,,,,FALSE,
237,,,10.99,672.45748,,,,-0.01,,,,FALSE,
237,,,10.95,667.50208,,,,-0.05,,,,FALSE,
238,PE-DAG/AEG-34:1,,10.78,706.53813,1090817,N/A,,-0.22,,,,FALSE,
238,,,10.74,723.56468,,,,-0.26,,,,FALSE,
238,,,10.77,728.52008,,,,-0.23,,,,FALSE,
239,PE-DAG/AEG-34:2,,10.97,716.52248,396093,N/A,,-0.03,,,,FALSE,
239,,,10.97,716.52248,,,,0.00,,,,FALSE,
239,,,10.97,738.50443,,,,0.00,,,,FALSE,
239,,,N/F,733.54903,N/F,,,N/F,,,,FALSE,
239,,,10.97,738.50443,,,,-0.03,,,,FALSE,
239,,,N/F,733.54903,N/F,,,N/F,,,,FALSE,
240,PE-DEG-24:3,,N/F,546.3918,N/F,N/F,,N/F,,,,FALSE,
240,,,N/F,563.41835,N/F,,,N/F,,,,FALSE,
240,,,N/F,568.37375,N/F,,,N/F,,,,FALSE,
241,PE-DAG/AEG-35:4,,11.01,726.50683,39479,N/A,,-0.01,,,,FALSE,
241,,,N/F,743.53338,N/F,,,N/F,,,,FALSE,
241,,,11.01,748.48878,,,,-0.01,,,,FALSE,
242,PE-DAG/AEG-28:0,,11.06,636.45988,302381,N/A,,0.03,,,,FALSE,
242,,,10.99,653.48643,,,,-0.04,,,,FALSE,
242,,,11.24,658.44183,,,,0.21,,,,FALSE,
243,PE-DAG/AEG-35:2,,10.64,730.53813,382047,N/A,,-0.39,,,,FALSE,
243,,,N/F,747.56468,N/F,,,N/F,,,,FALSE,
243,,,11.01,752.52008,,,,-0.02,,,,FALSE,
244,PC-33:5,,10.97,738.50683,16591,N/A,,-0.07,,,,FALSE,
244,,,N/F,755.53338,N/F,,,N/F,,,,FALSE,
244,,,10.96,760.48878,,,,-0.08,,,,FALSE,
245,PC-33:0,,10.65,748.58508,273820,N/A,,-0.40,,,,FALSE,
245,,,N/F,765.61163,N/F,,,N/F,,,,FALSE,
245,,,10.63,770.56703,,,,-0.42,,,,FALSE,
246,PE-DEG-30:0,,11.07,636.53265,18350,N/A,,-0.08,,,,FALSE,
246,,,11.37,653.5592,,,,0.22,,,,FALSE,
246,,,11.06,658.5146,,,,-0.09,,,,FALSE,
247,SQDG-30:1,,N/F,765.48172,N/F,N/A,,N/F,,,,FALSE,
247,,,10.87,782.50827,,,,-0.33,,,,FALSE,
247,,,N/F,787.46367,N/F,,,N/F,,,,FALSE,
248,PC-DEG-26:0,,N/F,622.4231,N/F,N/A,,N/F,,,,FALSE,
248,,,11.28,639.44965,,,,0.07,,,,FALSE,
248,,,10.97,644.40505,,,,-0.24,,,,FALSE,
249,PE-DAG/AEG-33:1,,10.75,704.52248,618224,N/A,,-0.46,,,,FALSE,
249,,,N/F,721.54903,N/F,,,N/F,,,,FALSE,
249,,,11.01,726.50443,,,,-0.20,,,,FALSE,
250,PC-26:0,,10.98,650.47553,1099253,N/A,,-0.46,,,,FALSE,
250,,,10.95,667.50208,,,,-0.49,,,,FALSE,
250,,,10.99,672.45748,,,,-0.45,,,,FALSE,
251,SQDG-30:2,,N/F,780.49262,N/F,N/F,,N/F,,,,FALSE,
251,,,N/F,785.44802,N/F,,,N/F,,,,FALSE,
251,,,N/F,763.46607,N/F,,,N/F,,,,FALSE,
252,2Gly-GDGT-2,,N/F,1621.38919,N/F,N/A,,N/F,,,,FALSE,
252,,,N/F,1638.41574,N/F,,,N/F,,,,FALSE,
252,,,11.33,1643.37114,,,,-0.21,,,,FALSE,
253,2Gly-OH-GDGT-2,,N/F,1637.38411,N/F,N/F,,N/F,,,,FALSE,
253,,,N/F,1654.41065,N/F,,,N/F,,,,FALSE,
253,,,N/F,1659.36605,N/F,,,N/F,,,,FALSE,
254,SQDG-26:0,,N/F,711.43477,N/F,N/A,,N/F,,,,FALSE,
254,,,11.36,728.46132,,,,-0.25,,,,FALSE,
254,,,11.47,733.41672,,,,-0.14,,,,FALSE,
255,SQDG-24:0,,N/F,683.40347,N/F,N/F,,N/F,,,,FALSE,
255,,,N/F,700.43002,N/F,,,N/F,,,,FALSE,
255,,,N/F,705.38542,N/F,,,N/F,,,,FALSE,
256,2Gly-OH-GDGT-0,,N/F,1641.41541,N/F,N/A,,N/F,,,,FALSE,
256,,,12.11,1658.44195,,,,0.45,,,,FALSE,
256,,,N/F,1663.39735,N/F,,,N/F,,,,FALSE,
257,DGCC-22:4,,N/F,580.38439,N/F,N/A,,N/F,,,,FALSE,
257,,,11.89,597.41094,,,,0.16,,,,FALSE,
257,,,N/F,602.36634,N/F,,,N/F,,,,FALSE,
258,DGDG,,N/F,937.5883,N/F,N/F,,N/F,,,,FALSE,
258,,,N/F,954.61485,N/F,,,N/F,,,,FALSE,
258,,,N/F,959.57024,N/F,,,N/F,,,,FALSE,
259,DGCC-42:6,,N/F,844.57219,N/F,N/A,,N/F,,,,FALSE,
259,,,11.93,861.59874,,,,0.14,,,,FALSE,
259,,,N/F,866.55414,N/F,,,N/F,,,,FALSE,
260,DGDG-34:1,,11.86,936.6618,35423,N/A,,0.06,,,,FALSE,
260,,,11.86,941.61719,,,,0.06,,,,FALSE,
260,,,N/F,919.63525,N/F,,,N/F,,,,FALSE,
261,DGCC-24:2,,11.94,612.44699,596,N/A,,0.12,,,,FALSE,
261,,,11.77,629.47354,,,,-0.05,,,,FALSE,
261,,,N/F,634.42894,N/F,,,N/F,,,,FALSE,
262,DGCC-38:6,,N/F,800.60349,N/F,N/F,,N/F,,,,FALSE,
262,,,N/F,817.63004,N/F,,,N/F,,,,FALSE,
262,,,N/F,822.58544,N/F,,,N/F,,,,FALSE,
263,SQDG-23:0,,N/F,669.38782,N/F,N/F,,N/F,,,,FALSE,
263,,,N/F,686.41437,N/F,,,N/F,,,,FALSE,
263,,,N/F,691.36977,N/F,,,N/F,,,,FALSE,
264,DGDG-32:1,,11.97,908.6305,70243,N/A,,0.06,,,,FALSE,
264,,,11.95,913.58589,,,,0.04,,,,FALSE,
264,,,N/F,891.60395,N/F,,,N/F,,,,FALSE,
265,DGCC-36:6,,N/F,772.57219,N/F,N/A,,N/F,,,,FALSE,
265,,,N/F,789.59874,N/F,,,N/F,,,,FALSE,
265,,,12.14,794.55414,,,,0.21,,,,FALSE,
266,DGDG-34:6,,11.61,926.58355,377,N/A,,-0.32,,,,FALSE,
266,,,N/F,909.557,N/F,,,N/F,,,,FALSE,
266,,,N/F,931.53894,N/F,,,N/F,,,,FALSE,
267,DGDG-34:7,,N/F,907.54135,N/F,N/F,,N/F,,,,FALSE,
267,,,N/F,924.5679,N/F,,,N/F,,,,FALSE,
267,,,N/F,929.52329,N/F,,,N/F,,,,FALSE,
268,DGDG-32:0,,11.97,910.64615,4152,N/A,,0.03,,,,FALSE,
268,,,11.99,915.60154,,,,0.05,,,,FALSE,
268,,,N/F,893.6196,N/F,,,N/F,,,,FALSE,
269,DGDG-34:2,,N/F,917.6196,N/F,N/A,,N/F,,,,FALSE,
269,,,11.81,934.64615,,,,-0.13,,,,FALSE,
269,,,N/F,939.60154,N/F,,,N/F,,,,FALSE,
270,DGDG-34:4,,11.95,913.5883,4906,N/A,,0.01,,,,FALSE,
270,,,N/F,930.61485,N/F,,,N/F,,,,FALSE,
270,,,N/F,935.57024,N/F,,,N/F,,,,FALSE,
271,DGDG-35:3,,N/F,929.6196,N/F,N/F,,N/F,,,,FALSE,
271,,,N/F,946.64615,N/F,,,N/F,,,,FALSE,
271,,,N/F,951.60154,N/F,,,N/F,,,,FALSE,
272,DGDG-35:2,,N/F,931.63525,N/F,N/F,,N/F,,,,FALSE,
272,,,N/F,948.6618,N/F,,,N/F,,,,FALSE,
272,,,N/F,953.61719,N/F,,,N/F,,,,FALSE,
273,DGDG-34:3,,11.99,915.60395,477,N/A,,0.02,,,,FALSE,
273,,,N/F,932.6305,N/F,,,N/F,,,,FALSE,
273,,,N/F,937.58589,N/F,,,N/F,,,,FALSE,
274,DGCC-23:1,,N/F,600.44699,N/F,N/F,,N/F,,,,FALSE,
274,,,N/F,617.47354,N/F,,,N/F,,,,FALSE,
274,,,N/F,622.42894,N/F,,,N/F,,,,FALSE,
275,2Gly-GDGT-0,,N/F,1625.42049,N/F,N/F,,N/F,,,,FALSE,
275,,,N/F,1642.44704,N/F,,,N/F,,,,FALSE,
275,,,N/F,1647.40244,N/F,,,N/F,,,,FALSE,
276,Gly-Hp-BDGT-5,,N/F,1659.36846,N/F,N/F,,N/F,,,,FALSE,
276,,,N/F,1676.395,N/F,,,N/F,,,,FALSE,
276,,,N/F,1681.3504,N/F,,,N/F,,,,FALSE,
277,2Gly-OH-GDGT-1,,N/F,1639.39976,N/F,N/F,,N/F,,,,FALSE,
277,,,N/F,1656.4263,N/F,,,N/F,,,,FALSE,
277,,,N/F,1661.3817,N/F,,,N/F,,,,FALSE,
278,DGDG-30:0,,12.12,882.61485,74822,N/A,,0.04,,,,FALSE,
278,,,12.14,887.57024,,,,0.06,,,,FALSE,
278,,,12.32,865.5883,,,,0.24,,,,FALSE,
279,DGDG-34:5,,N/F,911.57265,N/F,N/F,,N/F,,,,FALSE,
279,,,N/F,928.5992,N/F,,,N/F,,,,FALSE,
279,,,N/F,933.55459,N/F,,,N/F,,,,FALSE,
280,Gly-Hp-BDGT-3,,N/F,1663.39976,N/F,N/A,,N/F,,,,FALSE,
280,,,12.01,1680.4263,,,,-0.07,,,,FALSE,
280,,,N/F,1685.3817,N/F,,,N/F,,,,FALSE,
281,2Gly-GDGT-1,,N/F,1623.40484,N/F,N/A,,N/F,,,,FALSE,
281,,,N/F,1640.43139,N/F,,,N/F,,,,FALSE,
281,,,12.27,1645.38679,,,,0.17,,,,FALSE,
282,2Gly-PDGT-4,,12.27,1645.38919,1111,N/A,,0.17,,,,FALSE,
282,,,12.38,1662.41574,,,,0.28,,,,FALSE,
282,,,N/F,1667.37114,N/F,,,N/F,,,,FALSE,
283,DGDG-30:2,,N/F,883.53894,N/F,N/A,,N/F,,,,FALSE,
283,,,11.71,861.557,,,,-0.46,,,,FALSE,
283,,,N/F,878.58355,N/F,,,N/F,,,,FALSE,
284,Gly-Hp-BDGT-4,,N/F,1661.38411,N/F,N/F,,N/F,,,,FALSE,
284,,,N/F,1678.41065,N/F,,,N/F,,,,FALSE,
284,,,N/F,1683.36605,N/F,,,N/F,,,,FALSE,
285,DGDG-32:5,,12.08,883.54135,988,N/A,,-0.12,,,,FALSE,
285,,,11.86,900.5679,,,,-0.34,,,,FALSE,
285,,,12.01,905.52329,,,,-0.19,,,,FALSE,
286,DGDG-32:6,,11.82,898.55225,364,N/A,,-0.39,,,,FALSE,
286,,,N/F,881.5257,N/F,,,N/F,,,,FALSE,
286,,,N/F,903.50764,N/F,,,N/F,,,,FALSE,
287,DGDG-32:4,,12.11,885.557,22418,N/A,,-0.12,,,,FALSE,
287,,,12.01,902.58355,,,,-0.22,,,,FALSE,
287,,,N/F,907.53894,N/F,,,N/F,,,,FALSE,
288,DGDG-32:2,,12.36,889.5883,277,N/A,,0.12,,,,FALSE,
288,,,N/F,906.61485,N/F,,,N/F,,,,FALSE,
288,,,N/F,911.57024,N/F,,,N/F,,,,FALSE,
289,IS-PC-16:0,,12.30,524.37107,6836288,N/A,,0.06,,,,FALSE,
289,,,12.70,541.39762,,,,0.46,,,,FALSE,
289,,,12.30,546.35301,,,,0.06,,,,FALSE,
290,DGDG-28:0,,N/F,837.557,N/F,N/A,,N/F,,,,FALSE,
290,,,12.26,854.58355,,,,0.01,,,,FALSE,
290,,,12.26,859.53894,,,,0.01,,,,FALSE,
291,C16PAF,,12.30,524.37107,6836288,N/A,,0.03,,,,FALSE,
291,,,12.70,541.39762,,,,0.43,,,,FALSE,
291,,,12.30,546.35301,,,,0.03,,,,FALSE,
292,PC-DEG-30:2,,12.32,705.5905,45865,N/A,,-0.01,,,,FALSE,
292,,,N/F,688.56395,N/F,,,N/F,,,,FALSE,
292,,,N/F,710.5459,N/F,,,N/F,,,,FALSE,
293,DGDG-31:1,,N/F,877.5883,N/F,N/A,,N/F,,,,FALSE,
293,,,12.05,894.61485,,,,-0.29,,,,FALSE,
293,,,N/F,899.57024,N/F,,,N/F,,,,FALSE,
294,DGCC-23:0,,N/F,602.46264,N/F,N/A,,N/F,,,,FALSE,
294,,,N/F,619.48919,N/F,,,N/F,,,,FALSE,
294,,,12.41,624.44459,,,,-0.20,,,,FALSE,
295,DGCC-21:0,,12.27,574.43134,722,N/A,,-0.49,,,,FALSE,
295,,,N/F,591.45789,N/F,,,N/F,,,,FALSE,
295,,,N/F,596.41329,N/F,,,N/F,,,,FALSE,
296,DGCC-19:0,,N/F,546.40004,N/F,N/A,,N/F,,,,FALSE,
296,,,N/F,563.42659,N/F,,,N/F,,,,FALSE,
296,,,12.39,568.38199,,,,-0.48,,,,FALSE,
297,DGCC-17:0,,13.49,518.36874,1345,N/A,,0.46,,,,FALSE,
297,,,N/F,535.39529,N/F,,,N/F,,,,FALSE,
297,,,12.61,540.35069,,,,-0.42,,,,FALSE,
298,DGCC-16:0,,12.77,504.35309,631,N/A,,-0.27,,,,FALSE,
298,,,N/F,521.37964,N/F,,,N/F,,,,FALSE,
298,,,13.21,526.33504,,,,0.17,,,,FALSE,
299,DGCC-23:6,,16.85,590.36874,214,N/A,,-0.05,,,,FALSE,
299,,,N/F,607.39529,N/F,,,N/F,,,,FALSE,
299,,,N/F,612.35069,N/F,,,N/F,,,,FALSE,
