Quantitation Report - 2,,,,,,,,,,,,,
,,,,,,,,,,,,,
MS Integ Params:,,Known_IPLs_Marine_11_14_2018,,,,Quant Time:,11/16/2018 2:27:23 PM,,,,,,
117,DGTA-34:1,,9.56,760.60617,1670235,N/A,,0.00,,,,FALSE,
117,,,9.64,738.62423,,,,0.08,,,,FALSE,
117,,,9.50,755.65078,,,,-0.06,,,,FALSE,
118,PG-DAG-34:1,,9.98,745.50141,584219,N/A,,0.42,,,,FALSE,
118,,,9.92,762.52796,,,,0.36,,,,FALSE,
118,,,9.98,767.48336,,,,0.42,,,,FALSE,
119,DGTA-21:0,,9.25,558.43643,882,N/A,,-0.32,,,,FALSE,
119,,,N/F,575.46298,N/F,,,N/F,,,,FALSE,
119,,,9.54,580.41837,,,,-0.03,,,,FALSE,
120,DGTA-34:2,,9.64,736.60858,1064528,N/A,,0.05,,,,FALSE,
120,,,9.52,758.59052,,,,-0.07,,,,FALSE,
120,,,N/F,753.63513,N/F,,,N/F,,,,FALSE,
121,PME-DAG-34:2,,9.56,730.53813,155950,N/A,,-0.03,,,,FALSE,
121,,,N/F,747.56468,N/F,,,N/F,,,,FALSE,
121,,,N/F,752.52008,N/F,,,N/F,,,,FALSE,
122,C16PA,,9.81,688.48878,1859,N/A,,0.19,,,,FALSE,
122,,,10.07,671.46223,,,,0.45,,,,FALSE,
122,,,N/F,693.44417,N/F,,,N/F,,,,FALSE,
123,DGTA-34:4,,9.62,732.57728,846248,N/A,,0.00,,,,FALSE,
123,,,N/F,749.60383,N/F,,,N/F,,,,FALSE,
123,,,9.97,754.55922,,,,0.35,,,,FALSE,
124,PME-DAG-33:1,,N/F,718.53813,N/F,N/A,,N/F,,,,FALSE,
124,,,10.03,735.56468,,,,0.41,,,,FALSE,
124,,,9.52,740.52008,,,,-0.10,,,,FALSE,
125,DGTA-30:0,,9.80,684.57728,1985825,N/A,,0.16,,,,FALSE,
125,,,9.73,701.60383,,,,0.09,,,,FALSE,
125,,,N/F,706.55922,N/F,,,N/F,,,,FALSE,
126,C16PME,,9.67,706.53813,52427,N/A,,0.02,,,,FALSE,
126,,,9.66,728.52008,,,,0.01,,,,FALSE,
126,,,9.15,723.56468,,,,-0.50,,,,FALSE,
127,C16-PE,,9.72,692.52248,202240,N/A,,0.06,,,,FALSE,
127,,,9.71,714.50443,,,,0.05,,,,FALSE,
127,,,10.06,709.54903,,,,0.40,,,,FALSE,
128,DGTS-19:0,,9.29,530.40513,1536,N/A,,-0.37,,,,FALSE,
128,,,N/F,547.43168,N/F,,,N/F,,,,FALSE,
128,,,10.00,552.38707,,,,0.34,,,,FALSE,
129,PME-DAG-30:0,,9.77,678.50683,501378,N/A,,0.07,,,,FALSE,
129,,,9.76,700.48878,,,,0.06,,,,FALSE,
129,,,9.22,695.53338,,,,-0.48,,,,FALSE,
130,DGTA-30:1,,9.77,682.56163,295966,N/A,,0.06,,,,FALSE,
130,,,9.79,704.54357,,,,0.08,,,,FALSE,
130,,,N/F,699.58818,N/F,,,N/F,,,,FALSE,
131,PME-DAG-31:0,,9.72,692.52248,196485,N/A,,-0.02,,,,FALSE,
131,,,9.71,714.50443,,,,-0.03,,,,FALSE,
131,,,10.06,709.54903,,,,0.32,,,,FALSE,
132,PG-DAG-36:1,,9.82,792.57491,725616,N/A,,-0.01,,,,FALSE,
132,,,9.82,775.54836,,,,-0.01,,,,FALSE,
132,,,9.82,797.53031,,,,-0.01,,,,FALSE,
133,DGTA-29:0,,9.84,670.56163,1785866,N/A,,0.00,,,,FALSE,
133,,,9.82,687.58818,,,,-0.02,,,,FALSE,
133,,,N/F,692.54357,N/F,,,N/F,,,,FALSE,
134,PME-DEG-36:5,,10.09,710.5483,13072,N/A,,0.25,,,,FALSE,
134,,,N/F,727.57485,N/F,,,N/F,,,,FALSE,
134,,,N/F,732.53025,N/F,,,N/F,,,,FALSE,
135,PG-DAG-36:2,,9.82,792.57491,725616,N/A,,-0.03,,,,FALSE,
135,,,9.82,775.54836,,,,-0.03,,,,FALSE,
135,,,9.82,797.53031,,,,-0.03,,,,FALSE,
136,PME-DAG-29:4,,9.61,656.42858,6844,N/A,,-0.24,,,,FALSE,
136,,,10.17,673.45513,,,,0.32,,,,FALSE,
136,,,N/F,678.41053,N/F,,,N/F,,,,FALSE,
137,PG-DAG-35:1,,9.68,785.53031,223124,N/A,,-0.18,,,,FALSE,
137,,,N/F,763.54836,N/F,,,N/F,,,,FALSE,
137,,,9.90,780.57491,,,,0.04,,,,FALSE,
138,DGTA-28:0,,9.88,656.54598,1091720,N/A,,0.01,,,,FALSE,
138,,,9.83,673.57253,,,,-0.04,,,,FALSE,
138,,,9.82,678.52792,,,,-0.05,,,,FALSE,
139,PG-DAG-35:2,,9.50,778.55926,76533,N/A,,-0.38,,,,FALSE,
139,,,9.88,783.51466,,,,0.00,,,,FALSE,
139,,,10.20,761.53271,,,,0.32,,,,FALSE,
140,PG-DAG-34:2,,9.88,764.54361,1339935,N/A,,-0.01,,,,FALSE,
140,,,9.90,747.51706,,,,0.01,,,,FALSE,
140,,,9.78,769.49901,,,,-0.11,,,,FALSE,
141,PG-DAG-30:1,,10.05,693.47011,1754297,N/A,,0.15,,,,FALSE,
141,,,10.05,710.49666,,,,0.15,,,,FALSE,
141,,,10.05,715.45206,,,,0.15,,,,FALSE,
142,PG-DAG-34:3,,9.92,762.52796,584219,N/A,,0.02,,,,FALSE,
142,,,9.98,745.50141,,,,0.08,,,,FALSE,
142,,,9.98,767.48336,,,,0.08,,,,FALSE,
143,C16-PG,,9.98,745.49901,354368,N/A,,0.03,,,,FALSE,
143,,,9.92,762.52556,,,,-0.03,,,,FALSE,
143,,,9.99,767.48095,,,,0.04,,,,FALSE,
144,PME-DAG-21:0,,N/F,552.36598,N/F,N/F,,N/F,,,,FALSE,
144,,,N/F,569.39253,N/F,,,N/F,,,,FALSE,
144,,,N/F,574.34793,N/F,,,N/F,,,,FALSE,
145,PG-DAG-37:2,,N/F,789.56401,N/F,N/A,,N/F,,,,FALSE,
145,,,9.80,806.59056,,,,-0.16,,,,FALSE,
145,,,10.35,811.54596,,,,0.39,,,,FALSE,
146,PG-DAG-32:1,,9.98,738.52796,1682099,N/A,,-0.01,,,,FALSE,
146,,,9.97,721.50141,,,,-0.02,,,,FALSE,
146,,,9.98,743.48336,,,,-0.01,,,,FALSE,
147,PG-DEG-37:0,,9.80,757.57418,7778,N/A,,-0.21,,,,FALSE,
147,,,10.47,774.60073,,,,0.46,,,,FALSE,
147,,,9.62,779.55613,,,,-0.39,,,,FALSE,
148,PG-DAG-32:0,,9.98,740.54361,821437,N/A,,-0.04,,,,FALSE,
148,,,9.98,745.49901,,,,-0.04,,,,FALSE,
148,,,9.98,723.51706,,,,-0.04,,,,FALSE,
149,PME-DAG-38:2,,10.51,786.60073,1502140,N/A,,0.49,,,,FALSE,
149,,,10.50,803.62728,,,,0.48,,,,FALSE,
149,,,10.33,808.58268,,,,0.31,,,,FALSE,
150,PE-DEG-25:4,,N/F,558.3918,N/F,N/F,,N/F,,,,FALSE,
150,,,N/F,575.41835,N/F,,,N/F,,,,FALSE,
150,,,N/F,580.37375,N/F,,,N/F,,,,FALSE,
151,PG-DAG-33:1,,9.92,752.54361,551639,N/A,,-0.11,,,,FALSE,
151,,,9.92,735.51706,,,,-0.11,,,,FALSE,
151,,,9.93,757.49901,,,,-0.10,,,,FALSE,
152,PG-DAG-36:5,,9.77,769.50141,1937930,N/A,,-0.29,,,,FALSE,
152,,,10.49,786.52796,,,,0.43,,,,FALSE,
152,,,9.77,791.48336,,,,-0.29,,,,FALSE,
153,SQDG-31:0,,N/F,781.51302,N/F,N/A,,N/F,,,,FALSE,
153,,,10.42,798.53957,,,,0.36,,,,FALSE,
153,,,10.42,803.49497,,,,0.36,,,,FALSE,
154,PME-DEG-33:0,,N/F,678.5796,N/F,N/A,,N/F,,,,FALSE,
154,,,N/F,695.60615,N/F,,,N/F,,,,FALSE,
154,,,9.64,700.56155,,,,-0.45,,,,FALSE,
155,PME-DAG-37:2,,10.54,772.58508,60845,N/A,,0.42,,,,FALSE,
155,,,10.12,789.61163,,,,0.00,,,,FALSE,
155,,,10.39,794.56703,,,,0.27,,,,FALSE,
156,PC-38:1,,10.35,800.52248,56017,N/A,,0.16,,,,FALSE,
156,,,9.92,817.54903,,,,-0.27,,,,FALSE,
156,,,10.59,822.50443,,,,0.40,,,,FALSE,
157,SQ-DAG,,10.28,834.53957,212022,N/A,,-0.01,,,,FALSE,
157,,,10.20,851.56612,,,,-0.09,,,,FALSE,
157,,,10.06,856.52152,,,,-0.23,,,,FALSE,
158,PC-ARCHAEOL,,10.44,818.7361,1055,N/A,,0.13,,,,FALSE,
158,,,9.98,835.76265,,,,-0.33,,,,FALSE,
158,,,N/F,840.71805,N/F,,,N/F,,,,FALSE,
159,PME-DAG-36:2,,10.29,775.59598,1561667,N/A,,-0.05,,,,FALSE,
159,,,10.58,758.56943,,,,0.24,,,,FALSE,
159,,,10.42,780.55138,,,,0.08,,,,FALSE,
160,PE-AR,,10.38,776.68915,322008,N/A,,0.01,,,,FALSE,
160,,,N/F,793.7157,N/F,,,N/F,,,,FALSE,
160,,,10.35,798.6711,,,,-0.02,,,,FALSE,
161,SQDG-32:1,,10.35,810.53957,1929188,N/A,,-0.02,,,,FALSE,
161,,,10.32,815.49497,,,,-0.05,,,,FALSE,
161,,,N/F,793.51302,N/F,,,N/F,,,,FALSE,
162,C21-PC,,10.40,874.72593,854,N/A,,-0.06,,,,FALSE,
162,,,N/F,891.75248,N/F,,,N/F,,,,FALSE,
162,,,N/F,896.70788,N/F,,,N/F,,,,FALSE,
163,PG-DAG-41:4,,10.33,841.59531,8519,N/A,,-0.13,,,,FALSE,
163,,,10.90,858.62186,,,,0.44,,,,FALSE,
163,,,10.92,863.57726,,,,0.46,,,,FALSE,
164,SQDG-32:0,,10.67,795.52867,2755208,N/A,,0.20,,,,FALSE,
164,,,10.36,812.55522,,,,-0.11,,,,FALSE,
164,,,10.36,817.51062,,,,-0.11,,,,FALSE,
165,PC-38:6,,10.33,806.56943,2252963,N/A,,-0.16,,,,FALSE,
165,,,10.06,823.59598,,,,-0.43,,,,FALSE,
165,,,10.31,828.55138,,,,-0.18,,,,FALSE,
166,PC-38:2,,10.59,824.52008,193715,N/A,,0.07,,,,FALSE,
166,,,10.39,802.53813,,,,-0.13,,,,FALSE,
166,,,10.13,819.56468,,,,-0.39,,,,FALSE,
167,DGCC-33:0,,10.51,742.61914,479312,N/A,,-0.03,,,,FALSE,
167,,,10.55,764.60109,,,,0.01,,,,FALSE,
167,,,10.50,759.64569,,,,-0.04,,,,FALSE,
168,PC-44:12,,10.42,878.56943,3898,N/A,,-0.12,,,,FALSE,
168,,,N/F,895.59598,N/F,,,N/F,,,,FALSE,
168,,,10.05,900.55138,,,,-0.49,,,,FALSE,
169,PC-39:5,,10.45,822.60073,132761,N/A,,-0.10,,,,FALSE,
169,,,N/F,839.62728,N/F,,,N/F,,,,FALSE,
169,,,10.42,844.58268,,,,-0.13,,,,FALSE,
170,PC-40:9,,10.61,850.53573,73703,N/A,,0.06,,,,FALSE,
170,,,10.31,828.55378,,,,-0.24,,,,FALSE,
170,,,10.52,845.58033,,,,-0.03,,,,FALSE,
171,PC-42:11,,10.16,852.55378,160550,N/A,,-0.39,,,,FALSE,
171,,,10.31,869.58033,,,,-0.24,,,,FALSE,
171,,,N/F,874.53573,N/F,,,N/F,,,,FALSE,
172,SQDG-34:5,,10.31,813.48172,351974,N/A,,-0.24,,,,FALSE,
172,,,10.21,830.50827,,,,-0.34,,,,FALSE,
172,,,10.31,835.46367,,,,-0.24,,,,FALSE,
173,PC-40:10,,10.23,826.53813,108655,N/A,,-0.33,,,,FALSE,
173,,,10.47,843.56468,,,,-0.09,,,,FALSE,
173,,,10.44,848.52008,,,,-0.12,,,,FALSE,
174,PC-38:5,,10.38,808.58508,151958,N/A,,-0.20,,,,FALSE,
174,,,10.13,825.61163,,,,-0.45,,,,FALSE,
174,,,10.26,830.56703,,,,-0.32,,,,FALSE,
175,PC-31:0,,10.73,742.53573,998227,N/A,,0.14,,,,FALSE,
175,,,10.75,720.55378,,,,0.16,,,,FALSE,
175,,,10.73,737.58033,,,,0.14,,,,FALSE,
176,PC-36:5,,10.42,780.55378,896411,N/A,,-0.18,,,,FALSE,
176,,,N/F,797.58033,N/F,,,N/F,,,,FALSE,
176,,,10.39,802.53573,,,,-0.21,,,,FALSE,
177,PG-DEG-38:2,,N/F,775.62113,N/F,N/A,,N/F,,,,FALSE,
177,,,10.73,792.64768,,,,0.10,,,,FALSE,
177,,,N/F,797.60308,N/F,,,N/F,,,,FALSE,
178,PC-32:0,,10.71,734.56943,2797651,N/A,,0.07,,,,FALSE,
178,,,10.69,756.55138,,,,0.05,,,,FALSE,
178,,,10.39,751.59598,,,,-0.25,,,,FALSE,
179,C16-PC,,10.71,734.56943,2797651,N/A,,0.06,,,,FALSE,
179,,,10.69,756.55138,,,,0.04,,,,FALSE,
179,,,10.39,751.59598,,,,-0.26,,,,FALSE,
180,DGCC-32:0,,10.57,728.60349,14335518,N/A,,-0.08,,,,FALSE,
180,,,10.51,745.63004,,,,-0.14,,,,FALSE,
180,,,10.46,750.58544,,,,-0.19,,,,FALSE,
181,SQDG-28:0,,10.62,756.49262,6806245,N/A,,-0.03,,,,FALSE,
181,,,10.62,761.44802,,,,-0.03,,,,FALSE,
181,,,10.59,739.46607,,,,-0.06,,,,FALSE,
182,SQDG-34:1,,11.02,821.54432,427373,N/A,,0.34,,,,FALSE,
182,,,10.24,838.57087,,,,-0.44,,,,FALSE,
182,,,10.22,843.52627,,,,-0.46,,,,FALSE,
183,SQDG-29:0,,11.16,753.48172,395144,N/A,,0.47,,,,FALSE,
183,,,10.56,770.50827,,,,-0.13,,,,FALSE,
183,,,10.56,775.46367,,,,-0.13,,,,FALSE,
184,SQDG-44:12,,N/F,943.55997,N/F,N/A,,N/F,,,,FALSE,
184,,,11.12,960.58652,,,,0.43,,,,FALSE,
184,,,N/F,965.54192,N/F,,,N/F,,,,FALSE,
185,DGCC-29:0,,10.70,686.55654,1119188,N/A,,0.00,,,,FALSE,
185,,,10.64,703.58309,,,,-0.06,,,,FALSE,
185,,,10.56,708.53849,,,,-0.14,,,,FALSE,
186,DGCC-28:0,,10.73,672.54089,2226155,N/A,,0.02,,,,FALSE,
186,,,10.70,689.56744,,,,-0.01,,,,FALSE,
186,,,10.63,694.52284,,,,-0.08,,,,FALSE,
187,PC-28:0,,10.88,678.50683,5852314,N/A,,0.16,,,,FALSE,
187,,,10.82,695.53338,,,,0.10,,,,FALSE,
187,,,10.87,700.48878,,,,0.15,,,,FALSE,
188,PC-33:2,,10.62,744.55378,85835,N/A,,-0.10,,,,FALSE,
188,,,10.33,761.58033,,,,-0.39,,,,FALSE,
188,,,10.51,766.53573,,,,-0.21,,,,FALSE,
189,PE-DEG-28:0,,10.28,608.50135,5915,N/A,,-0.44,,,,FALSE,
189,,,N/F,625.5279,N/F,,,N/F,,,,FALSE,
189,,,10.66,630.4833,,,,-0.06,,,,FALSE,
190,SQDG-32:5,,10.39,785.45042,56018,N/A,,-0.33,,,,FALSE,
190,,,10.34,802.47697,,,,-0.38,,,,FALSE,
190,,,10.52,807.43237,,,,-0.20,,,,FALSE,
191,SQDG-36:0,,N/F,851.59128,N/F,N/A,,N/F,,,,FALSE,
191,,,11.11,868.61782,,,,0.39,,,,FALSE,
191,,,N/F,873.57322,N/F,,,N/F,,,,FALSE,
192,SQDG-38:3,,N/F,873.57563,N/F,N/A,,N/F,,,,FALSE,
192,,,N/F,890.60217,N/F,,,N/F,,,,FALSE,
192,,,10.58,895.55757,,,,-0.14,,,,FALSE,
193,SQDG-38:4,,10.50,871.55997,989,N/A,,-0.22,,,,FALSE,
193,,,11.00,888.58652,,,,0.28,,,,FALSE,
193,,,N/F,893.54192,N/F,,,N/F,,,,FALSE,
194,SQDG-42:11,,N/F,917.54432,N/F,N/F,,N/F,,,,FALSE,
194,,,N/F,934.57087,N/F,,,N/F,,,,FALSE,
194,,,N/F,939.52627,N/F,,,N/F,,,,FALSE,
195,SQDG-34:2,,N/F,819.52867,N/F,N/A,,N/F,,,,FALSE,
195,,,10.25,836.55522,,,,-0.48,,,,FALSE,
195,,,11.00,841.51062,,,,0.27,,,,FALSE,
196,SQDG-34:3,,10.35,839.49497,669975,N/A,,-0.38,,,,FALSE,
196,,,10.36,817.51302,,,,-0.37,,,,FALSE,
196,,,10.28,834.53957,,,,-0.45,,,,FALSE,
197,SQDG-34:4,,10.32,815.49737,386692,N/A,,-0.41,,,,FALSE,
197,,,11.14,832.52392,,,,0.41,,,,FALSE,
197,,,10.35,837.47932,,,,-0.38,,,,FALSE,
198,PC-32:1,,10.66,732.55378,1714503,N/A,,-0.08,,,,FALSE,
198,,,N/F,749.58033,N/F,,,N/F,,,,FALSE,
198,,,10.54,754.53573,,,,-0.20,,,,FALSE,
199,PC-30:0,,10.78,706.53813,3615377,N/A,,0.03,,,,FALSE,
199,,,10.77,728.52008,,,,0.02,,,,FALSE,
199,,,10.54,723.56468,,,,-0.21,,,,FALSE,
200,PC-33:1,,10.64,746.56943,222649,N/A,,-0.11,,,,FALSE,
200,,,N/F,763.59598,N/F,,,N/F,,,,FALSE,
200,,,10.51,768.55138,,,,-0.24,,,,FALSE,
201,SQDG-30:0,,10.48,789.47932,8844159,N/A,,-0.27,,,,FALSE,
201,,,N/F,767.49737,N/F,,,N/F,,,,FALSE,
201,,,10.48,784.52392,,,,-0.27,,,,FALSE,
202,SQDG-36:2,,N/F,847.55997,N/F,N/A,,N/F,,,,FALSE,
202,,,10.39,864.58652,,,,-0.38,,,,FALSE,
202,,,10.59,869.54192,,,,-0.18,,,,FALSE,
203,DGCC-30:0,,10.64,700.57219,6449741,N/A,,-0.14,,,,FALSE,
203,,,10.60,717.59874,,,,-0.18,,,,FALSE,
203,,,10.51,722.55414,,,,-0.27,,,,FALSE,
204,PC-31:1,,10.71,718.53813,408070,N/A,,-0.09,,,,FALSE,
204,,,N/F,735.56468,N/F,,,N/F,,,,FALSE,
204,,,10.60,740.52008,,,,-0.20,,,,FALSE,
205,PC-37:6,,10.36,792.55378,89503,N/A,,-0.44,,,,FALSE,
205,,,10.32,809.58033,,,,-0.48,,,,FALSE,
205,,,N/F,814.53573,N/F,,,N/F,,,,FALSE,
206,PC-29:0,,10.84,692.52248,1366682,N/A,,0.03,,,,FALSE,
206,,,10.85,714.50443,,,,0.04,,,,FALSE,
206,,,10.80,709.54903,,,,-0.01,,,,FALSE,
207,SQDG-32:2,,N/F,791.49737,N/F,N/A,,N/F,,,,FALSE,
207,,,10.31,808.52392,,,,-0.50,,,,FALSE,
207,,,10.31,813.47932,,,,-0.50,,,,FALSE,
208,SQDG-34:9,,N/F,805.41912,N/F,N/F,,N/F,,,,FALSE,
208,,,N/F,822.44567,N/F,,,N/F,,,,FALSE,
208,,,N/F,827.40107,N/F,,,N/F,,,,FALSE,
209,DGCC-27:0,,10.79,658.52524,119086,N/A,,-0.04,,,,FALSE,
209,,,10.73,675.55179,,,,-0.10,,,,FALSE,
209,,,10.49,680.50719,,,,-0.34,,,,FALSE,
210,PC-36:1,,10.55,788.61638,162558,N/A,,-0.30,,,,FALSE,
210,,,N/F,805.64293,N/F,,,N/F,,,,FALSE,
210,,,10.40,810.59833,,,,-0.45,,,,FALSE,
211,DGCC-26:0,,10.84,644.50959,85295,N/A,,-0.02,,,,FALSE,
211,,,10.77,661.53614,,,,-0.09,,,,FALSE,
211,,,10.61,666.49154,,,,-0.25,,,,FALSE,
212,PC-33:6,,10.77,736.49118,1399,N/A,,-0.12,,,,FALSE,
212,,,10.70,753.51773,,,,-0.19,,,,FALSE,
212,,,11.28,758.47313,,,,0.39,,,,FALSE,
213,PC-27:0,,11.13,664.49118,374087,N/A,,0.23,,,,FALSE,
213,,,10.86,681.51773,,,,-0.04,,,,FALSE,
213,,,11.12,686.47313,,,,0.22,,,,FALSE,
214,PC-32:6,,11.04,739.50208,5615,N/A,,0.13,,,,FALSE,
214,,,10.67,722.47553,,,,-0.24,,,,FALSE,
214,,,10.57,744.45748,,,,-0.34,,,,FALSE,
215,DGCC-31:1,,10.59,712.57219,174785,N/A,,-0.33,,,,FALSE,
215,,,N/F,729.59874,N/F,,,N/F,,,,FALSE,
215,,,N/F,734.55414,N/F,,,N/F,,,,FALSE,
216,PE-DAG/AEG-36:2,,10.62,744.55378,62085,N/A,,-0.31,,,,FALSE,
216,,,N/F,761.58033,N/F,,,N/F,,,,FALSE,
216,,,10.51,766.53573,,,,-0.42,,,,FALSE,
217,PE-DEG-27:4,,10.72,586.4231,4908,N/A,,-0.22,,,,FALSE,
217,,,N/F,603.44965,N/F,,,N/F,,,,FALSE,
217,,,N/F,608.40505,N/F,,,N/F,,,,FALSE,
218,PC-35:1,,10.64,762.60073,378898,N/A,,-0.31,,,,FALSE,
218,,,10.46,779.62728,,,,-0.49,,,,FALSE,
218,,,10.45,784.58268,,,,-0.50,,,,FALSE,
219,PE-DAG/AEG-35:1,,10.66,732.55378,1714503,N/A,,-0.30,,,,FALSE,
219,,,N/F,749.58033,N/F,,,N/F,,,,FALSE,
219,,,10.54,754.53573,,,,-0.42,,,,FALSE,
220,PC-35:0,,10.51,786.59833,1101261,N/A,,-0.46,,,,FALSE,
220,,,10.76,764.61638,,,,-0.21,,,,FALSE,
220,,,10.53,781.64293,,,,-0.44,,,,FALSE,
221,PC-36:10,,10.93,770.47553,6900,N/A,,-0.04,,,,FALSE,
221,,,N/F,787.50208,N/F,,,N/F,,,,FALSE,
221,,,10.65,792.45748,,,,-0.32,,,,FALSE,
222,PE-DAG/AEG-31:1,,10.82,676.49118,305843,N/A,,-0.16,,,,FALSE,
222,,,10.80,698.47313,,,,-0.18,,,,FALSE,
222,,,10.66,693.51773,,,,-0.32,,,,FALSE,
223,PE-DAG/AEG-31:2,,11.01,674.47553,2727,N/A,,0.03,,,,FALSE,
223,,,N/F,691.50208,N/F,,,N/F,,,,FALSE,
223,,,N/F,696.45748,N/F,,,N/F,,,,FALSE,
224,PE-DAG/AEG-33:2,,10.74,702.50683,59684,N/A,,-0.24,,,,FALSE,
224,,,10.63,724.48878,,,,-0.35,,,,FALSE,
224,,,11.44,719.53338,,,,0.46,,,,FALSE,
225,PC-34:4,,10.54,754.53813,315038,N/A,,-0.45,,,,FALSE,
225,,,11.02,771.56468,,,,0.03,,,,FALSE,
225,,,10.50,776.52008,,,,-0.49,,,,FALSE,
226,PE-DAG/AEG-29:1,,11.15,648.45988,32595,N/A,,0.16,,,,FALSE,
226,,,10.80,665.48643,,,,-0.19,,,,FALSE,
226,,,N/F,670.44183,N/F,,,N/F,,,,FALSE,
227,PE-DAG/AEG-30:0,,11.13,664.49118,375337,N/A,,0.14,,,,FALSE,
227,,,11.12,686.47313,,,,0.13,,,,FALSE,
227,,,10.86,681.51773,,,,-0.13,,,,FALSE,
228,PE-DAG/AEG-30:1,,11.07,662.47553,685843,N/A,,0.08,,,,FALSE,
228,,,11.07,684.45748,,,,0.08,,,,FALSE,
228,,,10.71,679.50208,,,,-0.28,,,,FALSE,
229,PE-DAG/AEG-31:0,,10.88,678.50683,5861656,N/A,,-0.11,,,,FALSE,
229,,,10.82,695.53338,,,,-0.17,,,,FALSE,
229,,,10.87,700.48878,,,,-0.12,,,,FALSE,
230,PE-DAG/AEG-32:0,,10.99,690.50683,469215,N/A,,0.00,,,,FALSE,
230,,,11.00,712.48878,,,,0.01,,,,FALSE,
230,,,10.66,707.53338,,,,-0.33,,,,FALSE,
231,PE-DAG/AEG-32:1,,10.99,688.49118,94098,N/A,,0.00,,,,FALSE,
231,,,10.98,710.47313,,,,-0.01,,,,FALSE,
231,,,N/F,705.51773,N/F,,,N/F,,,,FALSE,
232,PE-DAG/AEG-38:6,,10.65,764.52248,40116,N/A,,-0.34,,,,FALSE,
232,,,10.74,781.54903,,,,-0.25,,,,FALSE,
232,,,N/F,786.50443,N/F,,,N/F,,,,FALSE,
233,PE-DAG/AEG-40:6,,10.67,792.55378,6991,N/A,,-0.32,,,,FALSE,
233,,,10.52,809.58033,,,,-0.47,,,,FALSE,
233,,,N/F,814.53573,N/F,,,N/F,,,,FALSE,
234,PE-DAG/AEG-40:7,,10.57,790.53813,6376,N/A,,-0.42,,,,FALSE,
234,,,10.60,807.56468,,,,-0.39,,,,FALSE,
234,,,10.61,812.52008,,,,-0.38,,,,FALSE,
235,PE-DAG/AEG-44:12,,N/F,836.52248,N/F,N/A,,N/F,,,,FALSE,
235,,,11.36,853.54903,,,,0.37,,,,FALSE,
235,,,N/F,858.50443,N/F,,,N/F,,,,FALSE,
236,PE-DEG-35:3,,N/F,700.56395,N/F,N/F,,N/F,,,,FALSE,
236,,,N/F,717.5905,N/F,,,N/F,,,,FALSE,
236,,,N/F,722.5459,N/F,,,N/F,,,,FALSE,
237,PE-DAG/AEG-29:0,,10.99,650.47553,140223,N/A,,-0.01,,,,FALSE,
237,,,11.20,672.45748,,,,0.20,,,,FALSE,
237,,,11.14,667.50208,,,,0.14,,,,FALSE,
238,PE-DAG/AEG-34:1,,10.78,706.53813,3615377,N/A,,-0.22,,,,FALSE,
238,,,10.54,723.56468,,,,-0.46,,,,FALSE,
238,,,10.77,728.52008,,,,-0.23,,,,FALSE,
239,PE-DAG/AEG-34:2,,10.91,716.52248,258620,N/A,,-0.09,,,,FALSE,
239,,,10.91,716.52248,,,,-0.06,,,,FALSE,
239,,,10.91,738.50443,,,,-0.06,,,,FALSE,
239,,,N/F,733.54903,N/F,,,N/F,,,,FALSE,
239,,,10.91,738.50443,,,,-0.09,,,,FALSE,
239,,,N/F,733.54903,N/F,,,N/F,,,,FALSE,
240,PE-DEG-24:3,,N/F,546.3918,N/F,N/F,,N/F,,,,FALSE,
240,,,N/F,563.41835,N/F,,,N/F,,,,FALSE,
240,,,N/F,568.37375,N/F,,,N/F,,,,FALSE,
241,PE-DAG/AEG-35:4,,10.66,726.50683,100311,N/A,,-0.36,,,,FALSE,
241,,,N/F,743.53338,N/F,,,N/F,,,,FALSE,
241,,,10.60,748.48878,,,,-0.42,,,,FALSE,
242,PE-DAG/AEG-28:0,,11.24,636.45988,146859,N/A,,0.21,,,,FALSE,
242,,,11.34,653.48643,,,,0.31,,,,FALSE,
242,,,11.24,658.44183,,,,0.21,,,,FALSE,
243,PE-DAG/AEG-35:2,,10.65,730.53813,331780,N/A,,-0.38,,,,FALSE,
243,,,N/F,747.56468,N/F,,,N/F,,,,FALSE,
243,,,10.70,752.52008,,,,-0.33,,,,FALSE,
244,PC-33:5,,10.91,738.50683,10960,N/A,,-0.13,,,,FALSE,
244,,,N/F,755.53338,N/F,,,N/F,,,,FALSE,
244,,,10.75,760.48878,,,,-0.29,,,,FALSE,
245,PC-33:0,,10.68,748.58508,209407,N/A,,-0.37,,,,FALSE,
245,,,N/F,765.61163,N/F,,,N/F,,,,FALSE,
245,,,10.66,770.56703,,,,-0.39,,,,FALSE,
246,PE-DEG-30:0,,N/F,636.53265,N/F,N/A,,N/F,,,,FALSE,
246,,,11.15,653.5592,,,,0.00,,,,FALSE,
246,,,11.26,658.5146,,,,0.11,,,,FALSE,
247,SQDG-30:1,,10.75,765.48172,2350,N/A,,-0.45,,,,FALSE,
247,,,10.93,782.50827,,,,-0.27,,,,FALSE,
247,,,N/F,787.46367,N/F,,,N/F,,,,FALSE,
248,PC-DEG-26:0,,N/F,622.4231,N/F,N/A,,N/F,,,,FALSE,
248,,,11.12,639.44965,,,,-0.09,,,,FALSE,
248,,,11.49,644.40505,,,,0.28,,,,FALSE,
