Quantitation Report - 2,,,,,,,,,,,,,
,,,,,,,,,,,,,
MS Integ Params:,,Known_IPLs_Marine_11_14_2018,,,,Quant Time:,11/16/2018 2:27:24 PM,,,,,,
115,DGTA-40:10,,N/F,812.55615,N/F,N/F,,N/F,,,,FALSE,
115,,,N/F,790.57421,N/F,,,N/F,,,,FALSE,
115,,,N/F,807.60076,N/F,,,N/F,,,,FALSE,
116,PME-DEG-38:4,,N/F,740.59525,N/F,N/F,,N/F,,,,FALSE,
116,,,N/F,757.6218,N/F,,,N/F,,,,FALSE,
116,,,N/F,762.5772,N/F,,,N/F,,,,FALSE,
117,DGTA-34:1,,N/F,760.60617,N/F,N/F,,N/F,,,,FALSE,
117,,,N/F,738.62423,N/F,,,N/F,,,,FALSE,
117,,,N/F,755.65078,N/F,,,N/F,,,,FALSE,
118,PG-DAG-34:1,,9.64,745.50141,6185,N/A,,0.08,,,,FALSE,
118,,,9.50,762.52796,,,,-0.06,,,,FALSE,
118,,,N/F,767.48336,N/F,,,N/F,,,,FALSE,
119,DGTA-21:0,,N/F,558.43643,N/F,N/A,,N/F,,,,FALSE,
119,,,N/F,575.46298,N/F,,,N/F,,,,FALSE,
119,,,9.54,580.41837,,,,-0.03,,,,FALSE,
120,DGTA-34:2,,9.56,736.60858,5280,N/A,,-0.03,,,,FALSE,
120,,,N/F,758.59052,N/F,,,N/F,,,,FALSE,
120,,,N/F,753.63513,N/F,,,N/F,,,,FALSE,
121,PME-DAG-34:2,,9.64,730.53813,22600375,N/A,,0.05,,,,FALSE,
121,,,9.63,747.56468,,,,0.04,,,,FALSE,
121,,,9.61,752.52008,,,,0.02,,,,FALSE,
122,C16PA,,9.63,688.48878,97083,N/A,,0.01,,,,FALSE,
122,,,9.68,671.46223,,,,0.06,,,,FALSE,
122,,,N/F,693.44417,N/F,,,N/F,,,,FALSE,
123,DGTA-34:4,,N/F,732.57728,N/F,N/F,,N/F,,,,FALSE,
123,,,N/F,749.60383,N/F,,,N/F,,,,FALSE,
123,,,N/F,754.55922,N/F,,,N/F,,,,FALSE,
124,PME-DAG-33:1,,9.65,718.53813,43757526,N/A,,0.03,,,,FALSE,
124,,,N/F,735.56468,N/F,,,N/F,,,,FALSE,
124,,,9.65,740.52008,,,,0.03,,,,FALSE,
125,DGTA-30:0,,N/F,684.57728,N/F,N/F,,N/F,,,,FALSE,
125,,,N/F,701.60383,N/F,,,N/F,,,,FALSE,
125,,,N/F,706.55922,N/F,,,N/F,,,,FALSE,
126,C16PME,,9.69,706.53813,2748431,N/A,,0.04,,,,FALSE,
126,,,9.69,728.52008,,,,0.04,,,,FALSE,
126,,,N/F,723.56468,N/F,,,N/F,,,,FALSE,
127,C16-PE,,9.73,692.52248,2636107,N/A,,0.07,,,,FALSE,
127,,,9.73,714.50443,,,,0.07,,,,FALSE,
127,,,9.73,709.54903,,,,0.07,,,,FALSE,
128,DGTS-19:0,,N/F,530.40513,N/F,N/A,,N/F,,,,FALSE,
128,,,N/F,547.43168,N/F,,,N/F,,,,FALSE,
128,,,9.63,552.38707,,,,-0.03,,,,FALSE,
129,PME-DAG-30:0,,9.78,678.50683,11683110,N/A,,0.08,,,,FALSE,
129,,,9.78,700.48878,,,,0.08,,,,FALSE,
129,,,9.72,695.53338,,,,0.02,,,,FALSE,
130,DGTA-30:1,,9.78,682.56163,48112,N/A,,0.07,,,,FALSE,
130,,,N/F,704.54357,N/F,,,N/F,,,,FALSE,
130,,,N/F,699.58818,N/F,,,N/F,,,,FALSE,
131,PME-DAG-31:0,,9.73,692.52248,2600463,N/A,,-0.01,,,,FALSE,
131,,,9.73,714.50443,,,,-0.01,,,,FALSE,
131,,,9.73,709.54903,,,,-0.01,,,,FALSE,
132,PG-DAG-36:1,,N/F,792.57491,N/F,N/A,,N/F,,,,FALSE,
132,,,9.89,775.54836,,,,0.06,,,,FALSE,
132,,,9.89,797.53031,,,,0.06,,,,FALSE,
133,DGTA-29:0,,9.84,670.56163,269897,N/A,,0.00,,,,FALSE,
133,,,9.80,687.58818,,,,-0.04,,,,FALSE,
133,,,N/F,692.54357,N/F,,,N/F,,,,FALSE,
134,PME-DEG-36:5,,N/F,710.5483,N/F,N/F,,N/F,,,,FALSE,
134,,,N/F,727.57485,N/F,,,N/F,,,,FALSE,
134,,,N/F,732.53025,N/F,,,N/F,,,,FALSE,
135,PG-DAG-36:2,,N/F,792.57491,N/F,N/A,,N/F,,,,FALSE,
135,,,9.89,775.54836,,,,0.04,,,,FALSE,
135,,,9.89,797.53031,,,,0.04,,,,FALSE,
136,PME-DAG-29:4,,N/F,656.42858,N/F,N/F,,N/F,,,,FALSE,
136,,,N/F,673.45513,N/F,,,N/F,,,,FALSE,
136,,,N/F,678.41053,N/F,,,N/F,,,,FALSE,
137,PG-DAG-35:1,,9.91,785.53031,1710947,N/A,,0.05,,,,FALSE,
137,,,9.91,763.54836,,,,0.05,,,,FALSE,
137,,,N/F,780.57491,N/F,,,N/F,,,,FALSE,
138,DGTA-28:0,,9.89,656.54598,391488,N/A,,0.02,,,,FALSE,
138,,,9.80,673.57253,,,,-0.07,,,,FALSE,
138,,,N/F,678.52792,N/F,,,N/F,,,,FALSE,
139,PG-DAG-35:2,,9.91,778.55926,1662530,N/A,,0.03,,,,FALSE,
139,,,9.90,783.51466,,,,0.02,,,,FALSE,
139,,,9.89,761.53271,,,,0.01,,,,FALSE,
140,PG-DAG-34:2,,9.96,764.54361,24377976,N/A,,0.07,,,,FALSE,
140,,,9.96,747.51706,,,,0.07,,,,FALSE,
140,,,9.96,769.49901,,,,0.07,,,,FALSE,
141,PG-DAG-30:1,,N/F,693.47011,N/F,N/A,,N/F,,,,FALSE,
141,,,9.83,710.49666,,,,-0.07,,,,FALSE,
141,,,N/F,715.45206,N/F,,,N/F,,,,FALSE,
142,PG-DAG-34:3,,9.83,762.52796,34771,N/A,,-0.07,,,,FALSE,
142,,,9.97,745.50141,,,,0.07,,,,FALSE,
142,,,9.94,767.48336,,,,0.04,,,,FALSE,
143,C16-PG,,10.00,745.49901,1362721,N/A,,0.05,,,,FALSE,
143,,,10.00,762.52556,,,,0.05,,,,FALSE,
143,,,10.03,767.48095,,,,0.08,,,,FALSE,
144,PME-DAG-21:0,,N/F,552.36598,N/F,N/F,,N/F,,,,FALSE,
144,,,N/F,569.39253,N/F,,,N/F,,,,FALSE,
144,,,N/F,574.34793,N/F,,,N/F,,,,FALSE,
145,PG-DAG-37:2,,N/F,789.56401,N/F,N/A,,N/F,,,,FALSE,
145,,,9.90,806.59056,,,,-0.06,,,,FALSE,
145,,,N/F,811.54596,N/F,,,N/F,,,,FALSE,
146,PG-DAG-32:1,,9.99,738.52796,6084435,N/A,,0.00,,,,FALSE,
146,,,10.02,721.50141,,,,0.03,,,,FALSE,
146,,,10.02,743.48336,,,,0.03,,,,FALSE,
147,PG-DEG-37:0,,N/F,757.57418,N/F,N/F,,N/F,,,,FALSE,
147,,,N/F,774.60073,N/F,,,N/F,,,,FALSE,
147,,,N/F,779.55613,N/F,,,N/F,,,,FALSE,
148,PG-DAG-32:0,,10.01,740.54361,5292496,N/A,,-0.01,,,,FALSE,
148,,,10.00,745.49901,,,,-0.02,,,,FALSE,
148,,,10.01,723.51706,,,,-0.01,,,,FALSE,
149,PME-DAG-38:2,,N/F,786.60073,N/F,N/A,,N/F,,,,FALSE,
149,,,N/F,803.62728,N/F,,,N/F,,,,FALSE,
149,,,9.94,808.58268,,,,-0.08,,,,FALSE,
150,PE-DEG-25:4,,N/F,558.3918,N/F,N/F,,N/F,,,,FALSE,
150,,,N/F,575.41835,N/F,,,N/F,,,,FALSE,
150,,,N/F,580.37375,N/F,,,N/F,,,,FALSE,
151,PG-DAG-33:1,,9.97,752.54361,75532169,N/A,,-0.06,,,,FALSE,
151,,,9.98,735.51706,,,,-0.05,,,,FALSE,
151,,,9.98,757.49901,,,,-0.05,,,,FALSE,
152,PG-DAG-36:5,,10.00,769.50141,1693786,N/A,,-0.06,,,,FALSE,
152,,,N/F,786.52796,N/F,,,N/F,,,,FALSE,
152,,,N/F,791.48336,N/F,,,N/F,,,,FALSE,
153,SQDG-31:0,,N/F,781.51302,N/F,N/F,,N/F,,,,FALSE,
153,,,N/F,798.53957,N/F,,,N/F,,,,FALSE,
153,,,N/F,803.49497,N/F,,,N/F,,,,FALSE,
154,PME-DEG-33:0,,N/F,678.5796,N/F,N/F,,N/F,,,,FALSE,
154,,,N/F,695.60615,N/F,,,N/F,,,,FALSE,
154,,,N/F,700.56155,N/F,,,N/F,,,,FALSE,
155,PME-DAG-37:2,,N/F,772.58508,N/F,N/A,,N/F,,,,FALSE,
155,,,N/F,789.61163,N/F,,,N/F,,,,FALSE,
155,,,10.04,794.56703,,,,-0.08,,,,FALSE,
156,PC-38:1,,N/F,800.52248,N/F,N/F,,N/F,,,,FALSE,
156,,,N/F,817.54903,N/F,,,N/F,,,,FALSE,
156,,,N/F,822.50443,N/F,,,N/F,,,,FALSE,
157,SQ-DAG,,N/F,834.53957,N/F,N/A,,N/F,,,,FALSE,
157,,,N/F,851.56612,N/F,,,N/F,,,,FALSE,
157,,,10.34,856.52152,,,,0.05,,,,FALSE,
158,PC-ARCHAEOL,,10.33,818.7361,265386,N/A,,0.02,,,,FALSE,
158,,,N/F,835.76265,N/F,,,N/F,,,,FALSE,
158,,,N/F,840.71805,N/F,,,N/F,,,,FALSE,
159,PME-DAG-36:2,,N/F,775.59598,N/F,N/F,,N/F,,,,FALSE,
159,,,N/F,758.56943,N/F,,,N/F,,,,FALSE,
159,,,N/F,780.55138,N/F,,,N/F,,,,FALSE,
160,PE-AR,,10.38,776.68915,752416,N/A,,0.01,,,,FALSE,
160,,,N/F,793.7157,N/F,,,N/F,,,,FALSE,
160,,,10.39,798.6711,,,,0.02,,,,FALSE,
161,SQDG-32:1,,10.37,810.53957,7275,N/A,,0.00,,,,FALSE,
161,,,N/F,815.49497,N/F,,,N/F,,,,FALSE,
161,,,N/F,793.51302,N/F,,,N/F,,,,FALSE,
162,C21-PC,,10.53,874.72593,5830,N/A,,0.07,,,,FALSE,
162,,,N/F,891.75248,N/F,,,N/F,,,,FALSE,
162,,,N/F,896.70788,N/F,,,N/F,,,,FALSE,
163,PG-DAG-41:4,,10.40,841.59531,728,N/A,,-0.06,,,,FALSE,
163,,,N/F,858.62186,N/F,,,N/F,,,,FALSE,
163,,,N/F,863.57726,N/F,,,N/F,,,,FALSE,
164,SQDG-32:0,,N/F,795.52867,N/F,N/A,,N/F,,,,FALSE,
164,,,N/F,812.55522,N/F,,,N/F,,,,FALSE,
164,,,10.50,817.51062,,,,0.03,,,,FALSE,
165,PC-38:6,,N/F,806.56943,N/F,N/A,,N/F,,,,FALSE,
165,,,10.49,823.59598,,,,0.00,,,,FALSE,
165,,,N/F,828.55138,N/F,,,N/F,,,,FALSE,
166,PC-38:2,,10.58,824.52008,4976,N/A,,0.06,,,,FALSE,
166,,,N/F,802.53813,N/F,,,N/F,,,,FALSE,
166,,,N/F,819.56468,N/F,,,N/F,,,,FALSE,
167,DGCC-33:0,,10.53,742.61914,2813710,N/A,,-0.01,,,,FALSE,
167,,,10.61,764.60109,,,,0.07,,,,FALSE,
167,,,10.51,759.64569,,,,-0.03,,,,FALSE,
168,PC-44:12,,10.58,878.56943,2150,N/A,,0.04,,,,FALSE,
168,,,N/F,895.59598,N/F,,,N/F,,,,FALSE,
168,,,N/F,900.55138,N/F,,,N/F,,,,FALSE,
169,PC-39:5,,N/F,822.60073,N/F,N/F,,N/F,,,,FALSE,
169,,,N/F,839.62728,N/F,,,N/F,,,,FALSE,
169,,,N/F,844.58268,N/F,,,N/F,,,,FALSE,
170,PC-40:9,,N/F,850.53573,N/F,N/F,,N/F,,,,FALSE,
170,,,N/F,828.55378,N/F,,,N/F,,,,FALSE,
170,,,N/F,845.58033,N/F,,,N/F,,,,FALSE,
171,PC-42:11,,N/F,852.55378,N/F,N/F,,N/F,,,,FALSE,
171,,,N/F,869.58033,N/F,,,N/F,,,,FALSE,
171,,,N/F,874.53573,N/F,,,N/F,,,,FALSE,
172,SQDG-34:5,,N/F,813.48172,N/F,N/F,,N/F,,,,FALSE,
172,,,N/F,830.50827,N/F,,,N/F,,,,FALSE,
172,,,N/F,835.46367,N/F,,,N/F,,,,FALSE,
173,PC-40:10,,10.56,826.53813,2419,N/A,,0.00,,,,FALSE,
173,,,N/F,843.56468,N/F,,,N/F,,,,FALSE,
173,,,N/F,848.52008,N/F,,,N/F,,,,FALSE,
174,PC-38:5,,N/F,808.58508,N/F,N/F,,N/F,,,,FALSE,
174,,,N/F,825.61163,N/F,,,N/F,,,,FALSE,
174,,,N/F,830.56703,N/F,,,N/F,,,,FALSE,
175,PC-31:0,,N/F,742.53573,N/F,N/F,,N/F,,,,FALSE,
175,,,N/F,720.55378,N/F,,,N/F,,,,FALSE,
175,,,N/F,737.58033,N/F,,,N/F,,,,FALSE,
176,PC-36:5,,N/F,780.55378,N/F,N/F,,N/F,,,,FALSE,
176,,,N/F,797.58033,N/F,,,N/F,,,,FALSE,
176,,,N/F,802.53573,N/F,,,N/F,,,,FALSE,
177,PG-DEG-38:2,,N/F,775.62113,N/F,N/F,,N/F,,,,FALSE,
177,,,N/F,792.64768,N/F,,,N/F,,,,FALSE,
177,,,N/F,797.60308,N/F,,,N/F,,,,FALSE,
178,PC-32:0,,10.71,734.56943,1512159,N/A,,0.07,,,,FALSE,
178,,,10.68,756.55138,,,,0.04,,,,FALSE,
178,,,10.67,751.59598,,,,0.03,,,,FALSE,
179,C16-PC,,10.71,734.56943,1512159,N/A,,0.06,,,,FALSE,
179,,,10.68,756.55138,,,,0.03,,,,FALSE,
179,,,10.67,751.59598,,,,0.02,,,,FALSE,
180,DGCC-32:0,,10.58,728.60349,17674016,N/A,,-0.07,,,,FALSE,
180,,,N/F,745.63004,N/F,,,N/F,,,,FALSE,
180,,,N/F,750.58544,N/F,,,N/F,,,,FALSE,
181,SQDG-28:0,,10.63,756.49262,2268040,N/A,,-0.02,,,,FALSE,
181,,,10.64,761.44802,,,,-0.01,,,,FALSE,
181,,,N/F,739.46607,N/F,,,N/F,,,,FALSE,
182,SQDG-34:1,,N/F,821.54432,N/F,N/F,,N/F,,,,FALSE,
182,,,N/F,838.57087,N/F,,,N/F,,,,FALSE,
182,,,N/F,843.52627,N/F,,,N/F,,,,FALSE,
183,SQDG-29:0,,N/F,753.48172,N/F,N/F,,N/F,,,,FALSE,
183,,,N/F,770.50827,N/F,,,N/F,,,,FALSE,
183,,,N/F,775.46367,N/F,,,N/F,,,,FALSE,
184,SQDG-44:12,,N/F,943.55997,N/F,N/F,,N/F,,,,FALSE,
184,,,N/F,960.58652,N/F,,,N/F,,,,FALSE,
184,,,N/F,965.54192,N/F,,,N/F,,,,FALSE,
185,DGCC-29:0,,10.71,686.55654,2763476,N/A,,0.01,,,,FALSE,
185,,,10.63,703.58309,,,,-0.07,,,,FALSE,
185,,,N/F,708.53849,N/F,,,N/F,,,,FALSE,
186,DGCC-28:0,,10.75,672.54089,5375176,N/A,,0.04,,,,FALSE,
186,,,10.70,689.56744,,,,-0.01,,,,FALSE,
186,,,N/F,694.52284,N/F,,,N/F,,,,FALSE,
187,PC-28:0,,N/F,678.50683,N/F,N/F,,N/F,,,,FALSE,
187,,,N/F,695.53338,N/F,,,N/F,,,,FALSE,
187,,,N/F,700.48878,N/F,,,N/F,,,,FALSE,
188,PC-33:2,,N/F,744.55378,N/F,N/F,,N/F,,,,FALSE,
188,,,N/F,761.58033,N/F,,,N/F,,,,FALSE,
188,,,N/F,766.53573,N/F,,,N/F,,,,FALSE,
189,PE-DEG-28:0,,N/F,608.50135,N/F,N/A,,N/F,,,,FALSE,
189,,,N/F,625.5279,N/F,,,N/F,,,,FALSE,
189,,,10.68,630.4833,,,,-0.04,,,,FALSE,
190,SQDG-32:5,,N/F,785.45042,N/F,N/F,,N/F,,,,FALSE,
190,,,N/F,802.47697,N/F,,,N/F,,,,FALSE,
190,,,N/F,807.43237,N/F,,,N/F,,,,FALSE,
191,SQDG-36:0,,N/F,851.59128,N/F,N/F,,N/F,,,,FALSE,
191,,,N/F,868.61782,N/F,,,N/F,,,,FALSE,
191,,,N/F,873.57322,N/F,,,N/F,,,,FALSE,
192,SQDG-38:3,,N/F,873.57563,N/F,N/F,,N/F,,,,FALSE,
192,,,N/F,890.60217,N/F,,,N/F,,,,FALSE,
192,,,N/F,895.55757,N/F,,,N/F,,,,FALSE,
193,SQDG-38:4,,N/F,871.55997,N/F,N/F,,N/F,,,,FALSE,
193,,,N/F,888.58652,N/F,,,N/F,,,,FALSE,
193,,,N/F,893.54192,N/F,,,N/F,,,,FALSE,
194,SQDG-42:11,,N/F,917.54432,N/F,N/F,,N/F,,,,FALSE,
194,,,N/F,934.57087,N/F,,,N/F,,,,FALSE,
194,,,N/F,939.52627,N/F,,,N/F,,,,FALSE,
195,SQDG-34:2,,N/F,819.52867,N/F,N/F,,N/F,,,,FALSE,
195,,,N/F,836.55522,N/F,,,N/F,,,,FALSE,
195,,,N/F,841.51062,N/F,,,N/F,,,,FALSE,
196,SQDG-34:3,,N/F,839.49497,N/F,N/F,,N/F,,,,FALSE,
196,,,N/F,817.51302,N/F,,,N/F,,,,FALSE,
196,,,N/F,834.53957,N/F,,,N/F,,,,FALSE,
197,SQDG-34:4,,N/F,815.49737,N/F,N/F,,N/F,,,,FALSE,
197,,,N/F,832.52392,N/F,,,N/F,,,,FALSE,
197,,,N/F,837.47932,N/F,,,N/F,,,,FALSE,
198,PC-32:1,,N/F,732.55378,N/F,N/A,,N/F,,,,FALSE,
198,,,10.82,749.58033,,,,0.08,,,,FALSE,
198,,,N/F,754.53573,N/F,,,N/F,,,,FALSE,
199,PC-30:0,,10.78,706.53813,2245022,N/A,,0.03,,,,FALSE,
199,,,10.79,728.52008,,,,0.04,,,,FALSE,
199,,,10.75,723.56468,,,,0.00,,,,FALSE,
200,PC-33:1,,N/F,746.56943,N/F,N/F,,N/F,,,,FALSE,
200,,,N/F,763.59598,N/F,,,N/F,,,,FALSE,
200,,,N/F,768.55138,N/F,,,N/F,,,,FALSE,
201,SQDG-30:0,,N/F,789.47932,N/F,N/F,,N/F,,,,FALSE,
201,,,N/F,767.49737,N/F,,,N/F,,,,FALSE,
201,,,N/F,784.52392,N/F,,,N/F,,,,FALSE,
202,SQDG-36:2,,10.80,847.55997,883,N/A,,0.03,,,,FALSE,
202,,,N/F,864.58652,N/F,,,N/F,,,,FALSE,
202,,,N/F,869.54192,N/F,,,N/F,,,,FALSE,
203,DGCC-30:0,,N/F,700.57219,N/F,N/F,,N/F,,,,FALSE,
203,,,N/F,717.59874,N/F,,,N/F,,,,FALSE,
203,,,N/F,722.55414,N/F,,,N/F,,,,FALSE,
204,PC-31:1,,N/F,718.53813,N/F,N/A,,N/F,,,,FALSE,
204,,,N/F,735.56468,N/F,,,N/F,,,,FALSE,
204,,,10.79,740.52008,,,,-0.01,,,,FALSE,
205,PC-37:6,,N/F,792.55378,N/F,N/F,,N/F,,,,FALSE,
205,,,N/F,809.58033,N/F,,,N/F,,,,FALSE,
205,,,N/F,814.53573,N/F,,,N/F,,,,FALSE,
206,PC-29:0,,10.82,692.52248,3123119,N/A,,0.01,,,,FALSE,
206,,,10.84,714.50443,,,,0.03,,,,FALSE,
206,,,N/F,709.54903,N/F,,,N/F,,,,FALSE,
207,SQDG-32:2,,10.74,791.49737,642,N/A,,-0.07,,,,FALSE,
207,,,N/F,808.52392,N/F,,,N/F,,,,FALSE,
207,,,N/F,813.47932,N/F,,,N/F,,,,FALSE,
208,SQDG-34:9,,N/F,805.41912,N/F,N/F,,N/F,,,,FALSE,
208,,,N/F,822.44567,N/F,,,N/F,,,,FALSE,
208,,,N/F,827.40107,N/F,,,N/F,,,,FALSE,
209,DGCC-27:0,,10.80,658.52524,2638447,N/A,,-0.03,,,,FALSE,
209,,,N/F,675.55179,N/F,,,N/F,,,,FALSE,
209,,,N/F,680.50719,N/F,,,N/F,,,,FALSE,
210,PC-36:1,,10.77,788.61638,11598,N/A,,-0.08,,,,FALSE,
210,,,N/F,805.64293,N/F,,,N/F,,,,FALSE,
210,,,10.81,810.59833,,,,-0.04,,,,FALSE,
211,DGCC-26:0,,10.86,644.50959,839197,N/A,,0.00,,,,FALSE,
211,,,10.81,661.53614,,,,-0.05,,,,FALSE,
211,,,N/F,666.49154,N/F,,,N/F,,,,FALSE,
212,PC-33:6,,10.96,736.49118,28790,N/A,,0.07,,,,FALSE,
212,,,10.89,753.51773,,,,0.00,,,,FALSE,
212,,,10.92,758.47313,,,,0.03,,,,FALSE,
213,PC-27:0,,N/F,664.49118,N/F,N/A,,N/F,,,,FALSE,
213,,,10.89,681.51773,,,,-0.01,,,,FALSE,
213,,,10.93,686.47313,,,,0.03,,,,FALSE,
214,PC-32:6,,10.87,739.50208,8600,N/A,,-0.04,,,,FALSE,
214,,,N/F,722.47553,N/F,,,N/F,,,,FALSE,
214,,,N/F,744.45748,N/F,,,N/F,,,,FALSE,
215,DGCC-31:1,,10.99,712.57219,5040,N/A,,0.07,,,,FALSE,
215,,,11.00,729.59874,,,,0.08,,,,FALSE,
215,,,N/F,734.55414,N/F,,,N/F,,,,FALSE,
216,PE-DAG/AEG-36:2,,10.91,744.55378,8885569,N/A,,-0.02,,,,FALSE,
216,,,10.98,761.58033,,,,0.05,,,,FALSE,
216,,,10.91,766.53573,,,,-0.02,,,,FALSE,
217,PE-DEG-27:4,,N/F,586.4231,N/F,N/F,,N/F,,,,FALSE,
217,,,N/F,603.44965,N/F,,,N/F,,,,FALSE,
217,,,N/F,608.40505,N/F,,,N/F,,,,FALSE,
218,PC-35:1,,N/F,762.60073,N/F,N/F,,N/F,,,,FALSE,
218,,,N/F,779.62728,N/F,,,N/F,,,,FALSE,
218,,,N/F,784.58268,N/F,,,N/F,,,,FALSE,
219,PE-DAG/AEG-35:1,,10.93,732.55378,2973005,N/A,,-0.03,,,,FALSE,
219,,,10.99,749.58033,,,,0.03,,,,FALSE,
219,,,10.92,754.53573,,,,-0.04,,,,FALSE,
220,PC-35:0,,11.04,786.59833,2080,N/A,,0.07,,,,FALSE,
220,,,N/F,764.61638,N/F,,,N/F,,,,FALSE,
220,,,N/F,781.64293,N/F,,,N/F,,,,FALSE,
221,PC-36:10,,10.94,770.47553,37616,N/A,,-0.03,,,,FALSE,
221,,,N/F,787.50208,N/F,,,N/F,,,,FALSE,
221,,,N/F,792.45748,N/F,,,N/F,,,,FALSE,
222,PE-DAG/AEG-31:1,,N/F,676.49118,N/F,N/F,,N/F,,,,FALSE,
222,,,N/F,698.47313,N/F,,,N/F,,,,FALSE,
222,,,N/F,693.51773,N/F,,,N/F,,,,FALSE,
223,PE-DAG/AEG-31:2,,11.03,674.47553,23849,N/A,,0.05,,,,FALSE,
223,,,N/F,691.50208,N/F,,,N/F,,,,FALSE,
223,,,N/F,696.45748,N/F,,,N/F,,,,FALSE,
224,PE-DAG/AEG-33:2,,10.99,702.50683,911595,N/A,,0.01,,,,FALSE,
224,,,10.99,724.48878,,,,0.01,,,,FALSE,
224,,,N/F,719.53338,N/F,,,N/F,,,,FALSE,
225,PC-34:4,,10.92,754.53813,234442,N/A,,-0.07,,,,FALSE,
225,,,N/F,771.56468,N/F,,,N/F,,,,FALSE,
225,,,10.92,776.52008,,,,-0.07,,,,FALSE,
226,PE-DAG/AEG-29:1,,10.98,648.45988,886,N/A,,-0.01,,,,FALSE,
226,,,N/F,665.48643,N/F,,,N/F,,,,FALSE,
226,,,N/F,670.44183,N/F,,,N/F,,,,FALSE,
227,PE-DAG/AEG-30:0,,N/F,664.49118,N/F,N/A,,N/F,,,,FALSE,
227,,,10.93,686.47313,,,,-0.06,,,,FALSE,
227,,,N/F,681.51773,N/F,,,N/F,,,,FALSE,
228,PE-DAG/AEG-30:1,,N/F,662.47553,N/F,N/F,,N/F,,,,FALSE,
228,,,N/F,684.45748,N/F,,,N/F,,,,FALSE,
228,,,N/F,679.50208,N/F,,,N/F,,,,FALSE,
229,PE-DAG/AEG-31:0,,N/F,678.50683,N/F,N/A,,N/F,,,,FALSE,
229,,,11.04,695.53338,,,,0.05,,,,FALSE,
229,,,10.98,700.48878,,,,-0.01,,,,FALSE,
230,PE-DAG/AEG-32:0,,11.02,690.50683,3671522,N/A,,0.03,,,,FALSE,
230,,,11.02,712.48878,,,,0.03,,,,FALSE,
230,,,11.00,707.53338,,,,0.01,,,,FALSE,
231,PE-DAG/AEG-32:1,,10.99,688.49118,596935,N/A,,0.00,,,,FALSE,
231,,,11.01,710.47313,,,,0.02,,,,FALSE,
231,,,N/F,705.51773,N/F,,,N/F,,,,FALSE,
232,PE-DAG/AEG-38:6,,N/F,764.52248,N/F,N/A,,N/F,,,,FALSE,
232,,,N/F,781.54903,N/F,,,N/F,,,,FALSE,
232,,,10.95,786.50443,,,,-0.04,,,,FALSE,
233,PE-DAG/AEG-40:6,,N/F,792.55378,N/F,N/F,,N/F,,,,FALSE,
233,,,N/F,809.58033,N/F,,,N/F,,,,FALSE,
233,,,N/F,814.53573,N/F,,,N/F,,,,FALSE,
234,PE-DAG/AEG-40:7,,N/F,790.53813,N/F,N/F,,N/F,,,,FALSE,
234,,,N/F,807.56468,N/F,,,N/F,,,,FALSE,
234,,,N/F,812.52008,N/F,,,N/F,,,,FALSE,
235,PE-DAG/AEG-44:12,,11.01,836.52248,1525,N/A,,0.02,,,,FALSE,
235,,,N/F,853.54903,N/F,,,N/F,,,,FALSE,
235,,,N/F,858.50443,N/F,,,N/F,,,,FALSE,
236,PE-DEG-35:3,,10.99,700.56395,3787,N/A,,0.00,,,,FALSE,
236,,,N/F,717.5905,N/F,,,N/F,,,,FALSE,
236,,,N/F,722.5459,N/F,,,N/F,,,,FALSE,
237,PE-DAG/AEG-29:0,,10.99,650.47553,2845048,N/A,,-0.01,,,,FALSE,
237,,,10.99,672.45748,,,,-0.01,,,,FALSE,
237,,,N/F,667.50208,N/F,,,N/F,,,,FALSE,
238,PE-DAG/AEG-34:1,,N/F,706.53813,N/F,N/F,,N/F,,,,FALSE,
238,,,N/F,723.56468,N/F,,,N/F,,,,FALSE,
238,,,N/F,728.52008,N/F,,,N/F,,,,FALSE,
239,PE-DAG/AEG-34:2,,10.99,716.52248,35838403,N/A,,-0.01,,,,FALSE,
239,,,10.99,716.52248,,,,0.02,,,,FALSE,
239,,,10.98,738.50443,,,,0.01,,,,FALSE,
239,,,N/F,733.54903,N/F,,,N/F,,,,FALSE,
239,,,10.98,738.50443,,,,-0.02,,,,FALSE,
239,,,N/F,733.54903,N/F,,,N/F,,,,FALSE,
240,PE-DEG-24:3,,N/F,546.3918,N/F,N/F,,N/F,,,,FALSE,
240,,,N/F,563.41835,N/F,,,N/F,,,,FALSE,
240,,,N/F,568.37375,N/F,,,N/F,,,,FALSE,
241,PE-DAG/AEG-35:4,,11.01,726.50683,3500712,N/A,,-0.01,,,,FALSE,
241,,,10.94,743.53338,,,,-0.08,,,,FALSE,
241,,,11.01,748.48878,,,,-0.01,,,,FALSE,
242,PE-DAG/AEG-28:0,,N/F,636.45988,N/F,N/A,,N/F,,,,FALSE,
242,,,10.98,653.48643,,,,-0.05,,,,FALSE,
242,,,N/F,658.44183,N/F,,,N/F,,,,FALSE,
243,PE-DAG/AEG-35:2,,N/F,730.53813,N/F,N/F,,N/F,,,,FALSE,
243,,,N/F,747.56468,N/F,,,N/F,,,,FALSE,
243,,,N/F,752.52008,N/F,,,N/F,,,,FALSE,
244,PC-33:5,,10.98,738.50683,1804656,N/A,,-0.06,,,,FALSE,
244,,,N/F,755.53338,N/F,,,N/F,,,,FALSE,
244,,,10.98,760.48878,,,,-0.06,,,,FALSE,
