Quantitation Report,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Lab Name:,OGL,,,,,,,,,,,,,,,,
Instrument:,QEFocus,,,,,,,,Method:,Known_IPLs_Marine_11_14_2018_Known_IPLs_Marine_11_14_2018,,,,,,,
User:,Thermo,,,,,,,,,Known_IPLs_Marine_11_14_2018,,,,,,,
Batch:,Known_IPLs_Marine_11_14_2018,,,,,,,,Cali File:,Known_IPLs_Marine_11_14_2018.calx,,,,,,,
,,,,,,,,,,,,,,,,,
Vial Pos,,Sample ID,,File Name,,Level,,Sample Name,,File Date,,Comment,,,,,
Gly-dGly-DAG-15:2,,N/F,,N/F,,1262,Linear,0.000, ,N/F,,N/F,,,,,3
Gly-Cer-25:6,,7.87,,609.4122314,,362,Linear,0.000, ,N/A,,N/A,,,,,2
Gly-Cer-25:6,,N/F,,N/F,,362,Linear,0.000, ,N/F,,N/F,,,,,1
Gly-Cer-25:6,,N/F,,N/F,,362,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-40:1,,7.58,,822.7208252,,185135,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-40:1,,N/F,,N/F,,185135,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-40:1,,N/F,,N/F,,185135,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:2,,7.52,,784.6094971,,567975,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:2,,7.64,,762.6256104,,567975,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:2,,N/F,,N/F,,567975,Linear,0.000, ,N/F,,N/F,,,,,3
1-GLC-CER,,7.71,,728.6016846,,94099,Linear,0.000, ,N/A,,N/A,,,,,1
1-GLC-CER,,7.83,,750.5889282,,94099,Linear,0.000, ,N/A,,N/A,,,,,3
1-GLC-CER,,N/F,,N/F,,94099,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:4,,7.62,,758.5950317,,310430,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:4,,7.6,,780.5785522,,310430,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:4,,N/F,,N/F,,310430,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-38:0,,7.6,,786.6262207,,161320,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:0,,7.52,,808.6029053,,161320,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:0,,7.6,,786.6262207,,161320,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-38:0,,7.52,,808.6029053,,161320,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-38:0,,N/F,,N/F,,161320,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-38:0,,N/F,,N/F,,161320,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-33:1,,7.7,,746.5914917,,12188404,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-33:1,,7.72,,724.6074829,,12188404,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-33:1,,N/F,,N/F,,12188404,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:2,,7.69,,736.607605,,6890725,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:2,,7.69,,736.607605,,6890725,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:2,,7.66,,758.5942383,,6890725,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:2,,8.08,,753.637207,,6890725,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:2,,8.08,,753.637207,,6890725,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:2,,7.66,,758.5942383,,6890725,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-38:5,,7.6,,786.6262207,,80660,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:5,,7.52,,808.6029053,,80660,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:5,,N/F,,N/F,,80660,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:1,,7.75,,710.592041,,19603097,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:1,,7.69,,732.5762329,,19603097,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:1,,7.71,,727.6212158,,19603097,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:6,,7.69,,754.5609131,,98174,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:6,,7.59,,776.5458984,,98174,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:6,,N/F,,N/F,,98174,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS,,7.79,,712.6052856,,1116253,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS,,7.71,,734.5914917,,1116253,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS,,7.72,,729.6325684,,1116253,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:4,,7.69,,732.5762329,,534247,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:4,,7.69,,754.5609131,,534247,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:4,,7.37,,749.6061401,,534247,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-30:1,,7.8,,682.5617676,,3228789,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:1,,7.75,,704.5457764,,3228789,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:1,,7.73,,699.5910034,,3228789,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:5,,7.66,,756.5791626,,714710,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:5,,7.66,,756.5791626,,714710,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:5,,7.68,,773.6019287,,714710,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:5,,7.61,,778.5602417,,714710,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-36:5,,7.66,,756.5791626,,714710,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-36:5,,7.68,,773.6019287,,714710,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-36:5,,7.61,,778.5602417,,714710,Linear,0.000, ,N/A,,N/A,,,,,7
DGTS-36:5,,7.68,,773.6019287,,714710,Linear,0.000, ,N/A,,N/A,,,,,8
DGTS-36:5,,7.61,,778.5602417,,714710,Linear,0.000, ,N/A,,N/A,,,,,9
DGTS-31:0,,7.79,,698.5922241,,2882941,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:0,,7.75,,715.6182251,,2882941,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:0,,7.68,,720.5761719,,2882941,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:0,,7.85,,670.5626221,,2294177,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:0,,7.82,,687.5873413,,2294177,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:0,,7.78,,692.545166,,2294177,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:0,,7.75,,740.6364136,,6962887,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:0,,7.7,,738.6226807,,6962887,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:0,,8.1,,755.649231,,6962887,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:0,,7.74,,760.6045532,,6962887,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:0,,7.64,,762.6256104,,6962887,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-34:0,,N/F,,N/F,,6962887,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:1,,7.7,,738.6226807,,13173664,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:1,,7.66,,760.6099243,,13173664,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:1,,7.7,,738.6226807,,13173664,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:1,,8.1,,755.649231,,13173664,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:1,,8.1,,755.649231,,13173664,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:1,,7.66,,760.6099243,,13173664,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-34:3,,7.71,,734.5914917,,651956,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:3,,8.04,,751.62323,,651956,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:3,,7.67,,756.578186,,651956,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-35:1,,7.67,,750.6237183,,264590,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-35:1,,8.06,,767.6532593,,264590,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-35:1,,N/F,,N/F,,264590,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-39:1,,7.97,,830.6809692,,545,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-39:1,,N/F,,N/F,,545,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-39:1,,N/F,,N/F,,545,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:1,,7.85,,654.5316162,,1017214,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:1,,N/F,,N/F,,1017214,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:1,,N/F,,N/F,,1017214,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-37:2,,7.63,,778.6569214,,86621,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:2,,N/F,,N/F,,86621,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-37:2,,N/F,,N/F,,86621,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:0,,7.81,,684.5770264,,3419074,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:0,,7.76,,706.5605469,,3419074,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:0,,7.78,,701.6017456,,3419074,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:3,,7.62,,760.6103516,,571030,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:3,,7.64,,782.5944214,,571030,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:3,,N/F,,N/F,,571030,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:5,,7.69,,730.5613403,,399675,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:5,,7.68,,752.5460815,,399675,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:5,,N/F,,N/F,,399675,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:6,,7.71,,728.5452271,,198150,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:6,,7.37,,750.5246582,,198150,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:6,,N/F,,N/F,,198150,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:0,,7.88,,656.5474243,,4759313,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:0,,7.84,,673.5720825,,4759313,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:0,,7.76,,678.5290527,,4759313,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:0,,7.79,,712.6052856,,1115735,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:0,,7.72,,729.6325684,,1115735,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:0,,7.71,,734.5914917,,1115735,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:1,,7.62,,794.6884155,,56023,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:1,,N/F,,N/F,,56023,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-38:1,,N/F,,N/F,,56023,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-26:2,,7.98,,624.484436,,9070,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:2,,8.26,,641.5115356,,9070,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-26:2,,8,,646.4683228,,9070,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:2,,8.12,,708.5792847,,3596267,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:2,,8.14,,725.6054688,,3596267,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:2,,7.69,,730.5613403,,3596267,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,7.82,,712.5174561,,6922,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:8,,7.81,,734.4991455,,6922,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,N/F,,N/F,,6922,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-27:0,,7.91,,642.5319214,,1401040,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-27:0,,7.88,,659.5563965,,1401040,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-27:0,,7.77,,664.5129395,,1401040,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:3,,7.76,,706.5605469,,428255,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:3,,7.76,,723.5916748,,428255,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:3,,7.71,,728.5452271,,428255,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-26:0,,7.95,,628.5164795,,785631,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:0,,7.91,,645.5420532,,785631,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-26:0,,7.89,,650.4995728,,785631,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,7.82,,668.5474243,,625813,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:1,,7.75,,685.5751953,,625813,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:1,,7.77,,690.5308838,,625813,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:6,,7.61,,770.593811,,6832,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:6,,8.46,,792.5762329,,6832,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:6,,N/F,,N/F,,6832,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:4,,7.75,,704.5457764,,233824,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:4,,7.69,,726.5282593,,233824,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:4,,N/F,,N/F,,233824,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-26:0,,7.84,,639.4215698,,1997,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-26:0,,7.98,,656.4526367,,1997,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-26:0,,N/F,,N/F,,1997,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-37:1,,7.64,,780.6675415,,15447,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:1,,N/F,,N/F,,15447,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-37:1,,N/F,,N/F,,15447,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-35:0,,7.68,,752.6395264,,892119,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-35:0,,8.07,,769.6676025,,892119,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-35:0,,N/F,,N/F,,892119,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-31:1,,7.76,,696.576416,,4194883,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:1,,8.21,,713.605896,,4194883,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:1,,7.72,,718.5591431,,4194883,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-33:0,,7.89,,736.6045532,,327550,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-33:0,,7.77,,726.6209717,,327550,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-33:0,,7.68,,748.609314,,327550,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-33:0,,N/F,,N/F,,327550,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-33:0,,N/F,,N/F,,327550,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-33:0,,N/F,,N/F,,327550,Linear,0.000, ,N/F,,N/F,,,,,5
PDME-DAG-35:1,,7.77,,760.5830688,,140072,Linear,0.000, ,N/A,,N/A,,,,,1
