Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-41:3,,21.44,,853.6722412,,3072632,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-41:3,,7.57,,870.7022095,,3072632,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-41:3,,1.13,,875.6566162,,3072632,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-25:4,,2.85,,558.3930664,,508755,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-25:4,,7.45,,575.4173584,,508755,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-25:4,,5.83,,580.3710938,,508755,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-25:4,,2.85,,558.3930664,,508755,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PE-DEG-25:4,,7.45,,575.4173584,,508755,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PE-DEG-25:4,,5.83,,580.3710938,,508755,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
PE-DEG-25:4,,2.85,,558.3930664,,508755,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
PE-DEG-25:4,,7.45,,575.4173584,,508755,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
PE-DEG-25:4,,5.83,,580.3710938,,508755,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
PE-DEG-27:4,,6.31,,586.4216309,,1194475,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-27:4,,6.64,,603.449646,,1194475,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-27:4,,5.06,,608.4022827,,1194475,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-32:1,,3.32,,744.5600586,,29674287,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-32:1,,7.75,,727.5342407,,29674287,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-32:1,,11.1,,749.5162964,,29674287,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-37:3,,0.91,,814.6378174,,3674841,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-37:3,,8.05,,819.5966797,,3674841,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-37:3,,14.1,,797.6123047,,3674841,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-27:2,,7.02,,676.5020142,,680485,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-27:2,,11.39,,681.4541016,,680485,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-27:2,,8.18,,659.4697266,,680485,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-36:0,,3.57,,809.6079102,,18058772,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:0,,3.57,,809.6079102,,18058772,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:0,,3.57,,809.6079102,,18058772,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-36:0,,9.43,,787.6259766,,18058772,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-36:0,,3.54,,804.6533203,,18058772,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-36:0,,9.43,,787.6259766,,18058772,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-36:0,,3.54,,804.6533203,,18058772,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-36:0,,9.43,,787.6259766,,18058772,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-36:0,,3.54,,804.6533203,,18058772,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-36:4,,1.04,,796.5921631,,2615353,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:4,,3.64,,779.569397,,2615353,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:4,,10.9,,801.545105,,2615353,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:2,,3.44,,716.5287476,,262504108,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:2,,3.44,,699.5020752,,262504108,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:2,,3.45,,721.4838867,,262504108,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-35:3,,1.22,,700.5621948,,541024,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-35:3,,11.67,,717.5922852,,541024,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-35:3,,6.41,,722.5463257,,541024,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-30:0,,20.58,,658.5115967,,1440110,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-30:0,,20.58,,658.5115967,,1440110,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-30:0,,1.1,,636.5302734,,1440110,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-30:0,,1.1,,636.5302734,,1440110,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PE-DEG-30:0,,1.01,,653.5563965,,1440110,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PE-DEG-30:0,,1.01,,653.5563965,,1440110,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
PE-DEG-24:3,,6.76,,563.418335,,1218477,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-24:3,,6.76,,563.418335,,1218477,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-24:3,,11.46,,546.3924561,,1218477,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-24:3,,11.93,,568.3710938,,1218477,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PE-DEG-24:3,,11.46,,546.3924561,,1218477,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PE-DEG-24:3,,11.93,,568.3710938,,1218477,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:1,,3.38,,718.5439453,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:1,,3.38,,718.5439453,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:1,,3.38,,718.5439453,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:1,,3.38,,718.5439453,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:1,,3.38,,718.5439453,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:1,,3.38,,718.5439453,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:1,,3.38,,718.5439453,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:1,,3.39,,701.5175781,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:1,,3.36,,723.4984131,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-30:1,,3.39,,701.5175781,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-30:1,,3.36,,723.4984131,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-30:1,,3.39,,701.5175781,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-30:1,,3.36,,723.4984131,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-30:1,,3.39,,701.5175781,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-30:1,,3.36,,723.4984131,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-30:1,,3.39,,701.5175781,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-30:1,,3.36,,723.4984131,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-30:1,,3.39,,701.5175781,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:1,,3.36,,723.4984131,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,19
MGDG-30:1,,3.39,,701.5175781,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,20
MGDG-30:1,,3.36,,723.4984131,,5099698655,Linear,0.000, ,N/A,ng,N/A,ng,,,,21
MGDG-28:0,,3.5,,692.5282593,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:0,,3.5,,692.5282593,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:0,,3.5,,692.5282593,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:0,,3.5,,692.5282593,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:0,,3.5,,692.5282593,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:0,,3.5,,692.5282593,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:0,,3.51,,697.4854126,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:0,,3.51,,697.4854126,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:0,,3.51,,697.4854126,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:0,,3.51,,697.4854126,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:0,,3.51,,697.4854126,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:0,,3.51,,697.4854126,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-28:0,,3.49,,675.5018311,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-28:0,,3.49,,675.5018311,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-28:0,,3.49,,675.5018311,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-28:0,,3.49,,675.5018311,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-28:0,,3.49,,675.5018311,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-28:0,,3.49,,675.5018311,,642635650,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:0,,3.85,,725.5170288,,143502099,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:0,,3.85,,725.5170288,,143502099,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:0,,3.85,,725.5170288,,143502099,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:0,,3.86,,720.5617676,,143502099,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:0,,3.86,,720.5617676,,143502099,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:0,,3.86,,720.5617676,,143502099,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:0,,10.7,,703.5385742,,143502099,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:0,,10.7,,703.5385742,,143502099,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:0,,10.7,,703.5385742,,143502099,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,3.51,,695.46875,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:1,,3.51,,695.46875,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:1,,3.51,,695.46875,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:1,,3.51,,695.46875,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:1,,3.5,,673.4871826,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:1,,3.5,,673.4871826,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:1,,3.5,,673.4871826,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:1,,3.5,,673.4871826,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:1,,3.52,,690.5134277,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,3.52,,690.5134277,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:1,,3.52,,690.5134277,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:1,,3.52,,690.5134277,,266321280,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,3.49,,641.4231567,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-24:0,,3.49,,641.4231567,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-24:0,,3.49,,641.4231567,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-24:0,,3.49,,641.4231567,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-24:0,,3.49,,641.4231567,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-24:0,,3.49,,641.4231567,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-24:0,,7.61,,619.4430542,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-24:0,,3.77,,636.4676514,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-24:0,,7.61,,619.4430542,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-24:0,,3.77,,636.4676514,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-24:0,,7.61,,619.4430542,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-24:0,,3.77,,636.4676514,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,7.61,,619.4430542,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-24:0,,3.77,,636.4676514,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-24:0,,7.61,,619.4430542,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-24:0,,3.77,,636.4676514,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-24:0,,7.61,,619.4430542,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-24:0,,3.77,,636.4676514,,3964049,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-34:1,,3.22,,772.5936279,,5485565,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-34:1,,7.42,,777.5466919,,5485565,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-34:1,,7.69,,755.5648193,,5485565,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-28:0,,8.25,,630.4862061,,445098,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-28:0,,1.07,,608.4986572,,445098,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-28:0,,1.03,,625.526062,,445098,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PC-DEG-26:0,,1.21,,644.4057617,,1727489,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PC-DEG-26:0,,1.21,,644.4057617,,1727489,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PC-DEG-26:0,,6.61,,639.4472656,,1727489,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PC-DEG-26:0,,6.61,,639.4472656,,1727489,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PC-DEG-26:0,,4,,622.4205322,,1727489,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PC-DEG-26:0,,4,,622.4205322,,1727489,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-36:5,,3.14,,794.5774536,,669422,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:5,,3.44,,777.5529175,,669422,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:5,,20.65,,799.5314941,,669422,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-37:0,,10.58,,774.598999,,7856955,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-37:0,,10.87,,779.5596924,,7856955,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-37:0,,7.7,,757.5779419,,7856955,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-38:2,,20.29,,792.6499023,,1543748,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-38:2,,20.46,,797.6051025,,1543748,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-38:2,,8.85,,775.6221924,,1543748,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
,,,,,,,,,,,,,,,,,
