Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-28:0,,3.52,,692.5287476,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:0,,3.52,,692.5287476,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:0,,3.52,,692.5287476,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:0,,3.52,,692.5287476,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:0,,3.52,,697.4847412,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:0,,3.52,,697.4847412,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:0,,3.52,,697.4847412,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:0,,3.52,,697.4847412,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:0,,3.52,,697.4847412,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:0,,3.52,,697.4847412,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-28:0,,3.52,,675.5029297,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-28:0,,3.52,,675.5029297,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-28:0,,3.52,,675.5029297,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-28:0,,3.52,,675.5029297,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-28:0,,3.52,,675.5029297,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-28:0,,3.52,,675.5029297,,925355225,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:0,,6.77,,725.5209961,,97332745,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:0,,6.77,,725.5209961,,97332745,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:0,,6.77,,725.5209961,,97332745,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:0,,3.88,,720.5620728,,97332745,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:0,,3.88,,720.5620728,,97332745,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:0,,3.88,,720.5620728,,97332745,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:0,,7.77,,703.5335693,,97332745,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:0,,7.77,,703.5335693,,97332745,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:0,,7.77,,703.5335693,,97332745,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,3.55,,695.4690552,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:1,,3.55,,695.4690552,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:1,,3.55,,695.4690552,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:1,,3.55,,695.4690552,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:1,,3.54,,673.4874878,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:1,,3.54,,673.4874878,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:1,,3.54,,673.4874878,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:1,,3.54,,673.4874878,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:1,,3.54,,690.5139771,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,3.54,,690.5139771,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:1,,3.54,,690.5139771,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:1,,3.54,,690.5139771,,525910915,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,7.42,,641.4251709,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-24:0,,7.42,,641.4251709,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-24:0,,7.42,,641.4251709,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-24:0,,7.42,,641.4251709,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-24:0,,7.42,,641.4251709,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-24:0,,7.42,,641.4251709,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-24:0,,7.41,,619.4438477,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-24:0,,3.8,,636.4677124,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-24:0,,7.41,,619.4438477,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-24:0,,3.8,,636.4677124,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-24:0,,7.41,,619.4438477,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-24:0,,3.8,,636.4677124,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,7.41,,619.4438477,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-24:0,,3.8,,636.4677124,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-24:0,,7.41,,619.4438477,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-24:0,,3.8,,636.4677124,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-24:0,,7.41,,619.4438477,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-24:0,,3.8,,636.4677124,,3174767,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-34:1,,3.23,,772.5933838,,18684238,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-34:1,,7.42,,777.5453491,,18684238,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-34:1,,5.69,,755.5650635,,18684238,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-28:0,,8.47,,630.4863892,,319136,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-28:0,,1.08,,608.4989014,,319136,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-28:0,,1.7,,625.5259399,,319136,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PC-DEG-26:0,,18.57,,644.4033203,,2803825,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PC-DEG-26:0,,18.57,,644.4033203,,2803825,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PC-DEG-26:0,,6.58,,639.4465942,,2803825,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PC-DEG-26:0,,6.58,,639.4465942,,2803825,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PC-DEG-26:0,,2.88,,622.4244385,,2803825,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PC-DEG-26:0,,2.88,,622.4244385,,2803825,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-36:5,,1.21,,794.579834,,1455442,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:5,,3.47,,777.5541992,,1455442,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:5,,5.53,,799.5355835,,1455442,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-37:0,,10.58,,774.5993652,,6228157,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-37:0,,11.06,,779.5599976,,6228157,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-37:0,,5.72,,757.5734863,,6228157,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-38:2,,20.37,,792.6505737,,1245720,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-38:2,,20.51,,797.6056519,,1245720,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-38:2,,4.79,,775.624939,,1245720,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
,,,,,,,,,,,,,,,,,
