Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-32:0,,3.68,,746.5749512,,19813,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-32:0,,N/F,,N/F,,19813,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-32:0,,N/F,,N/F,,19813,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-30:3,,3.73,,697.4855347,,740,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:3,,N/F,,N/F,,740,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-30:3,,N/F,,N/F,,740,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-30:0,,3.83,,720.5632324,,439095,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:0,,3.84,,725.5181274,,439095,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:0,,N/F,,N/F,,439095,Linear,0.000, ,N/F,,N/F,,,,,3
Gly-Cer-22:2,,5.92,,586.4324341,,384,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-Cer-22:2,,N/F,,N/F,,384,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-Cer-22:2,,N/F,,N/F,,384,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-40:1,,7.57,,822.7191772,,5776,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-40:1,,N/F,,N/F,,5776,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-40:1,,N/F,,N/F,,5776,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:2,,7.6,,762.6252441,,5612,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:2,,N/F,,N/F,,5612,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-36:2,,N/F,,N/F,,5612,Linear,0.000, ,N/F,,N/F,,,,,3
1-GLC-CER,,7.61,,728.6052856,,46529,Linear,0.000, ,N/A,,N/A,,,,,1
1-GLC-CER,,N/F,,N/F,,46529,Linear,0.000, ,N/F,,N/F,,,,,2
1-GLC-CER,,N/F,,N/F,,46529,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-33:1,,7.72,,724.609314,,124605,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-33:1,,N/F,,N/F,,124605,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-33:1,,N/F,,N/F,,124605,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:2,,7.69,,736.6106567,,86529,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:2,,7.69,,736.6106567,,86529,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:2,,N/F,,N/F,,86529,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:2,,N/F,,N/F,,86529,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:2,,N/F,,N/F,,86529,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:2,,N/F,,N/F,,86529,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-32:1,,7.74,,710.5947266,,240808,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:1,,N/F,,N/F,,240808,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:1,,N/F,,N/F,,240808,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS,,7.76,,712.6098633,,655336,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS,,7.68,,734.5899658,,655336,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS,,N/F,,N/F,,655336,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:1,,7.82,,682.5628052,,210726,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:1,,7.78,,704.5418701,,210726,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:1,,N/F,,N/F,,210726,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:5,,7.76,,773.6002197,,8146,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:5,,7.76,,773.6002197,,8146,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-36:5,,7.76,,773.6002197,,8146,Linear,0.000, ,N/A,,N/A,,,,,8
DGTS-36:5,,N/F,,N/F,,8146,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-36:5,,N/F,,N/F,,8146,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:5,,N/F,,N/F,,8146,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-36:5,,N/F,,N/F,,8146,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-36:5,,N/F,,N/F,,8146,Linear,0.000, ,N/F,,N/F,,,,,7
DGTS-36:5,,N/F,,N/F,,8146,Linear,0.000, ,N/F,,N/F,,,,,9
DGTS-31:0,,7.79,,698.5941772,,335034,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:0,,7.76,,715.6196289,,335034,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:0,,N/F,,N/F,,335034,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-29:0,,7.85,,670.5626831,,496686,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:0,,7.8,,687.5859985,,496686,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:0,,N/F,,N/F,,496686,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:0,,7.7,,740.6409302,,65474,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:0,,N/F,,N/F,,65474,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:0,,N/F,,N/F,,65474,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:0,,N/F,,N/F,,65474,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:0,,N/F,,N/F,,65474,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:0,,N/F,,N/F,,65474,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-34:1,,7.69,,738.6257324,,134962,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:1,,N/F,,N/F,,134962,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:1,,N/F,,N/F,,134962,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:1,,N/F,,N/F,,134962,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:1,,N/F,,N/F,,134962,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:1,,N/F,,N/F,,134962,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-39:1,,7.81,,830.680603,,435,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-39:1,,N/F,,N/F,,435,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-39:1,,N/F,,N/F,,435,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:1,,7.84,,654.5319214,,81786,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:1,,N/F,,N/F,,81786,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:1,,N/F,,N/F,,81786,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:0,,7.82,,684.5783081,,499290,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:0,,7.78,,701.6033936,,499290,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-30:0,,N/F,,N/F,,499290,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:6,,7.85,,745.5704346,,1762,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:6,,7.92,,750.5241699,,1762,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:6,,N/F,,N/F,,1762,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-28:0,,7.87,,656.546814,,750275,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:0,,7.85,,673.5731201,,750275,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:0,,N/F,,N/F,,750275,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-27:0,,7.91,,642.5319214,,145829,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-27:0,,7.88,,659.5553589,,145829,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-27:0,,7.89,,664.5150757,,145829,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-26:0,,7.94,,628.5169678,,79689,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:0,,N/F,,N/F,,79689,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-26:0,,N/F,,N/F,,79689,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-29:1,,8,,690.5254517,,632,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,N/F,,N/F,,632,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-29:1,,N/F,,N/F,,632,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:4,,7.98,,726.5265503,,413,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:4,,N/F,,N/F,,413,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-32:4,,N/F,,N/F,,413,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-26:0,,8.01,,656.4520264,,864,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-26:0,,N/F,,N/F,,864,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-26:0,,N/F,,N/F,,864,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-31:1,,8.09,,696.5805664,,814,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:1,,8.21,,718.5612793,,814,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-31:1,,N/F,,N/F,,814,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-35:1,,8.29,,760.5841675,,4610,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-35:1,,N/F,,N/F,,4610,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-35:1,,N/F,,N/F,,4610,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-25:0,,8.25,,631.524353,,408,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-25:0,,N/F,,N/F,,408,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-25:0,,N/F,,N/F,,408,Linear,0.000, ,N/F,,N/F,,,,,3
C16PDME,,8.39,,720.5543823,,419886,Linear,0.000, ,N/A,,N/A,,,,,1
C16PDME,,8.42,,742.538208,,419886,Linear,0.000, ,N/A,,N/A,,,,,3
C16PDME,,N/F,,N/F,,419886,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-24:0,,8.36,,622.4671631,,308,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-24:0,,N/F,,N/F,,308,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-24:0,,N/F,,N/F,,308,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-30:0,,8.48,,692.5236816,,88638,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-30:0,,N/F,,N/F,,88638,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-30:0,,N/F,,N/F,,88638,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-25:0,,8.96,,636.4816895,,384,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-25:0,,N/F,,N/F,,384,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-25:0,,N/F,,N/F,,384,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-33:1,,9.53,,724.6069946,,888,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-33:1,,N/F,,N/F,,888,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-33:1,,N/F,,N/F,,888,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:5,,9.55,,730.5633545,,1257,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:5,,N/F,,N/F,,1257,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:5,,N/F,,N/F,,1257,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-35:1,,9.51,,752.6436157,,427,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-35:1,,N/F,,N/F,,427,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-35:1,,N/F,,N/F,,427,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-44:11,,9.6,,858.62146,,450,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-44:11,,N/F,,N/F,,450,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-44:11,,N/F,,N/F,,450,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-40:10,,9.6,,812.5552368,,4956,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-40:10,,N/F,,N/F,,4956,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-40:10,,N/F,,N/F,,4956,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:1,,9.62,,738.6252441,,16013,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-34:1,,N/F,,N/F,,16013,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-34:1,,N/F,,N/F,,16013,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-34:1,,9.63,,745.5048218,,3719,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:1,,9.61,,762.5270996,,3719,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:1,,9.57,,767.4814453,,3719,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-21:0,,9.6,,580.4179077,,605,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-21:0,,N/F,,N/F,,605,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-21:0,,N/F,,N/F,,605,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:2,,9.64,,736.6103516,,1320,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:2,,N/F,,N/F,,1320,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:2,,N/F,,N/F,,1320,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-34:2,,9.6,,730.5350952,,16896,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-34:2,,N/F,,N/F,,16896,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-34:2,,N/F,,N/F,,16896,Linear,0.000, ,N/F,,N/F,,,,,3
C16PA,,9.68,,671.4632568,,2228,Linear,0.000, ,N/A,,N/A,,,,,2
C16PA,,N/F,,N/F,,2228,Linear,0.000, ,N/F,,N/F,,,,,1
C16PA,,N/F,,N/F,,2228,Linear,0.000, ,N/F,,N/F,,,,,3
C16PME,,9.64,,706.5391235,,1461753,Linear,0.000, ,N/A,,N/A,,,,,1
C16PME,,9.65,,728.5211182,,1461753,Linear,0.000, ,N/A,,N/A,,,,,2
C16PME,,N/F,,N/F,,1461753,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PE,,9.71,,692.522583,,53546,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PE,,9.67,,714.5021362,,53546,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PE,,9.69,,709.5476685,,53546,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-19:0,,9.62,,552.3851318,,379,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-19:0,,N/F,,N/F,,379,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-19:0,,N/F,,N/F,,379,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-30:0,,9.77,,678.5073853,,129646,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-30:0,,9.77,,700.4904175,,129646,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-30:0,,N/F,,N/F,,129646,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-30:1,,9.78,,682.562561,,55613,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:1,,N/F,,N/F,,55613,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-30:1,,N/F,,N/F,,55613,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-31:0,,9.71,,692.522583,,53353,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-31:0,,9.79,,714.5061646,,53353,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-31:0,,9.69,,709.5476685,,53353,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:1,,9.86,,792.5717773,,6507,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:1,,9.87,,775.546875,,6507,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:1,,N/F,,N/F,,6507,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-29:0,,9.83,,670.5625,,193032,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-29:0,,9.83,,687.5877075,,193032,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-29:0,,N/F,,N/F,,193032,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-36:2,,9.86,,792.5717773,,6622,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:2,,9.92,,775.5460205,,6622,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:2,,N/F,,N/F,,6622,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-29:4,,9.82,,673.4579468,,339,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-29:4,,N/F,,N/F,,339,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-29:4,,N/F,,N/F,,339,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-35:1,,9.88,,785.5322876,,2416,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:1,,9.89,,780.5764771,,2416,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-35:1,,N/F,,N/F,,2416,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-28:0,,9.87,,656.5470581,,300939,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-28:0,,9.83,,673.5733643,,300939,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-28:0,,N/F,,N/F,,300939,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-35:2,,9.95,,778.5603638,,7108,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:2,,9.93,,761.5351563,,7108,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-35:2,,N/F,,N/F,,7108,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-34:2,,9.95,,764.545166,,64994,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:2,,9.94,,747.5148315,,64994,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:2,,9.95,,769.5001831,,64994,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:3,,9.93,,762.5271606,,720183,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:3,,9.98,,745.4998779,,720183,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:3,,9.98,,767.4819946,,720183,Linear,0.000, ,N/A,,N/A,,,,,3
C16-PG,,9.98,,745.4998779,,670085,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PG,,9.93,,762.5271606,,670085,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PG,,9.98,,767.4819946,,670085,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-32:1,,9.98,,738.5291138,,58660,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:1,,9.96,,743.4854736,,58660,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-32:1,,N/F,,N/F,,58660,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DEG-37:0,,10.06,,774.5987549,,2094,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DEG-37:0,,10.03,,779.5539551,,2094,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DEG-37:0,,N/F,,N/F,,2094,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-32:0,,9.97,,740.5442505,,1703899,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:0,,9.98,,745.4998779,,1703899,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:0,,10,,723.5178223,,1703899,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-33:1,,9.98,,752.5444336,,171569,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-33:1,,9.97,,735.5168457,,171569,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-33:1,,9.97,,757.4993286,,171569,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-37:2,,10.1,,794.5698242,,387,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-37:2,,N/F,,N/F,,387,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-37:2,,N/F,,N/F,,387,Linear,0.000, ,N/F,,N/F,,,,,2
SQ-DAG,,10.22,,834.5405884,,204199,Linear,0.000, ,N/A,,N/A,,,,,1
SQ-DAG,,N/F,,N/F,,204199,Linear,0.000, ,N/F,,N/F,,,,,2
SQ-DAG,,N/F,,N/F,,204199,Linear,0.000, ,N/F,,N/F,,,,,3
PC-ARCHAEOL,,10.38,,818.7366333,,1149405,Linear,0.000, ,N/A,,N/A,,,,,1
PC-ARCHAEOL,,10.31,,840.7207031,,1149405,Linear,0.000, ,N/A,,N/A,,,,,3
PC-ARCHAEOL,,N/F,,N/F,,1149405,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-36:2,,10.31,,775.5975342,,1228,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-36:2,,10.36,,758.5700684,,1228,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-36:2,,N/F,,N/F,,1228,Linear,0.000, ,N/F,,N/F,,,,,3
PE-AR,,10.36,,776.6895752,,6081330,Linear,0.000, ,N/A,,N/A,,,,,1
PE-AR,,10.36,,798.671814,,6081330,Linear,0.000, ,N/A,,N/A,,,,,3
PE-AR,,N/F,,N/F,,6081330,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-32:1,,10.37,,810.5376587,,6915,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-32:1,,N/F,,N/F,,6915,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-32:1,,N/F,,N/F,,6915,Linear,0.000, ,N/F,,N/F,,,,,3
C21-PC,,10.45,,896.7106934,,495,Linear,0.000, ,N/A,,N/A,,,,,3
C21-PC,,N/F,,N/F,,495,Linear,0.000, ,N/F,,N/F,,,,,1
C21-PC,,N/F,,N/F,,495,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-41:4,,10.48,,863.5774536,,419,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-41:4,,N/F,,N/F,,419,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-41:4,,N/F,,N/F,,419,Linear,0.000, ,N/F,,N/F,,,,,2
PC-38:6,,10.51,,823.592041,,600,Linear,0.000, ,N/A,,N/A,,,,,2
PC-38:6,,N/F,,N/F,,600,Linear,0.000, ,N/F,,N/F,,,,,1
PC-38:6,,N/F,,N/F,,600,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-33:0,,10.53,,742.6200562,,67736,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-33:0,,10.47,,764.6036987,,67736,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-33:0,,10.62,,759.6456299,,67736,Linear,0.000, ,N/A,,N/A,,,,,3
PC-44:12,,10.58,,878.5698242,,605,Linear,0.000, ,N/A,,N/A,,,,,1
PC-44:12,,N/F,,N/F,,605,Linear,0.000, ,N/F,,N/F,,,,,2
PC-44:12,,N/F,,N/F,,605,Linear,0.000, ,N/F,,N/F,,,,,3
PC-42:11,,10.52,,869.5800171,,426,Linear,0.000, ,N/A,,N/A,,,,,2
PC-42:11,,N/F,,N/F,,426,Linear,0.000, ,N/F,,N/F,,,,,1
PC-42:11,,N/F,,N/F,,426,Linear,0.000, ,N/F,,N/F,,,,,3
PC-32:0,,10.67,,734.5700073,,1140963,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:0,,10.72,,756.5510254,,1140963,Linear,0.000, ,N/A,,N/A,,,,,2
PC-32:0,,N/F,,N/F,,1140963,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PC,,10.67,,734.5700073,,1140963,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PC,,10.72,,756.5510254,,1140963,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PC,,N/F,,N/F,,1140963,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-28:0,,10.64,,756.493042,,268058,Linear,0.000, ,N/A,,N/A,,,,,1
