Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-28:1,,3.65,,673.4909058,,10293,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-28:1,,N/F,,N/F,,10293,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-28:1,,N/F,,N/F,,10293,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-30:2,,3.7,,699.5026855,,230888,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:2,,3.62,,721.4855957,,230888,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-30:2,,N/F,,N/F,,230888,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-30:0,,3.84,,720.5609741,,1531913,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:0,,3.87,,725.5200806,,1531913,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:0,,N/F,,N/F,,1531913,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-24:0,,4.41,,619.4430542,,1095,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-24:0,,N/F,,N/F,,1095,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-24:0,,N/F,,N/F,,1095,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-24:0,,N/F,,N/F,,1095,Linear,0.000, ,N/F,,N/F,,,,,4
MGDG-24:0,,N/F,,N/F,,1095,Linear,0.000, ,N/F,,N/F,,,,,5
MGDG-24:0,,N/F,,N/F,,1095,Linear,0.000, ,N/F,,N/F,,,,,6
Gly-Cer-22:2,,5.87,,586.4300537,,2829,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-Cer-22:2,,N/F,,N/F,,2829,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-Cer-22:2,,N/F,,N/F,,2829,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-33:1,,7.7,,724.6079712,,20649,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-33:1,,N/F,,N/F,,20649,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-33:1,,N/F,,N/F,,20649,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:2,,7.67,,736.6090088,,14782,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:2,,N/F,,N/F,,14782,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:2,,N/F,,N/F,,14782,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:2,,N/F,,N/F,,14782,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:2,,N/F,,N/F,,14782,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:2,,N/F,,N/F,,14782,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-32:1,,7.74,,710.593689,,70281,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:1,,N/F,,N/F,,70281,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:1,,N/F,,N/F,,70281,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS,,7.75,,712.6091309,,123672,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS,,N/F,,N/F,,123672,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS,,N/F,,N/F,,123672,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:1,,7.79,,682.5618286,,240584,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:1,,N/F,,N/F,,240584,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-30:1,,N/F,,N/F,,240584,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:5,,7.72,,773.6001587,,2689,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:5,,7.72,,773.6001587,,2689,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-36:5,,7.72,,773.6001587,,2689,Linear,0.000, ,N/A,,N/A,,,,,8
DGTS-36:5,,N/F,,N/F,,2689,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-36:5,,N/F,,N/F,,2689,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:5,,N/F,,N/F,,2689,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-36:5,,N/F,,N/F,,2689,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-36:5,,N/F,,N/F,,2689,Linear,0.000, ,N/F,,N/F,,,,,7
DGTS-36:5,,N/F,,N/F,,2689,Linear,0.000, ,N/F,,N/F,,,,,9
DGTS-31:0,,7.77,,698.5934448,,234911,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:0,,N/F,,N/F,,234911,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-31:0,,N/F,,N/F,,234911,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-29:0,,7.83,,670.5618896,,1111524,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:0,,7.8,,687.5882568,,1111524,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:0,,N/F,,N/F,,1111524,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:1,,7.67,,738.6254883,,44707,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:1,,N/F,,N/F,,44707,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-34:1,,N/F,,N/F,,44707,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:1,,N/F,,N/F,,44707,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:1,,N/F,,N/F,,44707,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:1,,N/F,,N/F,,44707,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-28:1,,7.83,,654.5307617,,313870,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:1,,7.79,,676.5150146,,313870,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:1,,N/F,,N/F,,313870,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:0,,7.81,,684.5776367,,589941,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:0,,7.74,,706.5609131,,589941,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:0,,7.77,,701.604126,,589941,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:5,,7.86,,752.5452271,,800,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:5,,N/F,,N/F,,800,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-34:5,,N/F,,N/F,,800,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:6,,7.77,,728.5488281,,1184,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:6,,N/F,,N/F,,1184,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:6,,N/F,,N/F,,1184,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-28:0,,7.86,,656.5462036,,1972100,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:0,,7.83,,673.5717163,,1972100,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:0,,N/F,,N/F,,1972100,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-32:0,,7.92,,712.6088257,,1162,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:0,,N/F,,N/F,,1162,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:0,,N/F,,N/F,,1162,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-26:2,,7.83,,646.4622192,,816,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-26:2,,N/F,,N/F,,816,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-26:2,,N/F,,N/F,,816,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:8,,7.89,,712.5178833,,5602,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:8,,N/F,,N/F,,5602,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:8,,N/F,,N/F,,5602,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-27:0,,7.89,,642.5299683,,313200,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-27:0,,7.84,,659.5543823,,313200,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-27:0,,N/F,,N/F,,313200,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-32:3,,7.92,,706.5583496,,557,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:3,,N/F,,N/F,,557,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:3,,N/F,,N/F,,557,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-26:0,,7.92,,628.5150146,,238278,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:0,,N/F,,N/F,,238278,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-26:0,,N/F,,N/F,,238278,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-29:1,,8.06,,690.5250854,,530,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,N/F,,N/F,,530,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-29:1,,N/F,,N/F,,530,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-26:0,,8.05,,639.4251099,,390,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-26:0,,N/F,,N/F,,390,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-26:0,,N/F,,N/F,,390,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-31:1,,8.22,,696.5797729,,1158,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:1,,8.08,,713.6072998,,1158,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:1,,N/F,,N/F,,1158,Linear,0.000, ,N/F,,N/F,,,,,3
PDME-DAG-35:1,,8.28,,760.5820923,,563,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-35:1,,N/F,,N/F,,563,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-35:1,,N/F,,N/F,,563,Linear,0.000, ,N/F,,N/F,,,,,3
C16PDME,,8.39,,720.5554199,,3639,Linear,0.000, ,N/A,,N/A,,,,,1
C16PDME,,8.38,,742.538269,,3639,Linear,0.000, ,N/A,,N/A,,,,,3
C16PDME,,N/F,,N/F,,3639,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-30:0,,8.47,,692.5222168,,65577,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-30:0,,N/F,,N/F,,65577,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-30:0,,N/F,,N/F,,65577,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-32:2,,9.35,,730.5606689,,504,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-32:2,,N/F,,N/F,,504,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-32:2,,N/F,,N/F,,504,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:5,,9.53,,752.5435181,,1110,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-34:5,,N/F,,N/F,,1110,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-34:5,,N/F,,N/F,,1110,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-36:2,,9.56,,764.6387329,,31177,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-36:2,,N/F,,N/F,,31177,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-36:2,,N/F,,N/F,,31177,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-40:10,,9.59,,812.5584106,,501,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-40:10,,N/F,,N/F,,501,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-40:10,,N/F,,N/F,,501,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:1,,9.63,,738.6231079,,17558,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-34:1,,N/F,,N/F,,17558,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-34:1,,N/F,,N/F,,17558,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-34:1,,9.54,,745.5030518,,11573,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:1,,N/F,,N/F,,11573,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-34:1,,N/F,,N/F,,11573,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:2,,9.66,,736.6083984,,142790,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:2,,N/F,,N/F,,142790,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:2,,N/F,,N/F,,142790,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-34:2,,9.6,,730.5354004,,9380,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-34:2,,9.6,,747.5668945,,9380,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-34:2,,N/F,,N/F,,9380,Linear,0.000, ,N/F,,N/F,,,,,3
C16PA,,9.68,,688.4888916,,1631,Linear,0.000, ,N/A,,N/A,,,,,1
C16PA,,9.69,,693.4467773,,1631,Linear,0.000, ,N/A,,N/A,,,,,3
C16PA,,N/F,,N/F,,1631,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-33:1,,9.63,,718.5361328,,29430,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-33:1,,N/F,,N/F,,29430,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-33:1,,N/F,,N/F,,29430,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-30:0,,9.56,,684.5761719,,852,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:0,,N/F,,N/F,,852,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-30:0,,N/F,,N/F,,852,Linear,0.000, ,N/F,,N/F,,,,,3
C16PME,,9.65,,706.5361328,,34455,Linear,0.000, ,N/A,,N/A,,,,,1
C16PME,,9.61,,728.5169678,,34455,Linear,0.000, ,N/A,,N/A,,,,,2
C16PME,,N/F,,N/F,,34455,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PE,,9.71,,692.5214844,,31269,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PE,,N/F,,N/F,,31269,Linear,0.000, ,N/F,,N/F,,,,,2
C16-PE,,N/F,,N/F,,31269,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-30:0,,9.73,,678.5064087,,56679,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-30:0,,N/F,,N/F,,56679,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-30:0,,N/F,,N/F,,56679,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-30:1,,9.74,,682.5610962,,242373,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:1,,N/F,,N/F,,242373,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-30:1,,N/F,,N/F,,242373,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-31:0,,9.71,,692.5214844,,31268,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-31:0,,N/F,,N/F,,31268,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-31:0,,N/F,,N/F,,31268,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-36:1,,9.88,,792.5757446,,62208,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:1,,9.88,,775.5463867,,62208,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:1,,N/F,,N/F,,62208,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-29:0,,9.81,,670.5610962,,379730,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-29:0,,9.77,,687.5866089,,379730,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-29:0,,N/F,,N/F,,379730,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DEG-36:5,,9.86,,710.5502319,,858,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DEG-36:5,,N/F,,N/F,,858,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DEG-36:5,,N/F,,N/F,,858,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-36:2,,9.88,,792.5757446,,62208,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:2,,9.88,,775.5463867,,62208,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:2,,N/F,,N/F,,62208,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-29:4,,9.9,,673.4571533,,572,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-29:4,,N/F,,N/F,,572,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-29:4,,N/F,,N/F,,572,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-35:1,,9.89,,785.5311279,,7775,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:1,,9.89,,763.5476685,,7775,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:1,,N/F,,N/F,,7775,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-28:0,,9.86,,656.5454102,,729995,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-28:0,,9.81,,673.5700684,,729995,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-28:0,,N/F,,N/F,,729995,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-35:2,,9.89,,778.5581055,,29854,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:2,,9.88,,761.5321655,,29854,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-35:2,,N/F,,N/F,,29854,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-34:2,,9.95,,764.5427856,,351422,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:2,,9.95,,747.5161743,,351422,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:2,,9.95,,769.4973145,,351422,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-30:1,,9.91,,710.4934692,,1063,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-30:1,,N/F,,N/F,,1063,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-30:1,,N/F,,N/F,,1063,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-34:3,,9.89,,762.5314331,,3641,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:3,,9.98,,745.4985352,,3641,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:3,,9.85,,767.4802856,,3641,Linear,0.000, ,N/A,,N/A,,,,,3
C16-PG,,9.97,,745.496582,,11812,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PG,,9.89,,767.4783936,,11812,Linear,0.000, ,N/A,,N/A,,,,,3
C16-PG,,N/F,,N/F,,11812,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-32:1,,9.98,,738.5264282,,201390,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:1,,10.01,,721.5001221,,201390,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:1,,10,,743.4855347,,201390,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-32:0,,9.99,,740.5425415,,143068,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:0,,9.97,,745.496582,,143068,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:0,,10.01,,723.5180664,,143068,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-33:1,,9.97,,752.5426025,,914771,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-33:1,,9.96,,735.5162354,,914771,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-33:1,,9.96,,757.4979858,,914771,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:5,,10.08,,769.4993286,,423,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:5,,N/F,,N/F,,423,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-36:5,,N/F,,N/F,,423,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DEG-33:0,,10.12,,678.5825806,,1019,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DEG-33:0,,N/F,,N/F,,1019,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DEG-33:0,,N/F,,N/F,,1019,Linear,0.000, ,N/F,,N/F,,,,,3
PE-AR,,10.35,,776.6881714,,174551,Linear,0.000, ,N/A,,N/A,,,,,1
PE-AR,,N/F,,N/F,,174551,Linear,0.000, ,N/F,,N/F,,,,,2
PE-AR,,N/F,,N/F,,174551,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-32:1,,10.35,,810.5388794,,453423,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-32:1,,10.37,,815.4971313,,453423,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-32:1,,N/F,,N/F,,453423,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-32:0,,10.4,,812.5545654,,732628,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-32:0,,10.39,,817.5092163,,732628,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-32:0,,N/F,,N/F,,732628,Linear,0.000, ,N/F,,N/F,,,,,1
PC-38:2,,10.6,,824.5180054,,186050,Linear,0.000, ,N/A,,N/A,,,,,1
PC-38:2,,N/F,,N/F,,186050,Linear,0.000, ,N/F,,N/F,,,,,2
PC-38:2,,N/F,,N/F,,186050,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-33:0,,10.52,,742.6185913,,28694,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-33:0,,10.48,,764.6038818,,28694,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-33:0,,N/F,,N/F,,28694,Linear,0.000, ,N/F,,N/F,,,,,3
PC-40:9,,10.54,,850.5343018,,561,Linear,0.000, ,N/A,,N/A,,,,,1
PC-40:9,,N/F,,N/F,,561,Linear,0.000, ,N/F,,N/F,,,,,2
PC-40:9,,N/F,,N/F,,561,Linear,0.000, ,N/F,,N/F,,,,,3
PC-42:11,,10.49,,852.5496826,,3563,Linear,0.000, ,N/A,,N/A,,,,,1
PC-42:11,,N/F,,N/F,,3563,Linear,0.000, ,N/F,,N/F,,,,,2
PC-42:11,,N/F,,N/F,,3563,Linear,0.000, ,N/F,,N/F,,,,,3
PC-40:10,,10.58,,826.5343628,,115895,Linear,0.000, ,N/A,,N/A,,,,,1
PC-40:10,,10.52,,848.5193481,,115895,Linear,0.000, ,N/A,,N/A,,,,,3
PC-40:10,,N/F,,N/F,,115895,Linear,0.000, ,N/F,,N/F,,,,,2
PC-31:0,,10.65,,737.5783081,,516,Linear,0.000, ,N/A,,N/A,,,,,3
PC-31:0,,N/F,,N/F,,516,Linear,0.000, ,N/F,,N/F,,,,,1
PC-31:0,,N/F,,N/F,,516,Linear,0.000, ,N/F,,N/F,,,,,2
PC-32:0,,10.65,,734.5682373,,218942,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:0,,N/F,,N/F,,218942,Linear,0.000, ,N/F,,N/F,,,,,2
PC-32:0,,N/F,,N/F,,218942,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PC,,10.65,,734.5682373,,218942,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PC,,N/F,,N/F,,218942,Linear,0.000, ,N/F,,N/F,,,,,2
C16-PC,,N/F,,N/F,,218942,Linear,0.000, ,N/F,,N/F,,,,,3
