Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
DGTS-34:2,,N/F,,N/F,,47260,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:2,,N/F,,N/F,,47260,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:2,,N/F,,N/F,,47260,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-32:1,,7.72,,710.5946655,,79372,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:1,,7.92,,732.576355,,79372,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:1,,N/F,,N/F,,79372,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-37:5,,7.35,,772.6112061,,605,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:5,,N/F,,N/F,,605,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-37:5,,N/F,,N/F,,605,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:6,,7.99,,776.5426025,,138305,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:6,,N/F,,N/F,,138305,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-36:6,,N/F,,N/F,,138305,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS,,7.75,,712.6080933,,766076,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS,,N/F,,N/F,,766076,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS,,N/F,,N/F,,766076,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:4,,7.92,,732.576355,,19572,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:4,,N/F,,N/F,,19572,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:4,,N/F,,N/F,,19572,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:1,,7.79,,682.5638428,,34564,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:1,,7.99,,704.5461426,,34564,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:1,,7.88,,699.5914307,,34564,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:5,,8.06,,778.5625,,2555,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-36:5,,8.06,,778.5625,,2555,Linear,0.000, ,N/A,,N/A,,,,,7
DGTS-36:5,,8.06,,778.5625,,2555,Linear,0.000, ,N/A,,N/A,,,,,9
DGTS-36:5,,N/F,,N/F,,2555,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-36:5,,N/F,,N/F,,2555,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:5,,N/F,,N/F,,2555,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:5,,N/F,,N/F,,2555,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-36:5,,N/F,,N/F,,2555,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-36:5,,N/F,,N/F,,2555,Linear,0.000, ,N/F,,N/F,,,,,8
DGTS-31:0,,7.78,,698.5923462,,414760,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:0,,7.74,,715.6182251,,414760,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:0,,N/F,,N/F,,414760,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-29:0,,7.83,,670.5613403,,807555,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:0,,7.79,,687.5858765,,807555,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:0,,N/F,,N/F,,807555,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:0,,7.71,,740.6392212,,382495,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:0,,N/F,,N/F,,382495,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:0,,N/F,,N/F,,382495,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:0,,N/F,,N/F,,382495,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:0,,N/F,,N/F,,382495,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:0,,N/F,,N/F,,382495,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-34:1,,7.67,,738.6236572,,254955,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:1,,7.67,,738.6236572,,254955,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:1,,7.65,,755.65448,,254955,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:1,,7.65,,755.65448,,254955,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:1,,N/F,,N/F,,254955,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:1,,N/F,,N/F,,254955,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-35:1,,7.83,,772.6044922,,1133,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-35:1,,N/F,,N/F,,1133,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-35:1,,N/F,,N/F,,1133,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:1,,8.12,,654.5309448,,2572,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:1,,8.2,,676.5134888,,2572,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:1,,N/F,,N/F,,2572,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:0,,7.8,,684.5773315,,581771,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:0,,7.77,,701.6021729,,581771,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-30:0,,N/F,,N/F,,581771,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:5,,7.91,,730.5614014,,20746,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:5,,8.24,,752.5418701,,20746,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:5,,N/F,,N/F,,20746,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:6,,8.15,,728.546814,,3418,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:6,,8.02,,750.5280762,,3418,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:6,,N/F,,N/F,,3418,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:0,,7.86,,656.5453491,,984243,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:0,,7.83,,673.5708008,,984243,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:0,,N/F,,N/F,,984243,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-32:0,,7.75,,712.6080933,,766567,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:0,,N/F,,N/F,,766567,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:0,,N/F,,N/F,,766567,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-32:2,,7.79,,708.5765381,,22856,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:2,,7.73,,725.6068726,,22856,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:2,,7.91,,730.5614014,,22856,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,7.68,,712.5124512,,6795,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:8,,8.28,,734.4940796,,6795,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,N/F,,N/F,,6795,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-27:0,,7.89,,642.5309448,,153021,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-27:0,,7.87,,659.5549927,,153021,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-27:0,,N/F,,N/F,,153021,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-32:3,,8.15,,728.546814,,673,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:3,,N/F,,N/F,,673,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-32:3,,N/F,,N/F,,673,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-26:0,,7.94,,628.515564,,87530,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:0,,N/F,,N/F,,87530,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-26:0,,N/F,,N/F,,87530,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-29:1,,8.07,,668.545105,,22811,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:1,,N/F,,N/F,,22811,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-29:1,,N/F,,N/F,,22811,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-37:6,,8.46,,792.5728149,,4435,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:6,,N/F,,N/F,,4435,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-37:6,,N/F,,N/F,,4435,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:4,,7.99,,704.5478516,,9029,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:4,,7.79,,726.5246582,,9029,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:4,,N/F,,N/F,,9029,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-26:0,,8.1,,639.4260864,,2029756,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-26:0,,8.43,,656.4523926,,2029756,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-26:0,,7.79,,661.4074707,,2029756,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-35:0,,7.7,,752.6393433,,138747,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-35:0,,N/F,,N/F,,138747,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-35:0,,N/F,,N/F,,138747,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-31:1,,7.79,,696.5772705,,70743,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:1,,8.17,,713.6065063,,70743,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:1,,7.97,,718.5576172,,70743,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-33:0,,7.73,,736.6082764,,322143,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-33:0,,7.73,,726.6231079,,322143,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-33:0,,7.7,,743.6470947,,322143,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-33:0,,N/F,,N/F,,322143,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-33:0,,N/F,,N/F,,322143,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-33:0,,N/F,,N/F,,322143,Linear,0.000, ,N/F,,N/F,,,,,6
PDME-DAG-35:1,,8.31,,760.5822754,,1370,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-35:1,,N/F,,N/F,,1370,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-35:1,,N/F,,N/F,,1370,Linear,0.000, ,N/F,,N/F,,,,,3
C16PDME,,8.38,,720.5524902,,375340,Linear,0.000, ,N/A,,N/A,,,,,1
C16PDME,,8.85,,742.538147,,375340,Linear,0.000, ,N/A,,N/A,,,,,3
C16PDME,,N/F,,N/F,,375340,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-26:0,,7.94,,628.515564,,87530,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-26:0,,N/F,,N/F,,87530,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-26:0,,N/F,,N/F,,87530,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-24:0,,8.02,,600.4857178,,19817,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-24:0,,N/F,,N/F,,19817,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-24:0,,N/F,,N/F,,19817,Linear,0.000, ,N/F,,N/F,,,,,3
PDME-DAG-30:0,,8.46,,692.5223389,,4493106,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-30:0,,8.88,,709.546936,,4493106,Linear,0.000, ,N/A,,N/A,,,,,2
PDME-DAG-30:0,,8.47,,714.5046997,,4493106,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-25:0,,9.08,,636.4832153,,566,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-25:0,,N/F,,N/F,,566,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-25:0,,N/F,,N/F,,566,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-32:1,,9.69,,710.5949707,,895,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-32:1,,N/F,,N/F,,895,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-32:1,,N/F,,N/F,,895,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-32:2,,9.49,,708.5770264,,5747,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-32:2,,8.91,,730.5623169,,5747,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-32:2,,N/F,,N/F,,5747,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-33:1,,9.68,,724.6063843,,8389,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-33:1,,N/F,,N/F,,8389,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-33:1,,N/F,,N/F,,8389,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:5,,9.32,,730.564209,,17303440,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:5,,9.96,,752.5420532,,17303440,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-34:5,,N/F,,N/F,,17303440,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:6,,9.85,,806.5910645,,4617,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-38:6,,N/F,,N/F,,4617,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-38:6,,N/F,,N/F,,4617,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-36:6,,9.91,,778.5600586,,55167,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-36:6,,N/F,,N/F,,55167,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-36:6,,N/F,,N/F,,55167,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:5,,9.88,,808.6100464,,23640,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-38:5,,N/F,,N/F,,23640,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-38:5,,N/F,,N/F,,23640,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-42:11,,9.05,,847.6213989,,1186,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-42:11,,N/F,,N/F,,1186,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-42:11,,N/F,,N/F,,1186,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-44:11,,9.03,,858.6207275,,5655,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-44:11,,N/F,,N/F,,5655,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-44:11,,N/F,,N/F,,5655,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-38:0,,9.4,,796.7012329,,771,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-38:0,,N/F,,N/F,,771,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:0,,N/F,,N/F,,771,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-40:10,,9.11,,790.5772705,,121814,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-40:10,,9.88,,807.5982056,,121814,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-40:10,,N/F,,N/F,,121814,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-34:1,,9.56,,755.6535645,,1453,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-34:1,,N/F,,N/F,,1453,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-34:1,,N/F,,N/F,,1453,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-34:1,,10.01,,745.4978027,,412228,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:1,,9.9,,762.5310669,,412228,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:1,,9.99,,767.4801025,,412228,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-21:0,,9.26,,558.4364014,,10882,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-21:0,,9.5,,580.4180908,,10882,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-21:0,,N/F,,N/F,,10882,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-34:2,,9.61,,730.536499,,4470260,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-34:2,,9.58,,747.5661621,,4470260,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-34:2,,9.57,,752.5169067,,4470260,Linear,0.000, ,N/A,,N/A,,,,,3
C16PA,,9.24,,688.4898071,,281983,Linear,0.000, ,N/A,,N/A,,,,,1
C16PA,,9.88,,671.4603271,,281983,Linear,0.000, ,N/A,,N/A,,,,,2
C16PA,,9.68,,693.4457397,,281983,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-34:4,,9.94,,754.5557861,,1467728,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-34:4,,N/F,,N/F,,1467728,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-34:4,,N/F,,N/F,,1467728,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-33:1,,9.62,,718.5366821,,9137934,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-33:1,,9.63,,740.5183105,,9137934,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-33:1,,N/F,,N/F,,9137934,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-30:0,,9.78,,684.5771484,,191445,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:0,,N/F,,N/F,,191445,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-30:0,,N/F,,N/F,,191445,Linear,0.000, ,N/F,,N/F,,,,,3
C16PME,,9.65,,706.538269,,943479,Linear,0.000, ,N/A,,N/A,,,,,1
C16PME,,9.64,,728.5202026,,943479,Linear,0.000, ,N/A,,N/A,,,,,2
C16PME,,N/F,,N/F,,943479,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PE,,9.69,,692.522644,,888771,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PE,,9.7,,714.5042725,,888771,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PE,,9.68,,709.546875,,888771,Linear,0.000, ,N/A,,N/A,,,,,3
