Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-32:0,,3.7,,751.5309448,,3257,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-32:0,,N/F,,N/F,,3257,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-36:0,,3.66,,804.6563721,,914,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:0,,N/F,,N/F,,914,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-36:0,,N/F,,N/F,,914,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-28:1,,3.61,,673.4898071,,2629,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-28:1,,3.66,,695.4729614,,2629,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-28:1,,N/F,,N/F,,2629,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-30:2,,3.72,,699.5009766,,2507,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:2,,N/F,,N/F,,2507,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-30:2,,N/F,,N/F,,2507,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-27:2,,4.31,,681.4580688,,2615,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-27:2,,N/F,,N/F,,2615,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-27:2,,N/F,,N/F,,2615,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-Cer-25:6,,7.39,,592.3869019,,1318,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-Cer-25:6,,7.53,,609.4133301,,1318,Linear,0.000, ,N/A,,N/A,,,,,2
Gly-Cer-25:6,,N/F,,N/F,,1318,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-40:1,,7.49,,844.696167,,2408,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-40:1,,N/F,,N/F,,2408,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-40:1,,N/F,,N/F,,2408,Linear,0.000, ,N/F,,N/F,,,,,2
1-GLC-CER,,7.51,,728.6035767,,21614,Linear,0.000, ,N/A,,N/A,,,,,1
1-GLC-CER,,N/F,,N/F,,21614,Linear,0.000, ,N/F,,N/F,,,,,2
1-GLC-CER,,N/F,,N/F,,21614,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-33:1,,7.71,,724.6079102,,848140,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-33:1,,7.69,,741.6384277,,848140,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-33:1,,N/F,,N/F,,848140,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-34:2,,7.67,,736.6084595,,520479,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:2,,N/F,,N/F,,520479,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:2,,N/F,,N/F,,520479,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:2,,N/F,,N/F,,520479,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:2,,N/F,,N/F,,520479,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:2,,N/F,,N/F,,520479,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-32:1,,7.73,,710.5925293,,1717909,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:1,,N/F,,N/F,,1717909,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:1,,N/F,,N/F,,1717909,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:6,,7.69,,776.5424805,,16789,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:6,,N/F,,N/F,,16789,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-36:6,,N/F,,N/F,,16789,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS,,7.77,,712.6080933,,2899398,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS,,7.74,,734.5917969,,2899398,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS,,7.75,,729.6347656,,2899398,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-30:1,,7.82,,682.5617676,,455048,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:1,,N/F,,N/F,,455048,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-30:1,,N/F,,N/F,,455048,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:5,,7.82,,773.6001587,,2923,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:5,,7.82,,773.6001587,,2923,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-36:5,,7.82,,773.6001587,,2923,Linear,0.000, ,N/A,,N/A,,,,,8
DGTS-36:5,,N/F,,N/F,,2923,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-36:5,,N/F,,N/F,,2923,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:5,,N/F,,N/F,,2923,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-36:5,,N/F,,N/F,,2923,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-36:5,,N/F,,N/F,,2923,Linear,0.000, ,N/F,,N/F,,,,,7
DGTS-36:5,,N/F,,N/F,,2923,Linear,0.000, ,N/F,,N/F,,,,,9
DGTS-31:0,,7.79,,698.5929565,,1486033,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:0,,7.77,,715.6177368,,1486033,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:0,,N/F,,N/F,,1486033,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-29:0,,7.82,,687.5861206,,27790,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:0,,N/F,,N/F,,27790,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-29:0,,N/F,,N/F,,27790,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:0,,7.72,,740.6367188,,1090941,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:0,,8.22,,738.6253662,,1090941,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:0,,N/F,,N/F,,1090941,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:0,,N/F,,N/F,,1090941,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:0,,N/F,,N/F,,1090941,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:0,,N/F,,N/F,,1090941,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-34:1,,7.7,,738.623291,,8625616,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:1,,N/F,,N/F,,8625616,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:1,,N/F,,N/F,,8625616,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:1,,N/F,,N/F,,8625616,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:1,,N/F,,N/F,,8625616,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:1,,N/F,,N/F,,8625616,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-34:3,,7.74,,734.5917969,,2202,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:3,,N/F,,N/F,,2202,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:3,,N/F,,N/F,,2202,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-35:1,,7.86,,772.6087646,,10685,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-35:1,,N/F,,N/F,,10685,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-35:1,,N/F,,N/F,,10685,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:1,,7.85,,654.5305176,,70510,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:1,,7.83,,676.5094604,,70510,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:1,,N/F,,N/F,,70510,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:0,,7.83,,684.5771484,,1715221,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:0,,7.79,,701.6019287,,1715221,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-30:0,,N/F,,N/F,,1715221,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:3,,7.88,,760.6097412,,17998,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:3,,N/F,,N/F,,17998,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:3,,N/F,,N/F,,17998,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-28:0,,7.88,,656.5465698,,2038311,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:0,,7.85,,673.5707397,,2038311,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:0,,N/F,,N/F,,2038311,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-26:2,,7.88,,624.4806519,,628,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:2,,N/F,,N/F,,628,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-26:2,,N/F,,N/F,,628,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-32:2,,7.84,,725.6071777,,844,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:2,,N/F,,N/F,,844,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-32:2,,N/F,,N/F,,844,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:8,,7.85,,712.5113525,,8688,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:8,,7.89,,734.4944458,,8688,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,N/F,,N/F,,8688,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-27:0,,7.92,,642.5308838,,474216,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-27:0,,7.88,,659.5549316,,474216,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-27:0,,N/F,,N/F,,474216,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-32:3,,7.95,,728.5466309,,2628,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:3,,N/F,,N/F,,2628,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-32:3,,N/F,,N/F,,2628,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-26:0,,7.96,,628.5151978,,414693,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:0,,7.93,,645.5406494,,414693,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-26:0,,N/F,,N/F,,414693,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-29:1,,7.97,,685.574585,,1821,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:1,,8.06,,690.5299683,,1821,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,N/F,,N/F,,1821,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-32:4,,8.02,,704.5459595,,57846,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:4,,8.02,,726.524353,,57846,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:4,,N/F,,N/F,,57846,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-26:0,,8.02,,639.4239502,,10683,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-26:0,,8.05,,656.4528809,,10683,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-26:0,,7.99,,661.4060059,,10683,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-31:1,,8.06,,696.5744019,,598,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:1,,N/F,,N/F,,598,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-31:1,,N/F,,N/F,,598,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-33:0,,8.16,,736.6096191,,22322,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-33:0,,7.94,,726.6241455,,22322,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-33:0,,N/F,,N/F,,22322,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-33:0,,N/F,,N/F,,22322,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-33:0,,N/F,,N/F,,22322,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-33:0,,N/F,,N/F,,22322,Linear,0.000, ,N/F,,N/F,,,,,6
PDME-DAG-35:1,,8.33,,760.585083,,61446,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-35:1,,N/F,,N/F,,61446,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-35:1,,N/F,,N/F,,61446,Linear,0.000, ,N/F,,N/F,,,,,3
C16PDME,,8.43,,720.5541382,,1048315,Linear,0.000, ,N/A,,N/A,,,,,1
C16PDME,,8.37,,737.5775146,,1048315,Linear,0.000, ,N/A,,N/A,,,,,2
C16PDME,,8.44,,742.5359497,,1048315,Linear,0.000, ,N/A,,N/A,,,,,3
PDME-DAG-30:0,,8.5,,692.5234375,,14045343,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-30:0,,8.43,,709.5455322,,14045343,Linear,0.000, ,N/A,,N/A,,,,,2
PDME-DAG-30:0,,8.51,,714.506897,,14045343,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-34:5,,9.49,,752.5446777,,69642,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-34:5,,N/F,,N/F,,69642,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-34:5,,N/F,,N/F,,69642,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-36:2,,9.57,,764.6365967,,6751,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-36:2,,N/F,,N/F,,6751,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-36:2,,N/F,,N/F,,6751,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-38:6,,9.45,,806.5910645,,2264,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-38:6,,N/F,,N/F,,2264,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-38:6,,N/F,,N/F,,2264,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-36:6,,9.46,,778.5599976,,692,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-36:6,,N/F,,N/F,,692,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-36:6,,N/F,,N/F,,692,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-35:1,,9.61,,752.6389771,,6213,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-35:1,,N/F,,N/F,,6213,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-35:1,,N/F,,N/F,,6213,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-38:5,,9.49,,803.6530151,,3023,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-38:5,,9.57,,808.6089478,,3023,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-38:5,,N/F,,N/F,,3023,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-42:11,,9.5,,830.5938721,,548,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-42:11,,N/F,,N/F,,548,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-42:11,,N/F,,N/F,,548,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-44:12,,9.49,,856.6072388,,1982,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-44:12,,N/F,,N/F,,1982,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-44:12,,N/F,,N/F,,1982,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-38:0,,9.52,,796.7036133,,1259,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-38:0,,N/F,,N/F,,1259,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:0,,N/F,,N/F,,1259,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-34:1,,9.64,,745.5038452,,6185,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:1,,9.5,,762.5241699,,6185,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:1,,N/F,,N/F,,6185,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-21:0,,9.54,,580.4200439,,535,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-21:0,,N/F,,N/F,,535,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-21:0,,N/F,,N/F,,535,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:2,,9.56,,736.6054688,,5280,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:2,,N/F,,N/F,,5280,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:2,,N/F,,N/F,,5280,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-34:2,,9.64,,730.5369263,,22600375,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-34:2,,9.63,,747.5666504,,22600375,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-34:2,,9.61,,752.5174561,,22600375,Linear,0.000, ,N/A,,N/A,,,,,3
C16PA,,9.63,,688.4903564,,97083,Linear,0.000, ,N/A,,N/A,,,,,1
C16PA,,9.68,,671.4641113,,97083,Linear,0.000, ,N/A,,N/A,,,,,2
C16PA,,N/F,,N/F,,97083,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-33:1,,9.65,,718.5374756,,43757526,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-33:1,,9.65,,740.5186157,,43757526,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-33:1,,N/F,,N/F,,43757526,Linear,0.000, ,N/F,,N/F,,,,,2
C16PME,,9.69,,706.5375977,,2748431,Linear,0.000, ,N/A,,N/A,,,,,1
C16PME,,9.69,,728.5202637,,2748431,Linear,0.000, ,N/A,,N/A,,,,,2
C16PME,,N/F,,N/F,,2748431,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PE,,9.73,,692.5227661,,2636107,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PE,,9.73,,714.5054932,,2636107,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PE,,9.73,,709.5455322,,2636107,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-19:0,,9.63,,552.3845825,,507,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-19:0,,N/F,,N/F,,507,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-19:0,,N/F,,N/F,,507,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-30:0,,9.78,,678.5075684,,11683110,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-30:0,,9.78,,700.489563,,11683110,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-30:0,,9.72,,695.5346069,,11683110,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-30:1,,9.78,,682.562561,,48112,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:1,,N/F,,N/F,,48112,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-30:1,,N/F,,N/F,,48112,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-31:0,,9.73,,692.5227661,,2600463,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-31:0,,9.73,,714.5054932,,2600463,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-31:0,,9.73,,709.5455322,,2600463,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:1,,9.89,,775.5470581,,2748630,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:1,,9.89,,797.5299683,,2748630,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:1,,N/F,,N/F,,2748630,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-29:0,,9.84,,670.5628052,,269897,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-29:0,,9.8,,687.5855713,,269897,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-29:0,,N/F,,N/F,,269897,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-36:2,,9.89,,775.5470581,,2748630,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:2,,9.89,,797.5299683,,2748630,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:2,,N/F,,N/F,,2748630,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-35:1,,9.91,,785.5299683,,1710947,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:1,,9.91,,763.5473633,,1710947,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:1,,N/F,,N/F,,1710947,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-28:0,,9.89,,656.5460205,,391488,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-28:0,,9.8,,673.572998,,391488,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-28:0,,N/F,,N/F,,391488,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-35:2,,9.91,,778.5592041,,1662530,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:2,,9.9,,783.5148315,,1662530,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:2,,9.89,,761.5324707,,1662530,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:2,,9.96,,764.5421143,,24377976,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:2,,9.96,,747.5158081,,24377976,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:2,,9.96,,769.4976196,,24377976,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-30:1,,9.83,,710.4933472,,1202,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-30:1,,N/F,,N/F,,1202,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-30:1,,N/F,,N/F,,1202,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-34:3,,9.83,,762.531189,,34771,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:3,,9.97,,745.4979858,,34771,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:3,,9.94,,767.4831543,,34771,Linear,0.000, ,N/A,,N/A,,,,,3
C16-PG,,10,,745.4975586,,1362721,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PG,,10,,762.5220947,,1362721,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PG,,10.03,,767.4810791,,1362721,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-37:2,,9.9,,806.5890503,,45621,Linear,0.000, ,N/A,,N/A,,,,,2
