Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
DGTS-32:1,,7.75,,710.5925903,,2609954,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:1,,7.67,,732.5771484,,2609954,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:1,,N/F,,N/F,,2609954,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:6,,7.74,,771.5847778,,24263,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:6,,7.73,,776.5405884,,24263,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:6,,N/F,,N/F,,24263,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS,,7.75,,712.6075439,,3475970,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS,,7.7,,734.592041,,3475970,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS,,7.72,,729.6330566,,3475970,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:4,,7.7,,732.5792236,,8258,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:4,,7.65,,749.6066895,,8258,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:4,,N/F,,N/F,,8258,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-30:1,,7.8,,682.5610352,,3328595,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:1,,7.74,,704.5443726,,3328595,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:1,,N/F,,N/F,,3328595,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-31:0,,7.79,,698.5921021,,5250421,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:0,,7.75,,715.6178589,,5250421,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:0,,7.7,,720.572998,,5250421,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:0,,7.84,,670.5599976,,20923385,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:0,,7.81,,687.5853882,,20923385,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:0,,7.81,,692.5446167,,20923385,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:0,,7.71,,740.6392822,,1745435,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:0,,8.23,,755.6521606,,1745435,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:0,,N/F,,N/F,,1745435,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:0,,N/F,,N/F,,1745435,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:0,,N/F,,N/F,,1745435,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:0,,N/F,,N/F,,1745435,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-34:1,,7.7,,738.6242676,,2113096,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:1,,7.61,,760.6074219,,2113096,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:1,,7.74,,755.652771,,2113096,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:1,,N/F,,N/F,,2113096,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:1,,N/F,,N/F,,2113096,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:1,,N/F,,N/F,,2113096,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-34:3,,7.7,,734.592041,,36401,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:3,,N/F,,N/F,,36401,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:3,,N/F,,N/F,,36401,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-28:1,,7.83,,654.529541,,5298868,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:1,,7.85,,676.5109863,,5298868,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:1,,7.74,,671.5600586,,5298868,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-30:0,,7.82,,684.5758057,,12542567,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:0,,7.75,,706.5606689,,12542567,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:0,,7.79,,701.6015015,,12542567,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-28:0,,7.87,,656.5448608,,42310002,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:0,,7.85,,673.5692139,,42310002,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:0,,7.87,,678.5245972,,42310002,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:0,,7.9,,712.6068726,,41281,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:0,,N/F,,N/F,,41281,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:0,,N/F,,N/F,,41281,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-32:2,,7.92,,725.6065674,,615,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:2,,N/F,,N/F,,615,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-32:2,,N/F,,N/F,,615,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:8,,7.94,,734.4979858,,1105,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,N/F,,N/F,,1105,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-34:8,,N/F,,N/F,,1105,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-27:0,,7.91,,642.5292358,,18556849,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-27:0,,7.87,,659.5536499,,18556849,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-27:0,,7.86,,664.513855,,18556849,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-26:0,,7.94,,628.5145264,,12012574,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:0,,7.91,,645.5386353,,12012574,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-26:0,,7.94,,650.4963379,,12012574,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,8,,690.5302734,,448,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,N/F,,N/F,,448,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-29:1,,N/F,,N/F,,448,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-37:6,,8.07,,792.5720215,,2037,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:6,,N/F,,N/F,,2037,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-37:6,,N/F,,N/F,,2037,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-35:0,,8.07,,769.6694336,,4918,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-35:0,,N/F,,N/F,,4918,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-35:0,,N/F,,N/F,,4918,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-31:1,,8.07,,696.5776367,,42292,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:1,,8.2,,713.6052856,,42292,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:1,,N/F,,N/F,,42292,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-33:0,,8.19,,736.609314,,1251,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-33:0,,N/F,,N/F,,1251,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-33:0,,N/F,,N/F,,1251,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-33:0,,N/F,,N/F,,1251,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-33:0,,N/F,,N/F,,1251,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-33:0,,N/F,,N/F,,1251,Linear,0.000, ,N/F,,N/F,,,,,6
PDME-DAG-35:1,,8.3,,760.581665,,14171,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-35:1,,N/F,,N/F,,14171,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-35:1,,N/F,,N/F,,14171,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-25:0,,8.25,,614.5018311,,11587,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-25:0,,8.32,,631.5270386,,11587,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-25:0,,8.36,,636.4835205,,11587,Linear,0.000, ,N/A,,N/A,,,,,3
C16PDME,,8.42,,720.5541992,,253515,Linear,0.000, ,N/A,,N/A,,,,,1
C16PDME,,8.39,,737.5778809,,253515,Linear,0.000, ,N/A,,N/A,,,,,2
C16PDME,,N/F,,N/F,,253515,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-26:0,,8.43,,645.5425415,,1965,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-26:0,,N/F,,N/F,,1965,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-26:0,,N/F,,N/F,,1965,Linear,0.000, ,N/F,,N/F,,,,,3
PDME-DAG-30:0,,8.49,,692.5232544,,1322369,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-30:0,,8.44,,709.5484619,,1322369,Linear,0.000, ,N/A,,N/A,,,,,2
PDME-DAG-30:0,,8.49,,714.5078735,,1322369,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-25:0,,8.95,,636.4830322,,976,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-25:0,,N/F,,N/F,,976,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-25:0,,N/F,,N/F,,976,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-36:2,,9.57,,764.6403198,,653477,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-36:2,,N/F,,N/F,,653477,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-36:2,,N/F,,N/F,,653477,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-38:6,,9.43,,784.6088257,,15255,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-38:6,,9.51,,801.6320801,,15255,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-38:6,,9.59,,806.5870361,,15255,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-35:1,,9.6,,752.640564,,223425,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-35:1,,N/F,,N/F,,223425,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-35:1,,N/F,,N/F,,223425,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-42:11,,9.59,,830.5949097,,1053,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-42:11,,9.56,,852.5727539,,1053,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-42:11,,N/F,,N/F,,1053,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-44:12,,9.54,,856.6126709,,573,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-44:12,,N/F,,N/F,,573,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-44:12,,N/F,,N/F,,573,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-40:10,,9.59,,812.5562134,,174990,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-40:10,,N/F,,N/F,,174990,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-40:10,,N/F,,N/F,,174990,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:1,,9.55,,760.6083374,,3361053,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:1,,9.63,,738.6244507,,3361053,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-34:1,,N/F,,N/F,,3361053,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-34:1,,9.59,,762.5262451,,595,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:1,,N/F,,N/F,,595,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-34:1,,N/F,,N/F,,595,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-21:0,,9.51,,580.4202271,,326,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-21:0,,N/F,,N/F,,326,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-21:0,,N/F,,N/F,,326,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:2,,9.64,,736.6087646,,524849,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:2,,N/F,,N/F,,524849,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:2,,N/F,,N/F,,524849,Linear,0.000, ,N/F,,N/F,,,,,3
C16PA,,9.65,,688.4914551,,12469,Linear,0.000, ,N/A,,N/A,,,,,1
C16PA,,9.68,,693.4467163,,12469,Linear,0.000, ,N/A,,N/A,,,,,3
C16PA,,N/F,,N/F,,12469,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:4,,9.6,,732.5776367,,54702,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:4,,N/F,,N/F,,54702,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:4,,N/F,,N/F,,54702,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-33:1,,9.62,,718.5377808,,68557,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-33:1,,N/F,,N/F,,68557,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-33:1,,N/F,,N/F,,68557,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-30:0,,9.7,,706.5626221,,1128,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-30:0,,N/F,,N/F,,1128,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-30:0,,N/F,,N/F,,1128,Linear,0.000, ,N/F,,N/F,,,,,2
C16PME,,9.68,,706.5388184,,287606,Linear,0.000, ,N/A,,N/A,,,,,1
C16PME,,9.68,,728.5201416,,287606,Linear,0.000, ,N/A,,N/A,,,,,2
C16PME,,N/F,,N/F,,287606,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PE,,9.71,,692.5230713,,573635,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PE,,9.71,,714.5061646,,573635,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PE,,N/F,,N/F,,573635,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-19:0,,9.62,,552.3867798,,280,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-19:0,,N/F,,N/F,,280,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-19:0,,N/F,,N/F,,280,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-30:0,,9.76,,678.5071411,,1508799,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-30:0,,9.76,,700.4893188,,1508799,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-30:0,,9.7,,695.536377,,1508799,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-30:1,,9.77,,682.5621948,,1320426,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:1,,9.7,,704.5457153,,1320426,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-30:1,,N/F,,N/F,,1320426,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-31:0,,9.71,,692.5230713,,575488,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-31:0,,9.71,,714.5061646,,575488,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-31:0,,N/F,,N/F,,575488,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-36:1,,9.81,,792.5748901,,588673,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:1,,9.82,,775.5471191,,588673,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:1,,9.82,,797.5291748,,588673,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-29:0,,9.83,,670.5615234,,25897897,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-29:0,,9.8,,687.5859375,,25897897,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-29:0,,N/F,,N/F,,25897897,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-36:2,,9.81,,792.5748901,,588673,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:2,,9.82,,775.5471191,,588673,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:2,,9.82,,797.5291748,,588673,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-35:1,,9.89,,785.529541,,87151,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:1,,9.87,,763.5494385,,87151,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:1,,N/F,,N/F,,87151,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-28:0,,9.87,,656.5462646,,10895787,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-28:0,,9.83,,673.5706177,,10895787,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-28:0,,N/F,,N/F,,10895787,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-35:2,,9.83,,778.5579224,,21430,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:2,,9.84,,783.5148926,,21430,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:2,,9.83,,761.5348511,,21430,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:2,,9.87,,764.5444336,,487042,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:2,,9.88,,747.5167847,,487042,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:2,,9.89,,769.4988403,,487042,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:3,,9.86,,762.5287476,,7773,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:3,,9.85,,767.482605,,7773,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:3,,N/F,,N/F,,7773,Linear,0.000, ,N/F,,N/F,,,,,2
C16-PG,,9.99,,745.4990234,,876492,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PG,,10.03,,762.5289307,,876492,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PG,,9.99,,767.4807129,,876492,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-32:1,,9.98,,738.527771,,2052930,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:1,,9.96,,721.5009766,,2052930,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:1,,9.98,,743.4833374,,2052930,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DEG-37:0,,9.98,,779.5576782,,1665,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DEG-37:0,,N/F,,N/F,,1665,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DEG-37:0,,N/F,,N/F,,1665,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-32:0,,9.99,,740.5437012,,2774258,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:0,,9.99,,745.4990234,,2774258,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:0,,10,,723.517395,,2774258,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-38:2,,9.98,,808.5831299,,2249,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-38:2,,N/F,,N/F,,2249,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-38:2,,N/F,,N/F,,2249,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-33:1,,9.95,,752.543457,,1445505,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-33:1,,9.95,,735.5175781,,1445505,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-33:1,,9.95,,757.4993286,,1445505,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:5,,9.98,,769.499939,,1822,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:5,,N/F,,N/F,,1822,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-36:5,,N/F,,N/F,,1822,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-31:0,,10.14,,798.5390625,,683,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-31:0,,N/F,,N/F,,683,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-31:0,,N/F,,N/F,,683,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DEG-33:0,,10.04,,700.5596924,,463,Linear,0.000, ,N/A,,N/A,,,,,3
