Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-32:1,,3.58,,727.5343018,,2030,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-32:1,,N/F,,N/F,,2030,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-32:1,,N/F,,N/F,,2030,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-36:2,,3.51,,800.6213379,,6395,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:2,,3.48,,805.5840454,,6395,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:2,,N/F,,N/F,,6395,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-37:3,,3.61,,819.5982056,,875,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-37:3,,N/F,,N/F,,875,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-37:3,,N/F,,N/F,,875,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-33:0,,3.56,,760.5895996,,1462,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-33:0,,3.67,,765.5519409,,1462,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-33:0,,N/F,,N/F,,1462,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-32:0,,3.55,,746.576416,,3195,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-32:0,,3.71,,751.5332642,,3195,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-32:0,,N/F,,N/F,,3195,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-28:1,,3.73,,673.4909668,,2263,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-28:1,,3.63,,690.5176392,,2263,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-28:1,,3.62,,695.4719849,,2263,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-30:2,,3.67,,699.5027466,,71048,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:2,,N/F,,N/F,,71048,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-30:2,,N/F,,N/F,,71048,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-30:3,,3.66,,714.5115356,,577,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:3,,N/F,,N/F,,577,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-30:3,,N/F,,N/F,,577,Linear,0.000, ,N/F,,N/F,,,,,3
Gly-Cer-22:2,,6.03,,603.4592285,,4015,Linear,0.000, ,N/A,,N/A,,,,,2
Gly-Cer-22:2,,N/F,,N/F,,4015,Linear,0.000, ,N/F,,N/F,,,,,1
Gly-Cer-22:2,,N/F,,N/F,,4015,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-40:1,,7.56,,844.6958618,,2039,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-40:1,,N/F,,N/F,,2039,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-40:1,,N/F,,N/F,,2039,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-Cer-21:6,,7.65,,586.3361206,,461,Linear,0.000, ,N/A,,N/A,,,,,3
Gly-Cer-21:6,,N/F,,N/F,,461,Linear,0.000, ,N/F,,N/F,,,,,1
Gly-Cer-21:6,,N/F,,N/F,,461,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-33:1,,7.66,,724.6096191,,642,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-33:1,,N/F,,N/F,,642,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-33:1,,N/F,,N/F,,642,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:2,,7.74,,736.6091309,,92359,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:2,,7.74,,736.6091309,,92359,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:2,,N/F,,N/F,,92359,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:2,,N/F,,N/F,,92359,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:2,,N/F,,N/F,,92359,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:2,,N/F,,N/F,,92359,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-36:6,,7.68,,776.5421143,,2105,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:6,,N/F,,N/F,,2105,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-36:6,,N/F,,N/F,,2105,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS,,7.76,,712.6085815,,1936690,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS,,7.74,,729.6338501,,1936690,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS,,N/F,,N/F,,1936690,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-30:1,,7.73,,682.56073,,1424,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:1,,7.81,,704.5404663,,1424,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:1,,N/F,,N/F,,1424,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-31:0,,7.78,,698.5932617,,1035767,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:0,,7.76,,715.6181641,,1035767,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:0,,N/F,,N/F,,1035767,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-29:0,,7.85,,670.5617065,,1942343,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:0,,7.81,,687.586731,,1942343,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:0,,N/F,,N/F,,1942343,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:0,,7.7,,740.6395264,,933311,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:0,,7.76,,762.6207275,,933311,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-34:0,,N/F,,N/F,,933311,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:0,,N/F,,N/F,,933311,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:0,,N/F,,N/F,,933311,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:0,,N/F,,N/F,,933311,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:1,,7.71,,738.6243286,,83790,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:1,,N/F,,N/F,,83790,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:1,,N/F,,N/F,,83790,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:1,,N/F,,N/F,,83790,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:1,,N/F,,N/F,,83790,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:1,,N/F,,N/F,,83790,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-35:1,,7.86,,772.6091919,,2805,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-35:1,,N/F,,N/F,,2805,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-35:1,,N/F,,N/F,,2805,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-30:0,,7.81,,684.5775146,,1745244,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:0,,7.79,,701.6017456,,1745244,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-30:0,,N/F,,N/F,,1745244,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:3,,7.87,,760.6094971,,9567,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:3,,N/F,,N/F,,9567,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:3,,N/F,,N/F,,9567,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:6,,7.85,,750.5256958,,1139,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:6,,N/F,,N/F,,1139,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-34:6,,N/F,,N/F,,1139,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:0,,7.87,,656.5461426,,3117275,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:0,,7.84,,673.5705566,,3117275,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:0,,N/F,,N/F,,3117275,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-32:2,,7.89,,708.578186,,711,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:2,,N/F,,N/F,,711,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:2,,N/F,,N/F,,711,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:8,,7.89,,712.513916,,3861,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:8,,7.87,,734.4990234,,3861,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,N/F,,N/F,,3861,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-27:0,,7.9,,642.5308228,,741945,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-27:0,,7.87,,659.5551147,,741945,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-27:0,,N/F,,N/F,,741945,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-26:0,,7.94,,628.5152588,,425751,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:0,,7.9,,645.5407104,,425751,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-26:0,,N/F,,N/F,,425751,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-29:1,,8.03,,690.5275879,,4519,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,N/F,,N/F,,4519,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-29:1,,N/F,,N/F,,4519,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-37:6,,8.06,,792.5715332,,1060,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:6,,N/F,,N/F,,1060,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-37:6,,N/F,,N/F,,1060,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:4,,8.01,,704.5460205,,62755,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:4,,8.01,,726.526001,,62755,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:4,,N/F,,N/F,,62755,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-26:0,,8.1,,639.4237671,,24074,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-26:0,,8.06,,656.4528809,,24074,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-26:0,,7.99,,661.4046631,,24074,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-31:1,,8.19,,713.605896,,1120,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:1,,N/F,,N/F,,1120,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-31:1,,N/F,,N/F,,1120,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-33:0,,8.14,,736.609375,,26996,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-33:0,,7.89,,748.6027222,,26996,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-33:0,,N/F,,N/F,,26996,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-33:0,,N/F,,N/F,,26996,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-33:0,,N/F,,N/F,,26996,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-33:0,,N/F,,N/F,,26996,Linear,0.000, ,N/F,,N/F,,,,,5
PDME-DAG-35:1,,8.33,,777.6152954,,1517,Linear,0.000, ,N/A,,N/A,,,,,2
PDME-DAG-35:1,,N/F,,N/F,,1517,Linear,0.000, ,N/F,,N/F,,,,,1
PDME-DAG-35:1,,N/F,,N/F,,1517,Linear,0.000, ,N/F,,N/F,,,,,3
C16PDME,,8.41,,720.5543823,,805461,Linear,0.000, ,N/A,,N/A,,,,,1
C16PDME,,8.39,,742.5374146,,805461,Linear,0.000, ,N/A,,N/A,,,,,3
C16PDME,,N/F,,N/F,,805461,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-30:0,,8.49,,692.5231934,,3688221,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-30:0,,8.43,,709.5471802,,3688221,Linear,0.000, ,N/A,,N/A,,,,,2
PDME-DAG-30:0,,8.49,,714.5046997,,3688221,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-32:2,,9.39,,730.5625,,5342,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-32:2,,N/F,,N/F,,5342,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-32:2,,N/F,,N/F,,5342,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:5,,9.48,,730.5643311,,9549,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:5,,9.47,,752.5458984,,9549,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-34:5,,N/F,,N/F,,9549,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:6,,9.56,,801.6315308,,595,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-38:6,,N/F,,N/F,,595,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-38:6,,N/F,,N/F,,595,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-38:0,,9.55,,796.7026367,,3273,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-38:0,,N/F,,N/F,,3273,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:0,,N/F,,N/F,,3273,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-40:10,,9.63,,812.557312,,4668,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-40:10,,N/F,,N/F,,4668,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-40:10,,N/F,,N/F,,4668,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:2,,9.51,,736.6062012,,436,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:2,,N/F,,N/F,,436,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:2,,N/F,,N/F,,436,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-34:2,,9.62,,730.5383911,,281652,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-34:2,,N/F,,N/F,,281652,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-34:2,,N/F,,N/F,,281652,Linear,0.000, ,N/F,,N/F,,,,,3
C16PA,,9.66,,688.4916992,,425,Linear,0.000, ,N/A,,N/A,,,,,1
C16PA,,N/F,,N/F,,425,Linear,0.000, ,N/F,,N/F,,,,,2
C16PA,,N/F,,N/F,,425,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-33:1,,9.65,,718.538208,,1925752,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-33:1,,9.64,,740.520874,,1925752,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-33:1,,N/F,,N/F,,1925752,Linear,0.000, ,N/F,,N/F,,,,,2
C16PME,,9.69,,706.5388184,,784031,Linear,0.000, ,N/A,,N/A,,,,,1
C16PME,,9.68,,728.520813,,784031,Linear,0.000, ,N/A,,N/A,,,,,2
C16PME,,N/F,,N/F,,784031,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PE,,9.72,,692.5229492,,847803,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PE,,9.71,,714.5048218,,847803,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PE,,9.7,,709.5461426,,847803,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-19:0,,9.62,,552.3865356,,1328,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-19:0,,N/F,,N/F,,1328,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-19:0,,N/F,,N/F,,1328,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-30:0,,9.76,,678.5073242,,3132076,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-30:0,,9.76,,700.489502,,3132076,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-30:0,,9.7,,695.5311279,,3132076,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-31:0,,9.72,,692.5229492,,822716,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-31:0,,9.71,,714.5048218,,822716,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-31:0,,9.7,,709.5461426,,822716,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:1,,9.85,,775.5479736,,55883,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:1,,9.88,,797.5311279,,55883,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:1,,N/F,,N/F,,55883,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-29:0,,9.83,,670.5621948,,357342,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-29:0,,9.8,,687.5869751,,357342,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-29:0,,N/F,,N/F,,357342,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-36:2,,9.85,,775.5479736,,55883,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:2,,9.88,,797.5311279,,55883,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:2,,N/F,,N/F,,55883,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-35:1,,9.9,,785.5322876,,127765,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:1,,9.91,,763.5488892,,127765,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:1,,N/F,,N/F,,127765,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-28:0,,9.89,,656.5466309,,359996,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-28:0,,9.85,,673.5718994,,359996,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-28:0,,N/F,,N/F,,359996,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-35:2,,9.88,,778.562439,,9456,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:2,,9.89,,761.5324097,,9456,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-35:2,,N/F,,N/F,,9456,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-34:2,,9.96,,764.5435181,,1576114,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:2,,9.95,,747.5169678,,1576114,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:2,,9.95,,769.4991455,,1576114,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:3,,9.95,,762.5253906,,7588,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:3,,9.85,,767.4824829,,7588,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:3,,N/F,,N/F,,7588,Linear,0.000, ,N/F,,N/F,,,,,2
C16-PG,,10,,745.4992065,,319956,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PG,,9.95,,762.5253906,,319956,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PG,,10,,767.480835,,319956,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-37:2,,9.9,,806.586792,,897,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-37:2,,N/F,,N/F,,897,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-37:2,,N/F,,N/F,,897,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-32:1,,9.99,,738.5316162,,156757,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:1,,10.04,,743.4849243,,156757,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-32:1,,N/F,,N/F,,156757,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DEG-37:0,,10.07,,774.59729,,5606,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DEG-37:0,,9.95,,779.5593872,,5606,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DEG-37:0,,N/F,,N/F,,5606,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-32:0,,10,,740.5438843,,953003,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:0,,10,,745.4992065,,953003,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:0,,10,,723.5175171,,953003,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-38:2,,9.95,,808.585083,,19184,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-38:2,,N/F,,N/F,,19184,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-38:2,,N/F,,N/F,,19184,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-33:1,,9.97,,752.543335,,4120552,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-33:1,,9.98,,735.5168457,,4120552,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-33:1,,9.97,,757.4985962,,4120552,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-31:0,,10.14,,798.5404053,,824,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-31:0,,N/F,,N/F,,824,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-31:0,,N/F,,N/F,,824,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-37:2,,10.08,,794.5667114,,1892,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-37:2,,N/F,,N/F,,1892,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-37:2,,N/F,,N/F,,1892,Linear,0.000, ,N/F,,N/F,,,,,2
PC-38:1,,10.22,,800.5257568,,609,Linear,0.000, ,N/A,,N/A,,,,,1
PC-38:1,,N/F,,N/F,,609,Linear,0.000, ,N/F,,N/F,,,,,2
PC-38:1,,N/F,,N/F,,609,Linear,0.000, ,N/F,,N/F,,,,,3
PE-AR,,10.38,,776.6896362,,639915,Linear,0.000, ,N/A,,N/A,,,,,1
PE-AR,,10.38,,798.6717529,,639915,Linear,0.000, ,N/A,,N/A,,,,,3
PE-AR,,N/F,,N/F,,639915,Linear,0.000, ,N/F,,N/F,,,,,2
C21-PC,,10.51,,874.7277832,,11248,Linear,0.000, ,N/A,,N/A,,,,,1
C21-PC,,N/F,,N/F,,11248,Linear,0.000, ,N/F,,N/F,,,,,2
C21-PC,,N/F,,N/F,,11248,Linear,0.000, ,N/F,,N/F,,,,,3
PC-38:6,,10.55,,823.59198,,3031,Linear,0.000, ,N/A,,N/A,,,,,2
PC-38:6,,N/F,,N/F,,3031,Linear,0.000, ,N/F,,N/F,,,,,1
PC-38:6,,N/F,,N/F,,3031,Linear,0.000, ,N/F,,N/F,,,,,3
PC-38:2,,10.6,,824.5192871,,50578,Linear,0.000, ,N/A,,N/A,,,,,1
PC-38:2,,N/F,,N/F,,50578,Linear,0.000, ,N/F,,N/F,,,,,2
PC-38:2,,N/F,,N/F,,50578,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-33:0,,10.53,,742.6185303,,1747070,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-33:0,,10.59,,764.6022339,,1747070,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-33:0,,10.54,,759.6491699,,1747070,Linear,0.000, ,N/A,,N/A,,,,,3
PC-44:12,,10.58,,878.567688,,868,Linear,0.000, ,N/A,,N/A,,,,,1
PC-44:12,,N/F,,N/F,,868,Linear,0.000, ,N/F,,N/F,,,,,2
PC-44:12,,N/F,,N/F,,868,Linear,0.000, ,N/F,,N/F,,,,,3
PC-42:11,,10.52,,852.5541992,,1715,Linear,0.000, ,N/A,,N/A,,,,,1
PC-42:11,,10.61,,869.5812988,,1715,Linear,0.000, ,N/A,,N/A,,,,,2
PC-42:11,,N/F,,N/F,,1715,Linear,0.000, ,N/F,,N/F,,,,,3
PC-40:10,,10.57,,826.536499,,33527,Linear,0.000, ,N/A,,N/A,,,,,1
PC-40:10,,N/F,,N/F,,33527,Linear,0.000, ,N/F,,N/F,,,,,2
PC-40:10,,N/F,,N/F,,33527,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DEG-38:2,,10.71,,792.6437988,,1457,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DEG-38:2,,N/F,,N/F,,1457,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DEG-38:2,,N/F,,N/F,,1457,Linear,0.000, ,N/F,,N/F,,,,,3
PC-32:0,,10.71,,734.569397,,1446994,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:0,,10.7,,756.5540161,,1446994,Linear,0.000, ,N/A,,N/A,,,,,2
