Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
C16PA,,9.57,,688.4859619,,445,Linear,0.000, ,N/A,,N/A,,,,,1
C16PA,,N/F,,N/F,,445,Linear,0.000, ,N/F,,N/F,,,,,2
C16PA,,N/F,,N/F,,445,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-33:1,,9.63,,718.5371094,,116154,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-33:1,,9.62,,740.5232544,,116154,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-33:1,,N/F,,N/F,,116154,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-30:0,,9.61,,684.5755615,,4186,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:0,,9.71,,701.6062622,,4186,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-30:0,,N/F,,N/F,,4186,Linear,0.000, ,N/F,,N/F,,,,,3
C16PME,,9.67,,706.5372925,,64345,Linear,0.000, ,N/A,,N/A,,,,,1
C16PME,,9.7,,728.5223999,,64345,Linear,0.000, ,N/A,,N/A,,,,,2
C16PME,,N/F,,N/F,,64345,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PE,,9.7,,692.5214233,,118468,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PE,,9.7,,714.5038452,,118468,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PE,,N/F,,N/F,,118468,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-30:0,,9.74,,678.5062256,,146982,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-30:0,,N/F,,N/F,,146982,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-30:0,,N/F,,N/F,,146982,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-30:1,,9.75,,682.5606079,,2820977,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:1,,9.79,,704.5454102,,2820977,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-30:1,,N/F,,N/F,,2820977,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-31:0,,9.7,,692.5214233,,118468,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-31:0,,9.7,,714.5038452,,118468,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-31:0,,N/F,,N/F,,118468,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-36:1,,9.87,,792.572998,,265212,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:1,,9.86,,775.5454102,,265212,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:1,,N/F,,N/F,,265212,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-29:0,,9.82,,670.56073,,4597119,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-29:0,,9.77,,687.5871582,,4597119,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-29:0,,N/F,,N/F,,4597119,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DEG-36:5,,9.84,,710.5509033,,1776,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DEG-36:5,,N/F,,N/F,,1776,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DEG-36:5,,N/F,,N/F,,1776,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-36:2,,9.87,,792.572998,,265212,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:2,,9.86,,775.5454102,,265212,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:2,,N/F,,N/F,,265212,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-29:4,,9.93,,678.4110718,,507,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-29:4,,N/F,,N/F,,507,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-29:4,,N/F,,N/F,,507,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-35:1,,9.88,,785.5314331,,193934,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:1,,9.91,,763.5465088,,193934,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:1,,9.9,,780.5733032,,193934,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-28:0,,9.86,,656.5448608,,8635585,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-28:0,,9.82,,673.5699463,,8635585,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-28:0,,N/F,,N/F,,8635585,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-35:2,,9.87,,778.5579834,,223013,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:2,,9.87,,783.5151367,,223013,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:2,,9.87,,761.5305176,,223013,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:2,,9.95,,764.5420532,,1033548,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:2,,9.95,,747.5150146,,1033548,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:2,,9.93,,769.4975586,,1033548,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:3,,9.95,,762.5280762,,8544,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:3,,9.95,,745.4979858,,8544,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:3,,N/F,,N/F,,8544,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PG,,9.99,,745.4956055,,40320,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PG,,9.95,,762.5280762,,40320,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PG,,10.02,,767.4775391,,40320,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-32:1,,9.97,,738.5262451,,1251668,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:1,,9.98,,721.4997559,,1251668,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:1,,9.97,,743.4829712,,1251668,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-32:0,,9.99,,740.541748,,315564,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:0,,9.99,,745.4956055,,315564,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:0,,9.99,,723.5140991,,315564,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-33:1,,9.97,,752.5418701,,2677670,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-33:1,,9.96,,735.5150146,,2677670,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-33:1,,9.96,,757.4970093,,2677670,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:5,,10.1,,769.4979858,,1225,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:5,,N/F,,N/F,,1225,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-36:5,,N/F,,N/F,,1225,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DEG-33:0,,10.06,,678.5762329,,1486,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DEG-33:0,,N/F,,N/F,,1486,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DEG-33:0,,N/F,,N/F,,1486,Linear,0.000, ,N/F,,N/F,,,,,3
SQ-DAG,,10.27,,834.5408936,,17861,Linear,0.000, ,N/A,,N/A,,,,,1
SQ-DAG,,10.24,,856.5204468,,17861,Linear,0.000, ,N/A,,N/A,,,,,3
SQ-DAG,,N/F,,N/F,,17861,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-36:2,,10.39,,758.5724487,,521,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-36:2,,N/F,,N/F,,521,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-36:2,,N/F,,N/F,,521,Linear,0.000, ,N/F,,N/F,,,,,3
PE-AR,,10.36,,776.6872559,,111740,Linear,0.000, ,N/A,,N/A,,,,,1
PE-AR,,N/F,,N/F,,111740,Linear,0.000, ,N/F,,N/F,,,,,2
PE-AR,,N/F,,N/F,,111740,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-32:1,,10.36,,810.5378418,,4236807,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-32:1,,10.36,,815.4941406,,4236807,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-32:1,,10.36,,793.5126343,,4236807,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-32:0,,10.4,,817.5092163,,129710,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-32:0,,N/F,,N/F,,129710,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-32:0,,N/F,,N/F,,129710,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-33:0,,10.51,,742.6164551,,346914,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-33:0,,10.55,,764.6048584,,346914,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-33:0,,10.49,,759.6422729,,346914,Linear,0.000, ,N/A,,N/A,,,,,3
PC-44:12,,10.49,,878.5714111,,12884,Linear,0.000, ,N/A,,N/A,,,,,1
PC-44:12,,N/F,,N/F,,12884,Linear,0.000, ,N/F,,N/F,,,,,2
PC-44:12,,N/F,,N/F,,12884,Linear,0.000, ,N/F,,N/F,,,,,3
PC-40:9,,10.58,,850.5332031,,16829,Linear,0.000, ,N/A,,N/A,,,,,1
PC-40:9,,N/F,,N/F,,16829,Linear,0.000, ,N/F,,N/F,,,,,2
PC-40:9,,N/F,,N/F,,16829,Linear,0.000, ,N/F,,N/F,,,,,3
PC-42:11,,10.5,,852.5499268,,7358,Linear,0.000, ,N/A,,N/A,,,,,1
PC-42:11,,N/F,,N/F,,7358,Linear,0.000, ,N/F,,N/F,,,,,2
PC-42:11,,N/F,,N/F,,7358,Linear,0.000, ,N/F,,N/F,,,,,3
PC-40:10,,10.62,,826.5349121,,57315,Linear,0.000, ,N/A,,N/A,,,,,1
PC-40:10,,10.62,,848.5186157,,57315,Linear,0.000, ,N/A,,N/A,,,,,3
PC-40:10,,N/F,,N/F,,57315,Linear,0.000, ,N/F,,N/F,,,,,2
PC-31:0,,10.66,,737.5767822,,13859,Linear,0.000, ,N/A,,N/A,,,,,3
PC-31:0,,N/F,,N/F,,13859,Linear,0.000, ,N/F,,N/F,,,,,1
PC-31:0,,N/F,,N/F,,13859,Linear,0.000, ,N/F,,N/F,,,,,2
PC-32:0,,10.68,,734.5680542,,1135317,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:0,,N/F,,N/F,,1135317,Linear,0.000, ,N/F,,N/F,,,,,2
PC-32:0,,N/F,,N/F,,1135317,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PC,,10.68,,734.5680542,,1135317,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PC,,N/F,,N/F,,1135317,Linear,0.000, ,N/F,,N/F,,,,,2
C16-PC,,N/F,,N/F,,1135317,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-32:0,,10.58,,745.633667,,6216,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-32:0,,10.62,,750.5872192,,6216,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-32:0,,N/F,,N/F,,6216,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-28:0,,10.65,,756.491272,,5114687,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-28:0,,10.64,,761.446167,,5114687,Linear,0.000, ,N/A,,N/A,,,,,2
