Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-30:1,,3.38,,718.5456543,,139841066,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:1,,3.39,,723.5001221,,139841066,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:1,,3.39,,701.5196533,,139841066,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-36:10,,3.35,,784.4984741,,1698630,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:10,,3.32,,767.4692383,,1698630,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:10,,3.35,,789.4578247,,1698630,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-28:0,,3.49,,692.5308838,,5963465,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-28:0,,3.48,,697.4874268,,5963465,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-28:0,,3.47,,675.5062866,,5963465,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-34:5,,3.59,,747.5074463,,7316,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-34:5,,N/F,,N/F,,7316,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-34:5,,N/F,,N/F,,7316,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-36:4,,3.54,,796.5967407,,75874,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:4,,3.48,,801.5506592,,75874,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-36:4,,N/F,,N/F,,75874,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-32:1,,3.55,,727.5352783,,4446,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-32:1,,N/F,,N/F,,4446,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-32:1,,N/F,,N/F,,4446,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-34:7,,3.51,,743.472229,,770,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-34:7,,N/F,,N/F,,770,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-34:7,,N/F,,N/F,,770,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-36:2,,3.58,,800.6270752,,1008527,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:2,,3.58,,805.5817871,,1008527,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:2,,N/F,,N/F,,1008527,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-37:3,,3.54,,814.6421509,,116271,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-37:3,,N/F,,N/F,,116271,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-37:3,,N/F,,N/F,,116271,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-32:2,,3.54,,747.5053101,,1413,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-32:2,,N/F,,N/F,,1413,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-32:2,,N/F,,N/F,,1413,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-33:0,,3.69,,765.5498657,,693,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-33:0,,N/F,,N/F,,693,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-33:0,,N/F,,N/F,,693,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-31:0,,3.7,,739.5355225,,645,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-31:0,,N/F,,N/F,,645,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-31:0,,N/F,,N/F,,645,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-32:0,,3.59,,751.5357666,,593,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-32:0,,N/F,,N/F,,593,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-32:0,,N/F,,N/F,,593,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-28:1,,3.63,,673.4904785,,544,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-28:1,,N/F,,N/F,,544,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-28:1,,N/F,,N/F,,544,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-30:2,,3.72,,699.5025024,,13335,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:2,,3.7,,721.4884644,,13335,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-30:2,,N/F,,N/F,,13335,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-30:3,,3.73,,697.4874268,,1365,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:3,,N/F,,N/F,,1365,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-30:3,,N/F,,N/F,,1365,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-30:0,,3.85,,720.5634766,,2265391,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:0,,3.85,,725.5193481,,2265391,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:0,,N/F,,N/F,,2265391,Linear,0.000, ,N/F,,N/F,,,,,3
Gly-dGly-DAG-13:2,,6.8,,607.293335,,342,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-dGly-DAG-13:2,,N/F,,N/F,,342,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-dGly-DAG-13:2,,N/F,,N/F,,342,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-40:1,,7.58,,822.7195435,,463711,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-40:1,,7.55,,839.7472534,,463711,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-40:1,,N/F,,N/F,,463711,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:2,,7.58,,784.609436,,23254,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:2,,N/F,,N/F,,23254,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:2,,N/F,,N/F,,23254,Linear,0.000, ,N/F,,N/F,,,,,3
1-GLC-CER,,7.52,,750.5874023,,1142,Linear,0.000, ,N/A,,N/A,,,,,3
1-GLC-CER,,N/F,,N/F,,1142,Linear,0.000, ,N/F,,N/F,,,,,1
1-GLC-CER,,N/F,,N/F,,1142,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:4,,7.62,,758.5942383,,227661,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:4,,7.6,,780.5784912,,227661,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:4,,N/F,,N/F,,227661,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-38:0,,7.61,,786.6257935,,159239,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:0,,7.59,,808.6100464,,159239,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:0,,7.61,,786.6257935,,159239,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-38:0,,7.68,,808.6040649,,159239,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-38:0,,N/F,,N/F,,159239,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-38:0,,N/F,,N/F,,159239,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-33:1,,7.66,,746.5921021,,4811190,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-33:1,,7.72,,724.6085205,,4811190,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-33:1,,N/F,,N/F,,4811190,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:2,,7.69,,736.6090088,,5705869,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:2,,7.69,,736.6090088,,5705869,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:2,,7.62,,758.5940552,,5705869,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:2,,N/F,,N/F,,5705869,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:2,,N/F,,N/F,,5705869,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:2,,N/F,,N/F,,5705869,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-38:5,,7.61,,786.6257935,,71288,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:5,,7.68,,808.6040649,,71288,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:5,,N/F,,N/F,,71288,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:1,,7.75,,710.5927124,,10059057,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:1,,7.69,,732.5778198,,10059057,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:1,,N/F,,N/F,,10059057,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:6,,7.68,,754.5615845,,61180,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:6,,7.68,,776.5420532,,61180,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:6,,N/F,,N/F,,61180,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS,,7.75,,712.6051025,,2514321,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS,,7.71,,734.5928345,,2514321,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS,,7.72,,729.633667,,2514321,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:4,,7.69,,732.5778198,,350327,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:4,,7.68,,754.5615845,,350327,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:4,,N/F,,N/F,,350327,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:1,,7.81,,682.5618286,,6122065,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:1,,7.75,,704.5463867,,6122065,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:1,,N/F,,N/F,,6122065,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:5,,7.66,,756.5784302,,202299,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:5,,7.78,,773.6015625,,202299,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:5,,7.78,,773.6015625,,202299,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-36:5,,7.78,,773.6015625,,202299,Linear,0.000, ,N/A,,N/A,,,,,8
DGTS-36:5,,N/F,,N/F,,202299,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:5,,N/F,,N/F,,202299,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-36:5,,N/F,,N/F,,202299,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-36:5,,N/F,,N/F,,202299,Linear,0.000, ,N/F,,N/F,,,,,7
DGTS-36:5,,N/F,,N/F,,202299,Linear,0.000, ,N/F,,N/F,,,,,9
DGTS-31:0,,7.78,,698.5919189,,3655678,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:0,,7.75,,715.617981,,3655678,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:0,,7.72,,720.5733032,,3655678,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:0,,7.85,,670.5617065,,8211332,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:0,,7.81,,687.5864868,,8211332,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:0,,7.81,,692.5465088,,8211332,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:0,,7.7,,740.6368408,,992767,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:0,,7.69,,757.6673584,,992767,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:0,,N/F,,N/F,,992767,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:0,,N/F,,N/F,,992767,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:0,,N/F,,N/F,,992767,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:0,,N/F,,N/F,,992767,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-34:1,,7.69,,738.6239624,,5138317,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:1,,7.66,,760.6091919,,5138317,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:1,,7.82,,755.654541,,5138317,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:1,,N/F,,N/F,,5138317,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:1,,N/F,,N/F,,5138317,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:1,,N/F,,N/F,,5138317,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-34:3,,7.71,,734.5928345,,421946,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:3,,N/F,,N/F,,421946,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:3,,N/F,,N/F,,421946,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-35:1,,7.79,,772.6030273,,28525,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-35:1,,N/F,,N/F,,28525,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-35:1,,N/F,,N/F,,28525,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:1,,7.85,,654.5310059,,1747426,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:1,,N/F,,N/F,,1747426,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:1,,N/F,,N/F,,1747426,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:0,,7.81,,684.576355,,5161502,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:0,,7.77,,706.5618896,,5161502,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:0,,7.78,,701.6022949,,5161502,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:3,,7.89,,760.6090088,,6235,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:3,,N/F,,N/F,,6235,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:3,,N/F,,N/F,,6235,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:6,,7.89,,750.5264893,,494,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:6,,N/F,,N/F,,494,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-34:6,,N/F,,N/F,,494,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:0,,7.88,,656.5463867,,8837096,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:0,,7.85,,673.5696411,,8837096,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:0,,7.84,,678.5308228,,8837096,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,7.83,,712.5144043,,15381,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:8,,7.81,,734.4991455,,15381,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,N/F,,N/F,,15381,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-27:0,,7.91,,642.5313721,,1187482,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-27:0,,7.88,,659.555481,,1187482,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-27:0,,7.9,,664.513916,,1187482,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:3,,7.96,,706.5651245,,2045,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:3,,7.9,,723.5910034,,2045,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:3,,7.91,,728.5459595,,2045,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-26:0,,7.95,,628.5158691,,732575,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:0,,7.92,,645.5393677,,732575,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-26:0,,7.86,,650.4990234,,732575,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,8.06,,690.5313721,,551,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,N/F,,N/F,,551,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-29:1,,N/F,,N/F,,551,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:4,,8,,704.5487671,,20644,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:4,,8.08,,721.5732422,,20644,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:4,,N/F,,N/F,,20644,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-26:0,,7.99,,656.4528809,,647,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-26:0,,N/F,,N/F,,647,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-26:0,,N/F,,N/F,,647,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-35:0,,8.06,,769.6681519,,7939,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-35:0,,N/F,,N/F,,7939,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-35:0,,N/F,,N/F,,7939,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-31:1,,8.2,,713.6068115,,10951,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:1,,N/F,,N/F,,10951,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-31:1,,N/F,,N/F,,10951,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-33:0,,8.14,,736.6084595,,3117,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-33:0,,7.82,,743.6542969,,3117,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-33:0,,N/F,,N/F,,3117,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-33:0,,N/F,,N/F,,3117,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-33:0,,N/F,,N/F,,3117,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-33:0,,N/F,,N/F,,3117,Linear,0.000, ,N/F,,N/F,,,,,6
C16PDME,,8.41,,720.5548096,,200643,Linear,0.000, ,N/A,,N/A,,,,,1
C16PDME,,8.42,,737.5770264,,200643,Linear,0.000, ,N/A,,N/A,,,,,2
C16PDME,,8.41,,742.5391846,,200643,Linear,0.000, ,N/A,,N/A,,,,,3
PDME-DAG-30:0,,8.49,,692.5239258,,1279535,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-30:0,,8.48,,709.5484009,,1279535,Linear,0.000, ,N/A,,N/A,,,,,2
PDME-DAG-30:0,,8.48,,714.5066528,,1279535,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-25:0,,8.99,,636.4841309,,362,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-25:0,,N/F,,N/F,,362,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-25:0,,N/F,,N/F,,362,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-32:2,,9.42,,730.559021,,294,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-32:2,,N/F,,N/F,,294,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-32:2,,N/F,,N/F,,294,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-33:1,,9.39,,724.6098633,,373,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-33:1,,N/F,,N/F,,373,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-33:1,,N/F,,N/F,,373,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:5,,9.52,,730.5649414,,721,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:5,,N/F,,N/F,,721,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:5,,N/F,,N/F,,721,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-36:2,,9.43,,786.6193237,,919058,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-36:2,,9.57,,764.640686,,919058,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-36:2,,N/F,,N/F,,919058,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-38:6,,9.43,,784.6101685,,525124,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-38:6,,9.56,,801.6312866,,525124,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-38:6,,9.51,,806.5891113,,525124,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-36:6,,9.51,,756.5785522,,192617,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-36:6,,N/F,,N/F,,192617,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-36:6,,N/F,,N/F,,192617,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-35:1,,9.59,,752.6403809,,209912,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-35:1,,9.58,,774.6256714,,209912,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-35:1,,N/F,,N/F,,209912,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:5,,9.47,,786.6220703,,23826,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-38:5,,N/F,,N/F,,23826,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:5,,N/F,,N/F,,23826,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-42:11,,9.55,,830.5950928,,1266,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-42:11,,N/F,,N/F,,1266,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-42:11,,N/F,,N/F,,1266,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-39:0,,9.49,,810.7172241,,10743,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-39:0,,N/F,,N/F,,10743,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-39:0,,N/F,,N/F,,10743,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-40:10,,9.59,,812.5562744,,40654,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-40:10,,N/F,,N/F,,40654,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-40:10,,N/F,,N/F,,40654,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:1,,9.59,,760.6086426,,1166,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:1,,N/F,,N/F,,1166,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:1,,N/F,,N/F,,1166,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-21:0,,9.59,,580.418457,,1085,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-21:0,,N/F,,N/F,,1085,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-21:0,,N/F,,N/F,,1085,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:2,,9.63,,736.6091309,,481506,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:2,,9.62,,758.5933838,,481506,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-34:2,,N/F,,N/F,,481506,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-34:2,,9.56,,730.5390015,,494374,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-34:2,,9.58,,752.519165,,494374,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-34:2,,N/F,,N/F,,494374,Linear,0.000, ,N/F,,N/F,,,,,2
C16PA,,9.62,,688.4920654,,4667,Linear,0.000, ,N/A,,N/A,,,,,1
C16PA,,N/F,,N/F,,4667,Linear,0.000, ,N/F,,N/F,,,,,2
C16PA,,N/F,,N/F,,4667,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:4,,9.61,,732.578064,,265440,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:4,,N/F,,N/F,,265440,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:4,,N/F,,N/F,,265440,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-33:1,,9.62,,718.538269,,337462,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-33:1,,9.57,,735.565918,,337462,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-33:1,,9.62,,740.5233765,,337462,Linear,0.000, ,N/A,,N/A,,,,,3
C16PME,,9.68,,706.5377808,,246648,Linear,0.000, ,N/A,,N/A,,,,,1
C16PME,,9.59,,728.522522,,246648,Linear,0.000, ,N/A,,N/A,,,,,2
C16PME,,N/F,,N/F,,246648,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PE,,9.71,,692.5230103,,398244,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PE,,9.7,,714.5048828,,398244,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PE,,N/F,,N/F,,398244,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-30:0,,9.77,,678.506958,,1182827,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-30:0,,9.77,,700.4894409,,1182827,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-30:0,,9.7,,695.5343628,,1182827,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-30:1,,9.78,,682.5617676,,8206983,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:1,,9.74,,704.5470581,,8206983,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-30:1,,N/F,,N/F,,8206983,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-31:0,,9.71,,692.5230103,,396970,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-31:0,,9.7,,714.5048828,,396970,Linear,0.000, ,N/A,,N/A,,,,,2
