Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-36:0,,9.9,,809.6112671,,311388,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-36:0,,18.05,,787.6329956,,311388,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-36:0,,3.56,,804.6547241,,311388,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-36:0,,18.05,,787.6329956,,311388,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-36:0,,3.56,,804.6547241,,311388,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-36:0,,18.05,,787.6329956,,311388,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-36:0,,3.56,,804.6547241,,311388,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-36:4,,1.19,,796.5926514,,475286,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:4,,9.92,,779.5643311,,475286,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:4,,7.77,,801.5447388,,475286,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:2,,2.39,,716.5317993,,1882050,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:2,,2.45,,699.5057373,,1882050,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:2,,7.23,,721.4840698,,1882050,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-35:3,,1.29,,700.5609741,,333517,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-35:3,,9.88,,717.5889282,,333517,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-35:3,,9.88,,722.5437622,,333517,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-30:0,,1.76,,658.5122681,,5868480,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-30:0,,1.76,,658.5122681,,5868480,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-30:0,,9.8,,636.5333862,,5868480,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-30:0,,9.8,,636.5333862,,5868480,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PE-DEG-30:0,,1.02,,653.5560913,,5868480,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PE-DEG-30:0,,1.02,,653.5560913,,5868480,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
PE-DEG-24:3,,3.32,,563.4171143,,2358508,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-24:3,,3.32,,563.4171143,,2358508,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-24:3,,11.88,,546.3927002,,2358508,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-24:3,,1.26,,568.371582,,2358508,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PE-DEG-24:3,,11.88,,546.3927002,,2358508,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PE-DEG-24:3,,1.26,,568.371582,,2358508,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:1,,3.42,,718.5462646,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:1,,3.42,,718.5462646,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:1,,3.42,,718.5462646,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:1,,3.42,,718.5462646,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:1,,3.42,,718.5462646,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:1,,3.42,,718.5462646,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:1,,3.42,,718.5462646,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:1,,3.43,,701.5189209,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:1,,3.42,,723.5012207,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-30:1,,3.43,,701.5189209,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
