Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
Gly-dGly-DAG-15:2,,N/F,,N/F,,1200,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-40:1,,7.57,,822.7158813,,2405847,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-40:1,,N/F,,N/F,,2405847,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-40:1,,N/F,,N/F,,2405847,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:2,,7.63,,784.6047363,,7832992,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:2,,7.55,,762.6206665,,7832992,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:2,,7.6,,779.6543579,,7832992,Linear,0.000, ,N/A,,N/A,,,,,3
Gly-Cer-21:6,,7.61,,564.3550415,,7682,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-Cer-21:6,,N/F,,N/F,,7682,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-Cer-21:6,,N/F,,N/F,,7682,Linear,0.000, ,N/F,,N/F,,,,,3
1-GLC-CER,,7.53,,750.5887451,,12621,Linear,0.000, ,N/A,,N/A,,,,,3
1-GLC-CER,,N/F,,N/F,,12621,Linear,0.000, ,N/F,,N/F,,,,,1
1-GLC-CER,,N/F,,N/F,,12621,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:4,,7.64,,758.5892334,,24197581,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:4,,7.64,,780.5731812,,24197581,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:4,,7.65,,775.623291,,24197581,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:0,,7.6,,786.6206665,,4410537,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:0,,7.57,,808.6066284,,4410537,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:0,,7.6,,786.6206665,,4410537,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-38:0,,N/F,,N/F,,4410537,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-38:0,,N/F,,N/F,,4410537,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-38:0,,N/F,,N/F,,4410537,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-33:1,,7.67,,746.5899048,,7065589,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-33:1,,7.72,,724.6054688,,7065589,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-33:1,,7.7,,741.6358643,,7065589,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:2,,7.68,,736.6054688,,58231131,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:2,,7.65,,758.5888672,,58231131,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:2,,7.67,,753.6383667,,58231131,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:2,,7.81,,758.5886841,,58231131,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-34:2,,N/F,,N/F,,58231131,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:2,,N/F,,N/F,,58231131,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-38:5,,7.6,,786.6206665,,1996667,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:5,,N/F,,N/F,,1996667,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-38:5,,N/F,,N/F,,1996667,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-32:1,,7.75,,710.5897217,,56398265,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:1,,7.69,,732.574707,,56398265,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:1,,7.73,,727.6228027,,56398265,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:5,,7.67,,772.6065063,,3234,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:5,,N/F,,N/F,,3234,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-37:5,,N/F,,N/F,,3234,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:6,,7.69,,754.5579834,,16355377,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:6,,7.66,,771.5903931,,16355377,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:6,,N/F,,N/F,,16355377,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS,,7.77,,712.605896,,26550694,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS,,7.69,,734.5891724,,26550694,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS,,N/F,,N/F,,26550694,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:4,,7.69,,732.574707,,62906594,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:4,,7.69,,754.5579834,,62906594,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:4,,7.71,,749.6069336,,62906594,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-30:1,,7.79,,682.5601807,,21350906,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:1,,7.74,,704.5432739,,21350906,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:1,,7.72,,699.5910034,,21350906,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:5,,7.67,,756.5739136,,65072216,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:5,,7.83,,756.5792847,,65072216,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:5,,7.67,,756.5739136,,65072216,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-36:5,,N/F,,N/F,,65072216,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:5,,N/F,,N/F,,65072216,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-36:5,,N/F,,N/F,,65072216,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-36:5,,N/F,,N/F,,65072216,Linear,0.000, ,N/F,,N/F,,,,,7
DGTS-36:5,,N/F,,N/F,,65072216,Linear,0.000, ,N/F,,N/F,,,,,8
DGTS-36:5,,N/F,,N/F,,65072216,Linear,0.000, ,N/F,,N/F,,,,,9
DGTS-31:0,,7.79,,698.5911865,,3343522,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:0,,7.76,,715.6185913,,3343522,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:0,,7.72,,720.572998,,3343522,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:0,,7.85,,670.5614014,,2874960,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:0,,7.83,,687.5860596,,2874960,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:0,,7.79,,692.5450439,,2874960,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:0,,7.81,,740.6363525,,12729,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:0,,N/F,,N/F,,12729,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:0,,N/F,,N/F,,12729,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:0,,N/F,,N/F,,12729,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:0,,N/F,,N/F,,12729,Linear,0.000, ,N/F,,N/F,,,,,5
DGTS-34:0,,N/F,,N/F,,12729,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-34:1,,7.73,,738.6207275,,109146146,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:1,,7.62,,760.6054688,,109146146,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:1,,7.66,,738.6207886,,109146146,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:1,,7.57,,755.6544189,,109146146,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:1,,7.69,,755.6539917,,109146146,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:1,,N/F,,N/F,,109146146,Linear,0.000, ,N/F,,N/F,,,,,6
DGTS-34:3,,7.73,,734.5893555,,2683713,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:3,,7.69,,751.6227417,,2683713,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:3,,7.85,,756.5782471,,2683713,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-35:1,,7.75,,767.6546021,,23736,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-35:1,,N/F,,N/F,,23736,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-35:1,,N/F,,N/F,,23736,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-28:1,,7.83,,654.5299683,,6318451,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:1,,7.8,,676.5134888,,6318451,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:1,,N/F,,N/F,,6318451,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:0,,7.82,,684.5761719,,12648635,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:0,,7.74,,706.5583496,,12648635,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:0,,7.78,,701.6004639,,12648635,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:3,,7.81,,782.5892944,,1860,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:3,,N/F,,N/F,,1860,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-36:3,,N/F,,N/F,,1860,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:5,,7.87,,752.5462036,,12599,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:5,,N/F,,N/F,,12599,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-34:5,,N/F,,N/F,,12599,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:6,,7.78,,745.5739746,,1889,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:6,,N/F,,N/F,,1889,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-34:6,,N/F,,N/F,,1889,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-28:0,,7.88,,656.5458984,,16031366,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:0,,7.85,,673.5709229,,16031366,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:0,,7.8,,678.5289307,,16031366,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-26:2,,7.97,,624.4844971,,111887,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:2,,7.89,,646.4682617,,111887,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-26:2,,N/F,,N/F,,111887,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:2,,7.84,,730.5593872,,52074,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:2,,N/F,,N/F,,52074,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-32:2,,N/F,,N/F,,52074,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-27:0,,7.92,,642.5311279,,3895402,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-27:0,,7.88,,659.5549927,,3895402,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-27:0,,7.85,,664.5129395,,3895402,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:3,,7.85,,723.5916748,,44029,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:3,,7.94,,728.5453491,,44029,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:3,,N/F,,N/F,,44029,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-26:0,,7.95,,628.5158691,,3410469,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:0,,7.92,,645.5404053,,3410469,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-26:0,,7.89,,650.4991455,,3410469,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,8.07,,690.5303955,,2436,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,N/F,,N/F,,2436,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-29:1,,N/F,,N/F,,2436,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-26:0,,8.01,,639.4232788,,762,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-26:0,,N/F,,N/F,,762,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-26:0,,N/F,,N/F,,762,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-35:0,,8.09,,769.6678467,,3665,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-35:0,,N/F,,N/F,,3665,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-35:0,,N/F,,N/F,,3665,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-31:1,,8.2,,713.6049194,,3020,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:1,,N/F,,N/F,,3020,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-31:1,,N/F,,N/F,,3020,Linear,0.000, ,N/F,,N/F,,,,,3
PDME-DAG-35:1,,8.32,,760.5823975,,8916,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-35:1,,N/F,,N/F,,8916,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-35:1,,N/F,,N/F,,8916,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-25:0,,8.27,,636.4835205,,450,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-25:0,,N/F,,N/F,,450,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-25:0,,N/F,,N/F,,450,Linear,0.000, ,N/F,,N/F,,,,,2
C16PDME,,8.34,,737.5774536,,38158,Linear,0.000, ,N/A,,N/A,,,,,2
C16PDME,,N/F,,N/F,,38158,Linear,0.000, ,N/F,,N/F,,,,,1
C16PDME,,N/F,,N/F,,38158,Linear,0.000, ,N/F,,N/F,,,,,3
PDME-DAG-30:0,,8.5,,692.5245972,,179102,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-30:0,,8.42,,709.5472412,,179102,Linear,0.000, ,N/A,,N/A,,,,,2
PDME-DAG-30:0,,N/F,,N/F,,179102,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-25:0,,8.96,,631.5281982,,2238,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-25:0,,9.04,,636.4829102,,2238,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-25:0,,N/F,,N/F,,2238,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-32:2,,9.41,,708.5762329,,1053,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-32:2,,N/F,,N/F,,1053,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-32:2,,N/F,,N/F,,1053,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-33:1,,9.42,,724.6079102,,1011,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-33:1,,N/F,,N/F,,1011,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-33:1,,N/F,,N/F,,1011,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-36:2,,9.44,,786.6196289,,570696,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-36:2,,9.58,,764.6415405,,570696,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-36:2,,N/F,,N/F,,570696,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-38:6,,9.44,,784.6102905,,618502,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-38:6,,N/F,,N/F,,618502,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:6,,N/F,,N/F,,618502,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-36:6,,9.53,,756.5791626,,688405,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-36:6,,9.46,,773.6072998,,688405,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-36:6,,9.49,,778.5602417,,688405,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-35:1,,9.49,,774.6256714,,4427,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-35:1,,N/F,,N/F,,4427,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-35:1,,N/F,,N/F,,4427,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:5,,9.46,,786.6209717,,53875,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-38:5,,N/F,,N/F,,53875,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:5,,N/F,,N/F,,53875,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-44:11,,9.45,,858.6201172,,3069,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-44:11,,9.56,,880.6025391,,3069,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-44:11,,N/F,,N/F,,3069,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:0,,9.55,,796.7039795,,34583,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-38:0,,N/F,,N/F,,34583,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-38:0,,N/F,,N/F,,34583,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-39:0,,9.47,,810.7211914,,592,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-39:0,,N/F,,N/F,,592,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-39:0,,N/F,,N/F,,592,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:1,,9.53,,760.6091309,,40427,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:1,,N/F,,N/F,,40427,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:1,,N/F,,N/F,,40427,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-34:1,,9.6,,767.4805908,,549,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:1,,N/F,,N/F,,549,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-34:1,,N/F,,N/F,,549,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-21:0,,9.49,,580.4158936,,618,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-21:0,,N/F,,N/F,,618,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-21:0,,N/F,,N/F,,618,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:2,,9.65,,736.6101685,,536708,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:2,,9.65,,758.59198,,536708,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-34:2,,N/F,,N/F,,536708,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-34:2,,9.57,,730.5393066,,60650,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-34:2,,N/F,,N/F,,60650,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-34:2,,N/F,,N/F,,60650,Linear,0.000, ,N/F,,N/F,,,,,3
C16PA,,9.66,,671.4589844,,492,Linear,0.000, ,N/A,,N/A,,,,,2
C16PA,,N/F,,N/F,,492,Linear,0.000, ,N/F,,N/F,,,,,1
C16PA,,N/F,,N/F,,492,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:4,,9.63,,732.5792847,,774345,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:4,,9.58,,754.5621338,,774345,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-34:4,,N/F,,N/F,,774345,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-33:1,,9.65,,718.5390625,,79479,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-33:1,,9.55,,735.5620728,,79479,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-33:1,,N/F,,N/F,,79479,Linear,0.000, ,N/F,,N/F,,,,,3
C16PME,,9.66,,706.5371094,,19375,Linear,0.000, ,N/A,,N/A,,,,,1
C16PME,,N/F,,N/F,,19375,Linear,0.000, ,N/F,,N/F,,,,,2
C16PME,,N/F,,N/F,,19375,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PE,,9.73,,692.5237427,,122615,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PE,,9.6,,709.5455322,,122615,Linear,0.000, ,N/A,,N/A,,,,,3
C16-PE,,N/F,,N/F,,122615,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-19:0,,9.59,,552.3895874,,1158,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-19:0,,N/F,,N/F,,1158,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-19:0,,N/F,,N/F,,1158,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-30:0,,9.76,,678.5078735,,188216,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-30:0,,9.74,,700.4921875,,188216,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-30:0,,N/F,,N/F,,188216,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-30:1,,9.79,,682.5628052,,2153720,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:1,,N/F,,N/F,,2153720,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-30:1,,N/F,,N/F,,2153720,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-31:0,,9.73,,692.5237427,,122163,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-31:0,,N/F,,N/F,,122163,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-31:0,,N/F,,N/F,,122163,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-36:1,,9.9,,792.5734253,,4260015,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:1,,9.84,,775.5483398,,4260015,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:1,,9.81,,797.5305176,,4260015,Linear,0.000, ,N/A,,N/A,,,,,3
