Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-36:0,,4.53,,809.6130981,,6007621,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-36:0,,7.61,,787.628479,,6007621,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-36:0,,4.52,,804.6571045,,6007621,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-36:0,,7.61,,787.628479,,6007621,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-36:0,,4.52,,804.6571045,,6007621,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-36:0,,7.61,,787.628479,,6007621,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-36:0,,4.52,,804.6571045,,6007621,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-36:4,,8.52,,796.5946655,,295325,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:4,,11.01,,779.5633545,,295325,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:4,,10.41,,801.5458374,,295325,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:2,,3.43,,716.5300903,,12575920,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:2,,4.89,,699.5058594,,12575920,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:2,,3.43,,721.4854736,,12575920,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-35:3,,1.23,,700.5615234,,120634,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-35:3,,11.69,,717.5915527,,120634,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-35:3,,9.11,,722.5491943,,120634,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-30:0,,1.75,,658.5123901,,1765849,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-30:0,,1.75,,658.5123901,,1765849,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-30:0,,34.76,,636.5317993,,1765849,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-30:0,,34.76,,636.5317993,,1765849,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PE-DEG-30:0,,1.1,,653.5562134,,1765849,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PE-DEG-30:0,,1.1,,653.5562134,,1765849,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
PE-DEG-24:3,,13.07,,563.4160156,,643645,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-24:3,,13.07,,563.4160156,,643645,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-24:3,,2.86,,546.3897705,,643645,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-24:3,,12.29,,568.3759766,,643645,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PE-DEG-24:3,,2.86,,546.3897705,,643645,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PE-DEG-24:3,,12.29,,568.3759766,,643645,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:1,,3.39,,718.5454712,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:1,,3.39,,718.5454712,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:1,,3.39,,718.5454712,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:1,,3.39,,718.5454712,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:1,,3.39,,718.5454712,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:1,,3.39,,718.5454712,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:1,,3.39,,718.5454712,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:1,,3.37,,701.519043,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:1,,3.38,,723.4992676,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-30:1,,3.37,,701.519043,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-30:1,,3.38,,723.4992676,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-30:1,,3.37,,701.519043,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-30:1,,3.38,,723.4992676,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-30:1,,3.37,,701.519043,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-30:1,,3.38,,723.4992676,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-30:1,,3.37,,701.519043,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-30:1,,3.38,,723.4992676,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-30:1,,3.37,,701.519043,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:1,,3.38,,723.4992676,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,19
MGDG-30:1,,3.37,,701.519043,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,20
MGDG-30:1,,3.38,,723.4992676,,1295757982,Linear,0.000, ,N/A,ng,N/A,ng,,,,21
MGDG-28:0,,3.49,,692.5300903,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:0,,3.49,,692.5300903,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:0,,3.49,,692.5300903,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:0,,3.49,,692.5300903,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:0,,3.49,,692.5300903,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:0,,3.49,,692.5300903,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:0,,3.49,,697.4859619,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:0,,3.49,,697.4859619,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:0,,3.49,,697.4859619,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:0,,3.49,,697.4859619,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:0,,3.49,,697.4859619,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:0,,3.49,,697.4859619,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-28:0,,3.49,,675.5041504,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-28:0,,3.49,,675.5041504,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-28:0,,3.49,,675.5041504,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-28:0,,3.49,,675.5041504,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-28:0,,3.49,,675.5041504,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-28:0,,3.49,,675.5041504,,91116536,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:0,,3.85,,725.5187378,,23248997,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:0,,3.85,,725.5187378,,23248997,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:0,,3.85,,725.5187378,,23248997,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:0,,3.85,,720.5634766,,23248997,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:0,,3.85,,720.5634766,,23248997,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:0,,3.85,,720.5634766,,23248997,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:0,,7.77,,703.5343628,,23248997,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:0,,7.77,,703.5343628,,23248997,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:0,,7.77,,703.5343628,,23248997,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,3.5,,695.4702148,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:1,,3.5,,695.4702148,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:1,,3.5,,695.4702148,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:1,,3.5,,695.4702148,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:1,,3.5,,673.4890137,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:1,,3.5,,673.4890137,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:1,,3.5,,673.4890137,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:1,,3.5,,673.4890137,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:1,,3.5,,690.5151367,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,3.5,,690.5151367,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:1,,3.5,,690.5151367,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:1,,3.5,,690.5151367,,40135149,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,1.29,,641.4205322,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-24:0,,1.29,,641.4205322,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-24:0,,1.29,,641.4205322,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-24:0,,1.29,,641.4205322,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-24:0,,1.29,,641.4205322,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-24:0,,1.29,,641.4205322,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-24:0,,1.1,,619.4401245,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-24:0,,1.1,,636.4710693,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-24:0,,1.1,,619.4401245,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-24:0,,1.1,,636.4710693,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-24:0,,1.1,,619.4401245,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-24:0,,1.1,,636.4710693,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,1.1,,619.4401245,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-24:0,,1.1,,636.4710693,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-24:0,,1.1,,619.4401245,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-24:0,,1.1,,636.4710693,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-24:0,,1.1,,619.4401245,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-24:0,,1.1,,636.4710693,,64035,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-34:1,,0.92,,772.5908813,,1109646,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-34:1,,7.42,,777.5463867,,1109646,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-34:1,,7.68,,755.5638428,,1109646,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-28:0,,8.26,,630.4853516,,288789,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-28:0,,5.66,,608.4983521,,288789,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-28:0,,1.01,,625.5250854,,288789,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PC-DEG-26:0,,1.43,,644.4050293,,607830,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PC-DEG-26:0,,1.43,,644.4050293,,607830,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PC-DEG-26:0,,6.61,,639.447937,,607830,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PC-DEG-26:0,,6.61,,639.447937,,607830,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PC-DEG-26:0,,6.48,,622.420166,,607830,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PC-DEG-26:0,,6.48,,622.420166,,607830,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-36:5,,20.81,,794.5752563,,245641,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:5,,3.48,,777.5532227,,245641,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:5,,20.68,,799.5307007,,245641,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-37:0,,10.58,,774.6016846,,786875,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-37:0,,8.18,,779.5530396,,786875,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-37:0,,1.2,,757.5725098,,786875,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-38:2,,20.34,,792.6495361,,2439310,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-38:2,,20.34,,797.6046143,,2439310,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-38:2,,3.98,,775.6195679,,2439310,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
,,,,,,,,,,,,,,,,,
