Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
PE-DEG-24:3,,3.59,,546.3936157,,632423,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PE-DEG-24:3,,12.29,,568.3758545,,632423,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:1,,3.41,,718.5436401,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:1,,3.41,,718.5436401,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:1,,3.41,,718.5436401,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:1,,3.41,,718.5436401,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:1,,3.41,,718.5436401,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:1,,3.41,,718.5436401,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:1,,3.41,,718.5436401,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:1,,3.4,,701.5179443,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:1,,3.38,,723.4981689,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-30:1,,3.4,,701.5179443,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-30:1,,3.38,,723.4981689,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-30:1,,3.4,,701.5179443,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-30:1,,3.38,,723.4981689,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-30:1,,3.4,,701.5179443,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-30:1,,3.38,,723.4981689,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-30:1,,3.4,,701.5179443,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-30:1,,3.38,,723.4981689,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-30:1,,3.4,,701.5179443,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:1,,3.38,,723.4981689,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,19
MGDG-30:1,,3.4,,701.5179443,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,20
MGDG-30:1,,3.38,,723.4981689,,1629547781,Linear,0.000, ,N/A,ng,N/A,ng,,,,21
MGDG-28:0,,3.51,,692.5275879,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:0,,3.51,,692.5275879,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:0,,3.51,,692.5275879,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:0,,3.51,,692.5275879,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:0,,3.51,,692.5275879,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:0,,3.51,,692.5275879,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:0,,3.45,,697.4831543,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:0,,3.45,,697.4831543,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:0,,3.45,,697.4831543,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:0,,3.45,,697.4831543,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:0,,3.45,,697.4831543,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:0,,3.45,,697.4831543,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-28:0,,3.52,,675.5010376,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-28:0,,3.52,,675.5010376,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-28:0,,3.52,,675.5010376,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-28:0,,3.52,,675.5010376,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-28:0,,3.52,,675.5010376,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-28:0,,3.52,,675.5010376,,189498049,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:0,,4.81,,725.519165,,6180182,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:0,,4.81,,725.519165,,6180182,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:0,,4.81,,725.519165,,6180182,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:0,,3.84,,720.5609741,,6180182,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:0,,3.84,,720.5609741,,6180182,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:0,,3.84,,720.5609741,,6180182,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:0,,0.62,,703.5327148,,6180182,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:0,,0.62,,703.5327148,,6180182,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:0,,0.62,,703.5327148,,6180182,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,3.52,,695.4680176,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:1,,3.52,,695.4680176,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:1,,3.52,,695.4680176,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:1,,3.52,,695.4680176,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:1,,3.52,,673.4880371,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:1,,3.52,,673.4880371,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:1,,3.52,,673.4880371,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:1,,3.52,,673.4880371,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:1,,3.52,,690.5123901,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,3.52,,690.5123901,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:1,,3.52,,690.5123901,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:1,,3.52,,690.5123901,,110046188,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,3.44,,641.4239502,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-24:0,,3.44,,641.4239502,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-24:0,,3.44,,641.4239502,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-24:0,,3.44,,641.4239502,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-24:0,,3.44,,641.4239502,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-24:0,,3.44,,641.4239502,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-24:0,,5.93,,619.4412842,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-24:0,,1.81,,636.4650879,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-24:0,,5.93,,619.4412842,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-24:0,,1.81,,636.4650879,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-24:0,,5.93,,619.4412842,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-24:0,,1.81,,636.4650879,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,5.93,,619.4412842,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-24:0,,1.81,,636.4650879,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-24:0,,5.93,,619.4412842,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-24:0,,1.81,,636.4650879,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-24:0,,5.93,,619.4412842,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-24:0,,1.81,,636.4650879,,1748540,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-34:1,,0.92,,772.5914917,,7639124,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-34:1,,7.36,,777.5458374,,7639124,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-34:1,,1.44,,755.5654297,,7639124,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-28:0,,1.81,,630.4812012,,63227,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-28:0,,5.67,,608.5023804,,63227,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-28:0,,28.86,,625.5253906,,63227,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PC-DEG-26:0,,9.26,,644.4081421,,9156727,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PC-DEG-26:0,,9.26,,644.4081421,,9156727,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PC-DEG-26:0,,6.33,,639.4490356,,9156727,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PC-DEG-26:0,,6.33,,639.4490356,,9156727,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PC-DEG-26:0,,3.13,,622.4222412,,9156727,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PC-DEG-26:0,,3.13,,622.4222412,,9156727,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-36:5,,0.92,,794.5750122,,229682,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:5,,3.48,,777.5546265,,229682,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:5,,10.51,,799.5362549,,229682,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-37:0,,18.59,,774.5969849,,129093,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-37:0,,7.26,,779.5534058,,129093,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-37:0,,18.64,,757.5755005,,129093,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-38:2,,20.6,,792.6494751,,25143,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-38:2,,20.64,,797.6069336,,25143,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-38:2,,1.77,,775.6224976,,25143,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
,,,,,,,,,,,,,,,,,
