Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-37:3,,0.91,,814.6383667,,2455868,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-37:3,,1.98,,819.5941772,,2455868,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-37:3,,9.91,,797.6105957,,2455868,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-27:2,,1.09,,676.4998779,,752246,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-27:2,,1.21,,681.4539185,,752246,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-27:2,,28.91,,659.4752808,,752246,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-36:0,,1.04,,809.6152344,,157934,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:0,,1.04,,809.6152344,,157934,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:0,,1.04,,809.6152344,,157934,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-36:0,,26.41,,787.6303711,,157934,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-36:0,,1.07,,804.6570435,,157934,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-36:0,,26.41,,787.6303711,,157934,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-36:0,,1.07,,804.6570435,,157934,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-36:0,,26.41,,787.6303711,,157934,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-36:0,,1.07,,804.6570435,,157934,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-36:4,,1.21,,796.5968018,,235216,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:4,,1.87,,779.5691528,,235216,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:4,,7.69,,801.5476685,,235216,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:2,,1.21,,716.5319824,,2538942,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:2,,1.21,,699.5065308,,2538942,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:2,,7.49,,721.4887085,,2538942,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-35:3,,1.23,,700.5634766,,178276,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-35:3,,28.27,,717.590271,,178276,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-35:3,,9.84,,722.5426025,,178276,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-30:0,,1.76,,658.5126953,,3734886,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-30:0,,1.76,,658.5126953,,3734886,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-30:0,,9.81,,636.5333862,,3734886,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-30:0,,9.81,,636.5333862,,3734886,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PE-DEG-30:0,,1,,653.5595093,,3734886,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PE-DEG-30:0,,1,,653.5595093,,3734886,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
PE-DEG-24:3,,3.41,,563.4160156,,299225,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-24:3,,3.41,,563.4160156,,299225,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-24:3,,8.99,,546.392334,,299225,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-24:3,,9.02,,568.3757324,,299225,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PE-DEG-24:3,,8.99,,546.392334,,299225,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PE-DEG-24:3,,9.02,,568.3757324,,299225,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:1,,3.41,,718.5454712,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:1,,3.41,,718.5454712,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:1,,3.41,,718.5454712,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:1,,3.41,,718.5454712,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:1,,3.41,,718.5454712,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:1,,3.41,,718.5454712,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:1,,3.41,,718.5454712,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:1,,7.81,,701.5227661,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:1,,1.21,,723.5036011,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-30:1,,7.81,,701.5227661,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-30:1,,1.21,,723.5036011,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-30:1,,7.81,,701.5227661,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-30:1,,1.21,,723.5036011,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-30:1,,7.81,,701.5227661,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-30:1,,1.21,,723.5036011,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-30:1,,7.81,,701.5227661,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-30:1,,1.21,,723.5036011,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-30:1,,7.81,,701.5227661,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:1,,1.21,,723.5036011,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,19
MGDG-30:1,,7.81,,701.5227661,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,20
MGDG-30:1,,1.21,,723.5036011,,4369208,Linear,0.000, ,N/A,ng,N/A,ng,,,,21
MGDG-28:0,,3.49,,692.5289307,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:0,,3.49,,692.5289307,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:0,,3.49,,692.5289307,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:0,,3.49,,692.5289307,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:0,,3.49,,692.5289307,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:0,,3.49,,692.5289307,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:0,,3.49,,697.4852905,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:0,,3.49,,697.4852905,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:0,,3.49,,697.4852905,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:0,,3.49,,697.4852905,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:0,,3.49,,697.4852905,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:0,,3.49,,697.4852905,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-28:0,,3.49,,675.5038452,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-28:0,,3.49,,675.5038452,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-28:0,,3.49,,675.5038452,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-28:0,,3.49,,675.5038452,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-28:0,,3.49,,675.5038452,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-28:0,,3.49,,675.5038452,,68277541,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:0,,6.92,,725.5206299,,119133319,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:0,,6.92,,725.5206299,,119133319,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:0,,6.92,,725.5206299,,119133319,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:0,,3.39,,720.5620728,,119133319,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:0,,3.39,,720.5620728,,119133319,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:0,,3.39,,720.5620728,,119133319,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:0,,3.41,,703.5349731,,119133319,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:0,,3.41,,703.5349731,,119133319,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:0,,3.41,,703.5349731,,119133319,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,1.21,,695.4699097,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:1,,1.21,,695.4699097,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:1,,1.21,,695.4699097,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:1,,1.21,,695.4699097,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:1,,20.73,,673.4875488,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:1,,20.73,,673.4875488,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:1,,20.73,,673.4875488,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:1,,20.73,,673.4875488,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:1,,1.04,,690.5148926,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,1.04,,690.5148926,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:1,,1.04,,690.5148926,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:1,,1.04,,690.5148926,,2992718,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,7.31,,641.4265137,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-24:0,,7.31,,641.4265137,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-24:0,,7.31,,641.4265137,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-24:0,,7.31,,641.4265137,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-24:0,,7.31,,641.4265137,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-24:0,,7.31,,641.4265137,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-24:0,,6.12,,619.4418945,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-24:0,,1.08,,636.4710083,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-24:0,,6.12,,619.4418945,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-24:0,,1.08,,636.4710083,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-24:0,,6.12,,619.4418945,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-24:0,,1.08,,636.4710083,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,6.12,,619.4418945,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-24:0,,1.08,,636.4710083,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-24:0,,6.12,,619.4418945,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-24:0,,1.08,,636.4710083,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-24:0,,6.12,,619.4418945,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-24:0,,1.08,,636.4710083,,1456676,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-34:1,,0.92,,772.5927124,,2072790,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-34:1,,7.57,,777.5449219,,2072790,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-34:1,,10.01,,755.5630493,,2072790,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-28:0,,8.25,,630.4846802,,1211196,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-28:0,,11.19,,608.5015259,,1211196,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-28:0,,1.64,,625.5249023,,1211196,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PC-DEG-26:0,,1.64,,644.4060669,,19274840,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PC-DEG-26:0,,1.64,,644.4060669,,19274840,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PC-DEG-26:0,,6.45,,639.4481201,,19274840,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PC-DEG-26:0,,6.45,,639.4481201,,19274840,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PC-DEG-26:0,,8.81,,622.4204102,,19274840,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PC-DEG-26:0,,8.81,,622.4204102,,19274840,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-36:5,,0.92,,794.5739746,,497835,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:5,,2.42,,777.5484009,,497835,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:5,,20.68,,799.5298462,,497835,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-37:0,,1.94,,774.5970459,,433135,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-37:0,,7.35,,779.5523071,,433135,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-37:0,,0.71,,757.571228,,433135,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-38:2,,20.41,,792.6500854,,1775334,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-38:2,,20.46,,797.6046753,,1775334,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-38:2,,29.08,,775.6205444,,1775334,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
,,,,,,,,,,,,,,,,,
