Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-32:1,,1.2,,727.5369263,,308129,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-32:1,,1.21,,749.5153198,,308129,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-37:3,,1.05,,814.6410522,,545275,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-37:3,,8.03,,819.5921631,,545275,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-37:3,,1.03,,797.6176758,,545275,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-27:2,,1.11,,676.5018311,,517742,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-27:2,,7.37,,681.4581299,,517742,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-27:2,,1.13,,659.4721069,,517742,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-36:0,,1.13,,809.6140137,,133448,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:0,,1.13,,809.6140137,,133448,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:0,,1.13,,809.6140137,,133448,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-36:0,,29.5,,787.6329956,,133448,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-36:0,,3.53,,804.6550293,,133448,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-36:0,,29.5,,787.6329956,,133448,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-36:0,,3.53,,804.6550293,,133448,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-36:0,,29.5,,787.6329956,,133448,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-36:0,,3.53,,804.6550293,,133448,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-36:4,,1.19,,796.5927734,,114139,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:4,,9.91,,779.5671387,,114139,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:4,,7.64,,801.5472412,,114139,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:2,,2.4,,716.5313721,,708269,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:2,,1.13,,699.5043335,,708269,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:2,,7.16,,721.4828491,,708269,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-35:3,,1.21,,700.5618286,,197952,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-35:3,,10.58,,717.5916138,,197952,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-35:3,,9.86,,722.5428467,,197952,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-30:0,,1.76,,658.5123291,,1457695,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-30:0,,1.76,,658.5123291,,1457695,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-30:0,,9.77,,636.5322876,,1457695,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-30:0,,9.77,,636.5322876,,1457695,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PE-DEG-30:0,,21.15,,653.5559692,,1457695,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PE-DEG-30:0,,21.15,,653.5559692,,1457695,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
PE-DEG-24:3,,3.3,,563.4177856,,325486,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-24:3,,3.3,,563.4177856,,325486,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-24:3,,9.21,,568.3742065,,325486,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PE-DEG-24:3,,9.21,,568.3742065,,325486,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
PE-DEG-24:3,,N/F,,N/F,,325486,Linear,0.000, ,N/F,ng,N/F,ng,,,,3
PE-DEG-24:3,,N/F,,N/F,,325486,Linear,0.000, ,N/F,ng,N/F,ng,,,,5
MGDG-30:1,,3.42,,718.546936,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:1,,3.42,,718.546936,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:1,,3.42,,718.546936,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:1,,3.42,,718.546936,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:1,,3.42,,718.546936,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:1,,3.42,,718.546936,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:1,,3.42,,718.546936,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:1,,6.14,,701.5220947,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:1,,4.21,,723.5053711,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-30:1,,6.14,,701.5220947,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-30:1,,4.21,,723.5053711,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-30:1,,6.14,,701.5220947,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-30:1,,4.21,,723.5053711,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-30:1,,6.14,,701.5220947,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-30:1,,4.21,,723.5053711,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-30:1,,6.14,,701.5220947,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-30:1,,4.21,,723.5053711,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-30:1,,6.14,,701.5220947,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:1,,4.21,,723.5053711,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,19
MGDG-30:1,,6.14,,701.5220947,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,20
MGDG-30:1,,4.21,,723.5053711,,521970,Linear,0.000, ,N/A,ng,N/A,ng,,,,21
MGDG-28:0,,3.54,,692.5306396,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:0,,3.54,,692.5306396,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:0,,3.54,,692.5306396,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:0,,3.54,,692.5306396,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:0,,3.54,,692.5306396,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:0,,3.54,,692.5306396,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:0,,6.91,,697.4888916,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:0,,6.91,,697.4888916,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:0,,6.91,,697.4888916,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:0,,6.91,,697.4888916,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:0,,6.91,,697.4888916,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:0,,6.91,,697.4888916,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-28:0,,1.12,,675.5043335,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-28:0,,1.12,,675.5043335,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-28:0,,1.12,,675.5043335,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-28:0,,1.12,,675.5043335,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-28:0,,1.12,,675.5043335,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-28:0,,1.12,,675.5043335,,6543238,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:0,,6.97,,725.5198975,,56145045,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:0,,6.97,,725.5198975,,56145045,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:0,,6.97,,725.5198975,,56145045,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:0,,3.42,,720.5623779,,56145045,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:0,,3.42,,720.5623779,,56145045,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:0,,3.42,,720.5623779,,56145045,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:0,,7.99,,703.5346069,,56145045,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:0,,7.99,,703.5346069,,56145045,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:0,,7.99,,703.5346069,,56145045,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,7.05,,695.4729614,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:1,,7.05,,695.4729614,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:1,,7.05,,695.4729614,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:1,,7.05,,695.4729614,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:1,,20.69,,673.4870605,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:1,,20.69,,673.4870605,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:1,,20.69,,673.4870605,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:1,,20.69,,673.4870605,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:1,,1.03,,690.5159912,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,1.03,,690.5159912,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:1,,1.03,,690.5159912,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:1,,1.03,,690.5159912,,3254626,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,7.29,,641.4265747,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-24:0,,7.29,,641.4265747,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-24:0,,7.29,,641.4265747,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-24:0,,7.29,,641.4265747,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-24:0,,7.29,,641.4265747,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-24:0,,7.29,,641.4265747,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-24:0,,6.14,,619.4414673,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-24:0,,1.86,,636.4649658,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-24:0,,6.14,,619.4414673,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-24:0,,1.86,,636.4649658,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-24:0,,6.14,,619.4414673,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-24:0,,1.86,,636.4649658,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,6.14,,619.4414673,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-24:0,,1.86,,636.4649658,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-24:0,,6.14,,619.4414673,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-24:0,,1.86,,636.4649658,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-24:0,,6.14,,619.4414673,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-24:0,,1.86,,636.4649658,,1613285,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-34:1,,7.72,,772.5922852,,314505,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-34:1,,7.61,,777.545166,,314505,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-34:1,,1.35,,755.5630493,,314505,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PE-DEG-28:0,,8.22,,630.4840088,,821954,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PE-DEG-28:0,,11.18,,608.5010376,,821954,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PE-DEG-28:0,,N/F,,N/F,,821954,Linear,0.000, ,N/F,ng,N/F,ng,,,,3
PC-DEG-26:0,,9.25,,644.4082642,,10800560,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PC-DEG-26:0,,9.25,,644.4082642,,10800560,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PC-DEG-26:0,,6.52,,639.4472046,,10800560,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PC-DEG-26:0,,6.52,,639.4472046,,10800560,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
PC-DEG-26:0,,7.21,,622.425293,,10800560,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
PC-DEG-26:0,,7.21,,622.425293,,10800560,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-36:5,,9.89,,794.5755005,,89527,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-36:5,,9.88,,777.5546265,,89527,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-36:5,,9.9,,799.5299683,,89527,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-37:0,,10.58,,774.5999146,,266067,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-37:0,,8.09,,779.5529175,,266067,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-37:0,,1.07,,757.5712891,,266067,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
PG-DEG-38:2,,20.55,,792.6497192,,556159,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
PG-DEG-38:2,,20.71,,797.6048584,,556159,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
PG-DEG-38:2,,1.78,,775.6245117,,556159,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
,,,,,,,,,,,,,,,,,
